TenantId,NetworkMessageId,ReportId,"TimeGenerated [Brisbane]","Timestamp [Brisbane]",Url,UrlLocation,UrlDomain,SourceSystem,Type
"a8720b0b-830e-41e0-8f9a-31215cf15109","e4228e8f-328a-4eec-c0c0-08dca497a0be","e4228e8f-328a-4eec-c0c0-08dca497a0be-11981798342904670782","7/15/2024, 4:30:36.000 PM","7/15/2024, 4:30:36.000 PM","https://www.facebook.com/Unitywater/",Body,"www.facebook.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","e4228e8f-328a-4eec-c0c0-08dca497a0be","e4228e8f-328a-4eec-c0c0-08dca497a0be-5759429631819551153","7/15/2024, 4:30:36.000 PM","7/15/2024, 4:30:36.000 PM","https://www.unitywater.com/",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","2662c37e-564f-4391-8b58-08dca4978f94","2662c37e-564f-4391-8b58-08dca4978f94-16545580752565356652","7/15/2024, 4:30:07.000 PM","7/15/2024, 4:30:07.000 PM","https://www.unitywater.com/choosetap",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","2662c37e-564f-4391-8b58-08dca4978f94","2662c37e-564f-4391-8b58-08dca4978f94-8118891609117911045","7/15/2024, 4:30:07.000 PM","7/15/2024, 4:30:07.000 PM","https://unitywater.careers.site/",Body,"unitywater.careers.site",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d5628441-27d4-4701-f7f2-08dca49794ec","d5628441-27d4-4701-f7f2-08dca49794ec-5967332219627760277","7/15/2024, 4:30:13.000 PM","7/15/2024, 4:30:13.000 PM","https://au.intelex.com/Login/UnityWater/Application/EHSIncidentMang/Actions/DefaultView/FragApplication_PrgressNotesObject/Create?RelatedId=ac98cc83-e564-47b8-9006-84efe860de35&RelatedPath=EventFwk_CAPAObject.ProgressNotes&viewName=ConfigurableView",Body,"au.intelex.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d5628441-27d4-4701-f7f2-08dca49794ec","d5628441-27d4-4701-f7f2-08dca49794ec-8778532435873937280","7/15/2024, 4:30:13.000 PM","7/15/2024, 4:30:13.000 PM","https://twitter.com/unitywater",Body,"twitter.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d5628441-27d4-4701-f7f2-08dca49794ec","d5628441-27d4-4701-f7f2-08dca49794ec-12556163226057674951","7/15/2024, 4:30:13.000 PM","7/15/2024, 4:30:13.000 PM","https://au.linkedin.com/company/unitywater",Body,"au.linkedin.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d5628441-27d4-4701-f7f2-08dca49794ec","d5628441-27d4-4701-f7f2-08dca49794ec-7684361401080943327","7/15/2024, 4:30:13.000 PM","7/15/2024, 4:30:13.000 PM","https://www.youtube.com/user/Unitywater",Body,"www.youtube.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d5628441-27d4-4701-f7f2-08dca49794ec","d5628441-27d4-4701-f7f2-08dca49794ec-11981798342904670782","7/15/2024, 4:30:13.000 PM","7/15/2024, 4:30:13.000 PM","https://www.facebook.com/Unitywater/",Body,"www.facebook.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d5628441-27d4-4701-f7f2-08dca49794ec","d5628441-27d4-4701-f7f2-08dca49794ec-5759429631819551153","7/15/2024, 4:30:13.000 PM","7/15/2024, 4:30:13.000 PM","https://www.unitywater.com/",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d5628441-27d4-4701-f7f2-08dca49794ec","d5628441-27d4-4701-f7f2-08dca49794ec-16595532062852830229","7/15/2024, 4:30:13.000 PM","7/15/2024, 4:30:13.000 PM","https://au.intelex.com/Login/UnityWater/Application/EHSIncidentMang/Actions/DefaultView/SysEmployeeEntity/View/baa77bb0-6b65-4e9e-b803-7b227bf2fc47",Body,"au.intelex.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d5628441-27d4-4701-f7f2-08dca49794ec","d5628441-27d4-4701-f7f2-08dca49794ec-16675107829248854678","7/15/2024, 4:30:13.000 PM","7/15/2024, 4:30:13.000 PM","https://au.intelex.com/Login/UnityWater/Application/EHSIncidentMang/Actions/Forms/EventFramework_CAPA_Detail/View/ac98cc83-e564-47b8-9006-84efe860de35",Body,"au.intelex.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d5628441-27d4-4701-f7f2-08dca49794ec","d5628441-27d4-4701-f7f2-08dca49794ec-18190930614554681174","7/15/2024, 4:30:13.000 PM","7/15/2024, 4:30:13.000 PM","https://au.intelex.com/Login/UnityWater/Application/EHSIncidentMang/Actions/DefaultView/EHSIncidentMang_NearMissObject/View/6f7c27c3-df58-402c-97f1-9f64ac71b190",Body,"au.intelex.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","d5628441-27d4-4701-f7f2-08dca49794ec","d5628441-27d4-4701-f7f2-08dca49794ec-16545580752565356652","7/15/2024, 4:30:13.000 PM","7/15/2024, 4:30:13.000 PM","https://www.unitywater.com/choosetap",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","b0cc4694-ad3e-4892-75a2-08dca4975631","b0cc4694-ad3e-4892-75a2-08dca4975631-13908635906462137678","7/15/2024, 4:28:28.000 PM","7/15/2024, 4:28:28.000 PM","https://www.unitywater.com/residential/manage-your-water-usage/water-wise-tips",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","b0cc4694-ad3e-4892-75a2-08dca4975631","b0cc4694-ad3e-4892-75a2-08dca4975631-8778532435873937280","7/15/2024, 4:28:28.000 PM","7/15/2024, 4:28:28.000 PM","https://twitter.com/unitywater",Body,"twitter.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","b0cc4694-ad3e-4892-75a2-08dca4975631","b0cc4694-ad3e-4892-75a2-08dca4975631-12556163226057674951","7/15/2024, 4:28:28.000 PM","7/15/2024, 4:28:28.000 PM","https://au.linkedin.com/company/unitywater",Body,"au.linkedin.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","b0cc4694-ad3e-4892-75a2-08dca4975631","b0cc4694-ad3e-4892-75a2-08dca4975631-7684361401080943327","7/15/2024, 4:28:28.000 PM","7/15/2024, 4:28:28.000 PM","https://www.youtube.com/user/Unitywater",Body,"www.youtube.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","b0cc4694-ad3e-4892-75a2-08dca4975631","b0cc4694-ad3e-4892-75a2-08dca4975631-11981798342904670782","7/15/2024, 4:28:28.000 PM","7/15/2024, 4:28:28.000 PM","https://www.facebook.com/Unitywater/",Body,"www.facebook.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","b0cc4694-ad3e-4892-75a2-08dca4975631","b0cc4694-ad3e-4892-75a2-08dca4975631-5759429631819551153","7/15/2024, 4:28:28.000 PM","7/15/2024, 4:28:28.000 PM","https://www.unitywater.com/",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","b0cc4694-ad3e-4892-75a2-08dca4975631","b0cc4694-ad3e-4892-75a2-08dca4975631-9426393229331762819","7/15/2024, 4:28:28.000 PM","7/15/2024, 4:28:28.000 PM","http://www.unitywater.com/storm",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","b0cc4694-ad3e-4892-75a2-08dca4975631","b0cc4694-ad3e-4892-75a2-08dca4975631-16545580752565356652","7/15/2024, 4:28:28.000 PM","7/15/2024, 4:28:28.000 PM","https://www.unitywater.com/choosetap",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","84cc8fae-2b26-4712-7899-08dca49772a4","84cc8fae-2b26-4712-7899-08dca49772a4-16545580752565356652","7/15/2024, 4:29:18.000 PM","7/15/2024, 4:29:18.000 PM","https://www.unitywater.com/choosetap",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","2bc5d4c0-cc89-4630-b60b-08dca4979571","2bc5d4c0-cc89-4630-b60b-08dca4979571-11217191792751990126","7/15/2024, 4:30:22.000 PM","7/15/2024, 4:30:22.000 PM","https://www.wettropics.gov.au/",Attachment,"www.wettropics.gov.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","2bc5d4c0-cc89-4630-b60b-08dca4979571","2bc5d4c0-cc89-4630-b60b-08dca4979571-1125829825701869830","7/15/2024, 4:30:22.000 PM","7/15/2024, 4:30:22.000 PM","https://www.dsdmip.qld.gov.au/",Attachment,"www.dsdmip.qld.gov.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","2bc5d4c0-cc89-4630-b60b-08dca4979571","2bc5d4c0-cc89-4630-b60b-08dca4979571-12943441257576841011","7/15/2024, 4:30:22.000 PM","7/15/2024, 4:30:22.000 PM","https://www.environment.gov.au/",Attachment,"www.environment.gov.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","2bc5d4c0-cc89-4630-b60b-08dca4979571","2bc5d4c0-cc89-4630-b60b-08dca4979571-9090561922076940394","7/15/2024, 4:30:22.000 PM","7/15/2024, 4:30:22.000 PM","https://www.daf.qld.gov.au/",Attachment,"www.daf.qld.gov.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","2bc5d4c0-cc89-4630-b60b-08dca4979571","2bc5d4c0-cc89-4630-b60b-08dca4979571-17868883826362243406","7/15/2024, 4:30:22.000 PM","7/15/2024, 4:30:22.000 PM","https://vegetation-apps.dnrm.qld.gov.au/",Attachment,"vegetation-apps.dnrm.qld.gov.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","2bc5d4c0-cc89-4630-b60b-08dca4979571","2bc5d4c0-cc89-4630-b60b-08dca4979571-4243863110301699035","7/15/2024, 4:30:22.000 PM","7/15/2024, 4:30:22.000 PM","https://www.des.qld.gov.au/",Attachment,"www.des.qld.gov.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","2bc5d4c0-cc89-4630-b60b-08dca4979571","2bc5d4c0-cc89-4630-b60b-08dca4979571-9448367473636239074","7/15/2024, 4:30:22.000 PM","7/15/2024, 4:30:22.000 PM","https://www.datsip.qld.gov.au/",Attachment,"www.datsip.qld.gov.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","2bc5d4c0-cc89-4630-b60b-08dca4979571","2bc5d4c0-cc89-4630-b60b-08dca4979571-8296305299660940204","7/15/2024, 4:30:22.000 PM","7/15/2024, 4:30:22.000 PM","http://www.resources.qld.gov.au/",Attachment,"www.resources.qld.gov.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","2bc5d4c0-cc89-4630-b60b-08dca4979571","2bc5d4c0-cc89-4630-b60b-08dca4979571-17679080134379823913","7/15/2024, 4:30:22.000 PM","7/15/2024, 4:30:22.000 PM","http://www.rdmw.qld.gov.au/",Attachment,"www.rdmw.qld.gov.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","2bc5d4c0-cc89-4630-b60b-08dca4979571","2bc5d4c0-cc89-4630-b60b-08dca4979571-18253972618737972845","7/15/2024, 4:30:22.000 PM","7/15/2024, 4:30:22.000 PM","https://www.resources.qld.gov.au/?contact=vegetation",Attachment,"www.resources.qld.gov.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","60bead63-2f45-458a-8cec-08dca497a2e9","60bead63-2f45-458a-8cec-08dca497a2e9-14777865670363442484","7/15/2024, 4:30:37.000 PM","7/15/2024, 4:30:37.000 PM","http://www-au.computershare.com/content/image.asp?code=253106_UNIT_Unitywater_Sig_v1",Body,"www-au.computershare.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","60bead63-2f45-458a-8cec-08dca497a2e9","60bead63-2f45-458a-8cec-08dca497a2e9-14578686466613995075","7/15/2024, 4:30:37.000 PM","7/15/2024, 4:30:37.000 PM","http://www-au.computershare.com/content/image.asp?code=253106_UNIT_Unitywater_Banner_v1_retina",Body,"www-au.computershare.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","60bead63-2f45-458a-8cec-08dca497a2e9","60bead63-2f45-458a-8cec-08dca497a2e9-5126432746091489266","7/15/2024, 4:30:37.000 PM","7/15/2024, 4:30:37.000 PM","https://www.myaccount.unitywater.com/login",Body,"www.myaccount.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","60bead63-2f45-458a-8cec-08dca497a2e9","60bead63-2f45-458a-8cec-08dca497a2e9-5759429631819551153","7/15/2024, 4:30:37.000 PM","7/15/2024, 4:30:37.000 PM","https://www.unitywater.com/",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","0f635e56-7502-4a2e-a000-08dca497c145","0f635e56-7502-4a2e-a000-08dca497c145-4209983184014395355","7/15/2024, 4:31:30.000 PM","7/15/2024, 4:31:30.000 PM","https://secure.objectiveconnect.com/images/email/connect-email-logo.png",Body,"secure.objectiveconnect.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","0f635e56-7502-4a2e-a000-08dca497c145","0f635e56-7502-4a2e-a000-08dca497c145-9723281845972318546","7/15/2024, 4:31:30.000 PM","7/15/2024, 4:31:30.000 PM","https://secure.objectiveconnect.com/rest/avatar?workgroupUuid=4b2a-21a8-0c7b-4b77-beac-5dbb-f697-1b58",Body,"secure.objectiveconnect.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","0f635e56-7502-4a2e-a000-08dca497c145","0f635e56-7502-4a2e-a000-08dca497c145-9511515683503832868","7/15/2024, 4:31:30.000 PM","7/15/2024, 4:31:30.000 PM","https://www.sunshinecoast.qld.gov.au/Terms-of-Use",Body,"www.sunshinecoast.qld.gov.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","0f635e56-7502-4a2e-a000-08dca497c145","0f635e56-7502-4a2e-a000-08dca497c145-13690977328350558550","7/15/2024, 4:31:30.000 PM","7/15/2024, 4:31:30.000 PM","https://www.objective.com.au/about/contact-us",Body,"www.objective.com.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","0f635e56-7502-4a2e-a000-08dca497c145","0f635e56-7502-4a2e-a000-08dca497c145-9485418422917603835","7/15/2024, 4:31:30.000 PM","7/15/2024, 4:31:30.000 PM","https://www.objective.com.au/terms-of-service-objective-connect",Body,"www.objective.com.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","0f635e56-7502-4a2e-a000-08dca497c145","0f635e56-7502-4a2e-a000-08dca497c145-5574211859668642588","7/15/2024, 4:31:30.000 PM","7/15/2024, 4:31:30.000 PM","https://help.objectiveconnect.com/",Body,"help.objectiveconnect.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","0f635e56-7502-4a2e-a000-08dca497c145","0f635e56-7502-4a2e-a000-08dca497c145-10438827821341740408","7/15/2024, 4:31:30.000 PM","7/15/2024, 4:31:30.000 PM","https://www.objective.com.au/products/objective-connect",Body,"www.objective.com.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","0f635e56-7502-4a2e-a000-08dca497c145","0f635e56-7502-4a2e-a000-08dca497c145-7830156139619633918","7/15/2024, 4:31:30.000 PM","7/15/2024, 4:31:30.000 PM","https://secure.objectiveconnect.com/?workgroupUuid=4b2a-21a8-0c7b-4b77-beac-5dbb-f697-1b58",Body,"secure.objectiveconnect.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","0f635e56-7502-4a2e-a000-08dca497c145","0f635e56-7502-4a2e-a000-08dca497c145-16972052353700738012","7/15/2024, 4:31:30.000 PM","7/15/2024, 4:31:30.000 PM","http://www.sunshinecoast.qld.gov.au/",Body,"www.sunshinecoast.qld.gov.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","0f635e56-7502-4a2e-a000-08dca497c145","0f635e56-7502-4a2e-a000-08dca497c145-13861286912454136869","7/15/2024, 4:31:30.000 PM","7/15/2024, 4:31:30.000 PM","https://teams.microsoft.com/l/chat/0/0?users=Guy.Boughton@sunshinecoast.qld.gov.au",Body,"teams.microsoft.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","1e9ba09b-770b-448f-31fb-08dca497abd0","1e9ba09b-770b-448f-31fb-08dca497abd0-8778532435873937280","7/15/2024, 4:30:52.000 PM","7/15/2024, 4:30:52.000 PM","https://twitter.com/unitywater",Body,"twitter.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","1e9ba09b-770b-448f-31fb-08dca497abd0","1e9ba09b-770b-448f-31fb-08dca497abd0-12556163226057674951","7/15/2024, 4:30:52.000 PM","7/15/2024, 4:30:52.000 PM","https://au.linkedin.com/company/unitywater",Body,"au.linkedin.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","62515f64-bbfb-4274-08ef-08dca497b50d","62515f64-bbfb-4274-08ef-08dca497b50d-16545580752565356652","7/15/2024, 4:31:07.000 PM","7/15/2024, 4:31:07.000 PM","https://www.unitywater.com/choosetap",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","62515f64-bbfb-4274-08ef-08dca497b50d","62515f64-bbfb-4274-08ef-08dca497b50d-8778532435873937280","7/15/2024, 4:31:07.000 PM","7/15/2024, 4:31:07.000 PM","https://twitter.com/unitywater",Body,"twitter.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","62515f64-bbfb-4274-08ef-08dca497b50d","62515f64-bbfb-4274-08ef-08dca497b50d-12556163226057674951","7/15/2024, 4:31:07.000 PM","7/15/2024, 4:31:07.000 PM","https://au.linkedin.com/company/unitywater",Body,"au.linkedin.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","62515f64-bbfb-4274-08ef-08dca497b50d","62515f64-bbfb-4274-08ef-08dca497b50d-7684361401080943327","7/15/2024, 4:31:07.000 PM","7/15/2024, 4:31:07.000 PM","https://www.youtube.com/user/Unitywater",Body,"www.youtube.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","62515f64-bbfb-4274-08ef-08dca497b50d","62515f64-bbfb-4274-08ef-08dca497b50d-11981798342904670782","7/15/2024, 4:31:07.000 PM","7/15/2024, 4:31:07.000 PM","https://www.facebook.com/Unitywater/",Body,"www.facebook.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","62515f64-bbfb-4274-08ef-08dca497b50d","62515f64-bbfb-4274-08ef-08dca497b50d-5759429631819551153","7/15/2024, 4:31:07.000 PM","7/15/2024, 4:31:07.000 PM","https://www.unitywater.com/",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","7bc73401-7b88-4b1b-eb2c-08dca4977076","7bc73401-7b88-4b1b-eb2c-08dca4977076-5218169526811018443","7/15/2024, 4:29:12.000 PM","7/15/2024, 4:29:12.000 PM","http://unify.unitywater.local/#CCS2000.SCR?PBS%3ASERVICEORDER=812901966?123/WIZ:SUWREB.AMOUNT.APPROVAL?PBP%3ABPACTION=5464823",Body,"unify.unitywater.local",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","9707f944-98ed-4604-0656-08dca4978035","9707f944-98ed-4604-0656-08dca4978035-16545580752565356652","7/15/2024, 4:29:42.000 PM","7/15/2024, 4:29:42.000 PM","https://www.unitywater.com/choosetap",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","b24d0116-d25a-4ba7-1878-08dca497dee4","b24d0116-d25a-4ba7-1878-08dca497dee4-13908635906462137678","7/15/2024, 4:32:17.000 PM","7/15/2024, 4:32:17.000 PM","https://www.unitywater.com/residential/manage-your-water-usage/water-wise-tips",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","b24d0116-d25a-4ba7-1878-08dca497dee4","b24d0116-d25a-4ba7-1878-08dca497dee4-12556163226057674951","7/15/2024, 4:32:17.000 PM","7/15/2024, 4:32:17.000 PM","https://au.linkedin.com/company/unitywater",Body,"au.linkedin.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","b24d0116-d25a-4ba7-1878-08dca497dee4","b24d0116-d25a-4ba7-1878-08dca497dee4-7684361401080943327","7/15/2024, 4:32:17.000 PM","7/15/2024, 4:32:17.000 PM","https://www.youtube.com/user/Unitywater",Body,"www.youtube.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","b24d0116-d25a-4ba7-1878-08dca497dee4","b24d0116-d25a-4ba7-1878-08dca497dee4-11981798342904670782","7/15/2024, 4:32:17.000 PM","7/15/2024, 4:32:17.000 PM","https://www.facebook.com/Unitywater/",Body,"www.facebook.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","b24d0116-d25a-4ba7-1878-08dca497dee4","b24d0116-d25a-4ba7-1878-08dca497dee4-5759429631819551153","7/15/2024, 4:32:17.000 PM","7/15/2024, 4:32:17.000 PM","https://www.unitywater.com/",Body,"www.unitywater.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","b24d0116-d25a-4ba7-1878-08dca497dee4","b24d0116-d25a-4ba7-1878-08dca497dee4-6934102078765198967","7/15/2024, 4:32:17.000 PM","7/15/2024, 4:32:17.000 PM","https://www.seqcode.com.au/s/2024-05-02-SEQ-Accepted-Civil-IPAM-List-FINAL.pdf",Body,"www.seqcode.com.au",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","cca4755a-b259-4a21-7bf6-08dca497d0be","cca4755a-b259-4a21-7bf6-08dca497d0be-2802011093381787755","7/15/2024, 4:31:54.000 PM","7/15/2024, 4:31:54.000 PM","https://aus18.teambinder.com/TeamBinder2405/Logon/Default.aspx?tcInt_Proj=1332&tcGuId=%7b0D9253B6-0C0C-44E4-ACF2-1CC509A7B4C8%7d&tcUserId=SNG&tcCmpId=UW",Body,"aus18.teambinder.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","cca4755a-b259-4a21-7bf6-08dca497d0be","cca4755a-b259-4a21-7bf6-08dca497d0be-1974697911847300607","7/15/2024, 4:31:54.000 PM","7/15/2024, 4:31:54.000 PM","http://www.ineight.com/",Body,"www.ineight.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","cca4755a-b259-4a21-7bf6-08dca497d0be","cca4755a-b259-4a21-7bf6-08dca497d0be-3463885430954393524","7/15/2024, 4:31:54.000 PM","7/15/2024, 4:31:54.000 PM","https://aus18.teambinder.com/TeamBinder5",Body,"aus18.teambinder.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","cca4755a-b259-4a21-7bf6-08dca497d0be","cca4755a-b259-4a21-7bf6-08dca497d0be-9262810021070420956","7/15/2024, 4:31:54.000 PM","7/15/2024, 4:31:54.000 PM","https://aus18.teambinder.com/TeamBinder2405/Logon/Default.aspx?tcInt_Proj=1332&amp;tcGuId=%7b0D9253B6-0C0C-44E4-ACF2-1CC509A7B4C8%7d&amp;tcUserId=SNG&amp;tcCmpId=UW",Body,"aus18.teambinder.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","cca4755a-b259-4a21-7bf6-08dca497d0be","cca4755a-b259-4a21-7bf6-08dca497d0be-10774311377225512592","7/15/2024, 4:31:54.000 PM","7/15/2024, 4:31:54.000 PM","https://aus18.teambinder.com/TeamBinder5/App_Themes/Branding/200x48_Document_TB.png",Body,"aus18.teambinder.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","cca4755a-b259-4a21-7bf6-08dca497d0be","cca4755a-b259-4a21-7bf6-08dca497d0be-10844285164288599220","7/15/2024, 4:31:54.000 PM","7/15/2024, 4:31:54.000 PM","http://www.teambinder.com/xslt",Body,"www.teambinder.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","2390ba8a-c8ff-4958-3081-08dca497a5d9","2390ba8a-c8ff-4958-3081-08dca497a5d9-11170837127497739609","7/15/2024, 4:30:41.000 PM","7/15/2024, 4:30:41.000 PM","https://app.seesaw.me/app_redirect/account_settings",Body,"app.seesaw.me",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","2390ba8a-c8ff-4958-3081-08dca497a5d9","2390ba8a-c8ff-4958-3081-08dca497a5d9-690333758253735761","7/15/2024, 4:30:41.000 PM","7/15/2024, 4:30:41.000 PM","https://app.seesaw.me/messaging_app_redirect/c/conv.01J2THBZ83BH65BHBH8DWWKJYC/",Body,"app.seesaw.me",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","2390ba8a-c8ff-4958-3081-08dca497a5d9","2390ba8a-c8ff-4958-3081-08dca497a5d9-10596489377055453438","7/15/2024, 4:30:41.000 PM","7/15/2024, 4:30:41.000 PM","https://app.seesaw.me/",Body,"app.seesaw.me",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","457fe5a1-1780-49b8-7621-08dca497a692","457fe5a1-1780-49b8-7621-08dca497a692-8578421817479747906","7/15/2024, 4:30:42.000 PM","7/15/2024, 4:30:42.000 PM","https://files.seesaw.me/admin_tool_uploads/seesaw_logo_linear.png",Body,"files.seesaw.me",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","457fe5a1-1780-49b8-7621-08dca497a692","457fe5a1-1780-49b8-7621-08dca497a692-511094207338351635","7/15/2024, 4:30:42.000 PM","7/15/2024, 4:30:42.000 PM","https://products.office.com/en-us/CMSImages/Office365Logo_Orange.png?version=b8d100a9-0a8b-8e6a-88e1-ef488fee0470",Body,"products.office.com",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","2390ba8a-c8ff-4958-3081-08dca497a5d9","2390ba8a-c8ff-4958-3081-08dca497a5d9-17086941474430965864","7/15/2024, 4:30:41.000 PM","7/15/2024, 4:30:41.000 PM","https://email.seesaw.me/o/eJwEwFEOwiAMANDTjE9SWgrjo4cprEQ-poahi7f3HVKyNXUmIWMAZKDdPaQh95SjhaqpZOJee-k7UmXloGRuCAJGyIEhEdDuM9V-cCuRkiaCskW4zC69_WluyqlzmL_eY9kcW4TPc6zfrcumb6_TfQX_AQAA__8eZig9",Body,"email.seesaw.me",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","2390ba8a-c8ff-4958-3081-08dca497a5d9","2390ba8a-c8ff-4958-3081-08dca497a5d9-6348196160959026510","7/15/2024, 4:30:41.000 PM","7/15/2024, 4:30:41.000 PM","https://files.seesaw.me/Icons/small-white-comment.png",Body,"files.seesaw.me",,EmailUrlInfo
"a8720b0b-830e-41e0-8f9a-31215cf15109","2390ba8a-c8ff-4958-3081-08dca497a5d9","2390ba8a-c8ff-4958-3081-08dca497a5d9-8578421817479747906","7/15/2024, 4:30:41.000 PM","7/15/2024, 4:30:41.000 PM","https://files.seesaw.me/admin_tool_uploads/seesaw_logo_linear.png",Body,"files.seesaw.me",,EmailUrlInfo
