ClientID,LogNumber,Object,SubObject,ExternalID,AppLogDateTime [Jerusalem],User,ProgramName,OperationMode,CallbackProgram,CallbackRoutine,ProblemClass,LogHandle,ContextDDIC,InternalMessageSerial,MessageType,MessageClass,MessageNumber,MessageText,LevelofDetail,SystemID,SystemNumber,Instance,Host
0,95819,SADL_GW,SADL_GW_DLC,,"6/8/2021, 10:09:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoaPze2gm2Z0,,1,I,SADL_GW_LOG,300,Current time = 20210608190900.1301530,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95819,SADL_GW,SADL_GW_DLC,,"6/8/2021, 10:09:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoaPze2gm2Z0,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 190900 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95819,SADL_GW,SADL_GW_DLC,,"6/8/2021, 10:09:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoaPze2gm2Z0,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Lock_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95819,SADL_GW,SADL_GW_DLC,,"6/8/2021, 10:09:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoaPze2gm2Z0,,1,I,SDRAFT_LIFECYCLE,501,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95819,SADL_GW,SADL_GW_DLC,,"6/8/2021, 10:09:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoaPze2gm2Z0,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 190900 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95819,SADL_GW,SADL_GW_DLC,,"6/8/2021, 10:09:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoaPze2gm2Z0,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 190900 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95819,SADL_GW,SADL_GW_DLC,,"6/8/2021, 10:09:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoaPze2gm2Z0,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Proc_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95819,SADL_GW,SADL_GW_DLC,,"6/8/2021, 10:09:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoaPze2gm2Z0,,1,I,SDRAFT_LIFECYCLE,502,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95819,SADL_GW,SADL_GW_DLC,,"6/8/2021, 10:09:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoaPze2gm2Z0,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 190900 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95819,SADL_GW,SADL_GW_DLC,,"6/8/2021, 10:09:00.000 PM",,SAPMSSY1,D,,,4,00qwBMzE7kkoaPze2gm2Z0,,1,I,SADL_GW_LOG,300,Configuration:,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95606,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:14:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}{N{Zw32SW,,1,I,SADL_GW_LOG,0,Start Program  at 20210608 021400 UTC,1,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95606,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:14:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}{N{Zw32SW,,1,I,SADL_GW_LOG,300,IV_EMERGENCY = '',2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95606,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:14:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}{N{Zw32SW,,1,I,SADL_GW_LOG,300,Current time = 20210608021400.0183510,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95606,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:14:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}{N{Zw32SW,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 021400 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95606,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:14:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}{N{Zw32SW,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Lock_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95606,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:14:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}{N{Zw32SW,,1,I,SDRAFT_LIFECYCLE,501,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95606,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:14:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}{N{Zw32SW,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 021400 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95606,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:14:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}{N{Zw32SW,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 021400 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95606,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:14:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}{N{Zw32SW,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Proc_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95606,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:14:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}{N{Zw32SW,,1,I,SDRAFT_LIFECYCLE,502,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95606,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:14:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}{N{Zw32SW,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 021400 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95606,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:14:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}{N{Zw32SW,,1,I,SADL_GW_LOG,300,Configuration:,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95607,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:19:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}}nPHRI2Sm,,1,I,SADL_GW_LOG,0,Start Program  at 20210608 021900 UTC,1,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95607,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:19:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}}nPHRI2Sm,,1,I,SADL_GW_LOG,300,IV_EMERGENCY = '',2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95607,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:19:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}}nPHRI2Sm,,1,I,SADL_GW_LOG,300,Current time = 20210608021900.0519600,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95607,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:19:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}}nPHRI2Sm,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 021900 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95607,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:19:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}}nPHRI2Sm,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Lock_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95607,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:19:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}}nPHRI2Sm,,1,I,SDRAFT_LIFECYCLE,501,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95607,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:19:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}}nPHRI2Sm,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 021900 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95607,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:19:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}}nPHRI2Sm,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 021900 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95607,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:19:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}}nPHRI2Sm,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Proc_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95607,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:19:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}}nPHRI2Sm,,1,I,SDRAFT_LIFECYCLE,502,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95607,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:19:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}}nPHRI2Sm,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 021900 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95607,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:19:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkn}}nPHRI2Sm,,1,I,SADL_GW_LOG,300,Configuration:,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95608,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:24:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW1Aoqls2T0,,1,I,SADL_GW_LOG,0,Start Program  at 20210608 022400 UTC,1,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95608,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:24:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW1Aoqls2T0,,1,I,SADL_GW_LOG,300,IV_EMERGENCY = '',2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95608,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:24:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW1Aoqls2T0,,1,I,SADL_GW_LOG,300,Current time = 20210608022400.0256250,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95608,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:24:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW1Aoqls2T0,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 022400 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95608,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:24:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW1Aoqls2T0,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Lock_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95608,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:24:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW1Aoqls2T0,,1,I,SDRAFT_LIFECYCLE,501,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95608,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:24:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW1Aoqls2T0,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 022400 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95608,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:24:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW1Aoqls2T0,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 022400 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95608,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:24:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW1Aoqls2T0,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Proc_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95608,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:24:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW1Aoqls2T0,,1,I,SDRAFT_LIFECYCLE,502,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95608,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:24:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW1Aoqls2T0,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 022400 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95608,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:24:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW1Aoqls2T0,,1,I,SADL_GW_LOG,300,Configuration:,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95609,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:29:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW2aCvpo2T0,,1,I,SADL_GW_LOG,0,Start Program  at 20210608 022900 UTC,1,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95609,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:29:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW2aCvpo2T0,,1,I,SADL_GW_LOG,300,IV_EMERGENCY = '',2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95609,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:29:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW2aCvpo2T0,,1,I,SADL_GW_LOG,300,Current time = 20210608022900.0275850,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95609,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:29:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW2aCvpo2T0,,1,E,SADL_GW_LOG,300,"Database returned the SQL code 16,878. Error text: [ASE Error SQL16878][SAP][ASE ODBC Driver][Adaptive Server Enterprise]The limit specified in a LIMIT clause may not be negative.",3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95609,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:29:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW2aCvpo2T0,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 022900 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95609,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:29:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW2aCvpo2T0,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Lock_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95609,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:29:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW2aCvpo2T0,,1,I,SDRAFT_LIFECYCLE,501,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95609,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:29:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW2aCvpo2T0,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 022900 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95609,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:29:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW2aCvpo2T0,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 022900 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95609,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:29:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW2aCvpo2T0,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Proc_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95609,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:29:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW2aCvpo2T0,,1,I,SDRAFT_LIFECYCLE,502,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95609,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:29:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW2aCvpo2T0,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 022900 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95609,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:29:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW2aCvpo2T0,,1,I,SADL_GW_LOG,300,Configuration:,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95610,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:34:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW3zcsOS2T0,,1,I,SADL_GW_LOG,0,Start Program  at 20210608 023400 UTC,1,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95610,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:34:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW3zcsOS2T0,,1,I,SADL_GW_LOG,300,IV_EMERGENCY = '',2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95610,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:34:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW3zcsOS2T0,,1,I,SADL_GW_LOG,300,Current time = 20210608023400.0224490,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95610,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:34:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW3zcsOS2T0,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 023400 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95610,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:34:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW3zcsOS2T0,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Lock_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95610,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:34:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW3zcsOS2T0,,1,I,SDRAFT_LIFECYCLE,501,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95610,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:34:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW3zcsOS2T0,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 023400 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95610,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:34:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW3zcsOS2T0,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 023400 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95610,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:34:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW3zcsOS2T0,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Proc_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95610,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:34:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW3zcsOS2T0,,1,I,SDRAFT_LIFECYCLE,502,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95610,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:34:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW3zcsOS2T0,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 023400 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95610,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:34:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW3zcsOS2T0,,1,I,SADL_GW_LOG,300,Configuration:,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95611,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:39:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW5N14{E2T0,,1,I,SADL_GW_LOG,0,Start Program  at 20210608 023900 UTC,1,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95611,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:39:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW5N14{E2T0,,1,I,SADL_GW_LOG,300,IV_EMERGENCY = '',2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95611,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:39:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW5N14{E2T0,,1,I,SADL_GW_LOG,300,Current time = 20210608023900.0322190,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95611,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:39:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW5N14{E2T0,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 023900 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95611,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:39:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW5N14{E2T0,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Lock_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95611,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:39:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW5N14{E2T0,,1,I,SDRAFT_LIFECYCLE,501,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95611,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:39:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW5N14{E2T0,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 023900 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95611,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:39:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW5N14{E2T0,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 023900 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95611,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:39:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW5N14{E2T0,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Proc_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95611,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:39:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW5N14{E2T0,,1,I,SDRAFT_LIFECYCLE,502,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95611,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:39:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW5N14{E2T0,,1,I,SADL_GW_LOG,101,End of Step CL_DRAFT_PROC_EXP_HANDLER at 20210608 023900 UTC,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95611,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:39:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW5N14{E2T0,,1,I,SADL_GW_LOG,300,Configuration:,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95612,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:44:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW6mR0032T0,,1,I,SADL_GW_LOG,0,Start Program  at 20210608 024400 UTC,1,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95612,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:44:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW6mR0032T0,,1,I,SADL_GW_LOG,300,IV_EMERGENCY = '',2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95612,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:44:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW6mR0032T0,,1,I,SADL_GW_LOG,300,Current time = 20210608024400.0253540,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95612,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:44:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW6mR0032T0,,1,I,SADL_GW_LOG,100,Start of Step CL_DRAFT_LOCK_EXP_HANDLER at 20210608 024400 UTC,2,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95612,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:44:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW6mR0032T0,,1,I,SDRAFT_LIFECYCLE,2,Select from CDS View SDraft_Lock_Exp,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
0,95612,SADL_GW,SADL_GW_DLC,,"6/8/2021, 5:44:00.000 AM",,SAPMSSY1,D,,,4,00qwBMzE7kkoW6mR0032T0,,1,I,SDRAFT_LIFECYCLE,501,0 Entries selected,3,NPL,0,vhcalnplci_NPL_00,wdflbmd16697
