"TimeGenerated [UTC]",EventCount,EventVendor,EventProduct,EventSchema,EventSchemaVersion,EventUid,"EventStartTime [UTC]","EventEndTime [UTC]",TargetUsername,TargetUserId,DvcFQDN,DvcIpAddr,DvcDomainType,DvcId,DvcAction,EventMessage,EventOriginalResultDetails,EventProductVersion,EventOriginalType,TargetIpAddr,HttpUserAgent,TargetAppName,TargetAppType,Type,EventResult,EventType,EventResultDetails,EventSeverity,EventSubType,TargetUsernameType,TargetUserType,Dvc,DvcHostname,Dst,SrcIpAddr,Src,IpAddr,DvcDomain,Application
"4/4/2024, 6:10:01.183 AM",1,Okta,Auth0,Authentication,"0.1.3","f79dc8a5-f249-11ee-97a7-cc60c860d382","4/4/2024, 6:05:00.333 AM","4/4/2024, 6:10:01.183 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.147.75",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.147.75","172.171.147.75","172.171.147.75","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 1:45:01.361 AM",1,Okta,Auth0,Authentication,"0.1.3","f2b45e2c-f224-11ee-97a7-0050f258ffb2","4/4/2024, 1:40:00.289 AM","4/4/2024, 1:45:01.361 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","52.255.228.248",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"52.255.228.248","52.255.228.248","52.255.228.248","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 6:15:01.228 AM",1,Okta,Auth0,Authentication,"0.1.3","aabc5af7-f24a-11ee-97a7-cc60c88db983","4/4/2024, 6:10:00.313 AM","4/4/2024, 6:15:01.228 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.147.75",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.147.75","172.171.147.75","172.171.147.75","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 7:15:02.035 AM",1,Okta,Auth0,Authentication,"0.1.3","0ccea790-f253-11ee-97a7-cc60c860a685","4/4/2024, 7:10:00.295 AM","4/4/2024, 7:15:02.035 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.34.149",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.34.149","57.151.34.149","57.151.34.149","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 2:10:01.160 AM",1,Okta,Auth0,Authentication,"0.1.3","70aebd09-f228-11ee-97a7-14cb655b0d38","4/4/2024, 2:05:00.281 AM","4/4/2024, 2:10:01.160 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.11.21",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.11.21","57.151.11.21","57.151.11.21","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 7:55:01.932 AM",1,Okta,Auth0,Authentication,"0.1.3","a36caddc-f258-11ee-97a7-14cb655b35ad","4/4/2024, 7:50:00.300 AM","4/4/2024, 7:55:01.932 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.61.236",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.61.236","172.171.61.236","172.171.61.236","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 2:15:01.563 AM",1,Okta,Auth0,Authentication,"0.1.3","23941894-f229-11ee-97a7-cc60c88ddd83","4/4/2024, 2:10:00.378 AM","4/4/2024, 2:15:01.563 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.153.167",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.153.167","4.156.153.167","4.156.153.167","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 8:15:01.751 AM",1,Okta,Auth0,Authentication,"0.1.3","6e892f8e-f25b-11ee-97a7-a88c3ef9eda7","4/4/2024, 8:10:00.295 AM","4/4/2024, 8:15:01.751 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.129.156",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.129.156","172.171.129.156","172.171.129.156","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 2:20:01.635 AM",1,Okta,Auth0,Authentication,"0.1.3","d6b48639-f229-11ee-97a7-a88c3ef9f6a4","4/4/2024, 2:15:00.312 AM","4/4/2024, 2:20:01.635 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.153.167",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.153.167","4.156.153.167","4.156.153.167","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 8:20:01.648 AM",1,Okta,Auth0,Authentication,"0.1.3","213de60b-f25c-11ee-97a7-cc60c860b885","4/4/2024, 8:15:00.328 AM","4/4/2024, 8:20:01.648 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.129.156",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.129.156","172.171.129.156","172.171.129.156","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 2:50:01.526 AM",1,Okta,Auth0,Authentication,"0.1.3","07755899-f22e-11ee-97a7-cc60c860bd05","4/4/2024, 2:45:00.329 AM","4/4/2024, 2:50:01.526 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.109.150",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.109.150","4.255.109.150","4.255.109.150","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 8:50:01.241 AM",1,Okta,Auth0,Authentication,"0.1.3","51e1f2de-f260-11ee-97a7-501ac58d84fd","4/4/2024, 8:45:00.286 AM","4/4/2024, 8:50:01.241 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.214.118.211",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.214.118.211","172.214.118.211","172.214.118.211","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 2:55:00.643 AM",1,Okta,Auth0,Authentication,"0.1.3","b8b19e9e-f22e-11ee-97a7-cc60c88db98a","4/4/2024, 2:50:00.391 AM","4/4/2024, 2:55:00.643 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.157.2.107",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.157.2.107","4.157.2.107","4.157.2.107","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 9:15:01.188 AM",1,Okta,Auth0,Authentication,"0.1.3","d0142d2a-f263-11ee-97a7-cc60c88dac04","4/4/2024, 9:10:00.318 AM","4/4/2024, 9:15:01.188 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.236.233.54",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.236.233.54","4.236.233.54","4.236.233.54","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 3:00:01.050 AM",1,Okta,Auth0,Authentication,"0.1.3","6cc40889-f22f-11ee-97a7-501ac58d99ae","4/4/2024, 2:55:00.313 AM","4/4/2024, 3:00:01.050 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.157.2.107",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.157.2.107","4.157.2.107","4.157.2.107","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 3:20:01.379 AM",1,Okta,Auth0,Authentication,"0.1.3","3832dab9-f232-11ee-97a7-14cb655b432b","4/4/2024, 3:15:00.367 AM","4/4/2024, 3:20:01.379 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.41.231",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.41.231","4.156.41.231","4.156.41.231","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 9:20:00.993 AM",1,Okta,Auth0,Authentication,"0.1.3","826e94aa-f264-11ee-97a7-14cb655b4328","4/4/2024, 9:15:00.242 AM","4/4/2024, 9:20:00.993 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.236.233.54",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.236.233.54","4.236.233.54","4.236.233.54","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 3:40:01.267 AM",1,Okta,Auth0,Authentication,"0.1.3","039540e8-f235-11ee-97a7-501ac58d46cd","4/4/2024, 3:35:00.340 AM","4/4/2024, 3:40:01.267 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","20.242.148.203",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"20.242.148.203","20.242.148.203","20.242.148.203","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 3:45:01.358 AM",1,Okta,Auth0,Authentication,"0.1.3","b65e02d3-f235-11ee-97a7-cc60c88d8c9c","4/4/2024, 3:40:00.338 AM","4/4/2024, 3:45:01.358 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","20.242.148.203",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"20.242.148.203","20.242.148.203","20.242.148.203","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 3:50:01.169 AM",1,Okta,Auth0,Authentication,"0.1.3","685a28a7-f236-11ee-97a7-0050f2593377","4/4/2024, 3:45:00.516 AM","4/4/2024, 3:50:01.169 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.118.36",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.118.36","172.212.118.36","172.212.118.36","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 3:55:01.241 AM",1,Okta,Auth0,Authentication,"0.1.3","1bd78539-f237-11ee-97a7-0050f2591460","4/4/2024, 3:50:00.385 AM","4/4/2024, 3:55:01.241 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.118.36",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.118.36","172.212.118.36","172.212.118.36","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 4:00:01.511 AM",1,Okta,Auth0,Authentication,"0.1.3","cedcea3e-f237-11ee-97a7-cc60c88d959c","4/4/2024, 3:55:00.384 AM","4/4/2024, 4:00:01.511 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.50.230",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.50.230","4.156.50.230","4.156.50.230","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 4:20:00.968 AM",1,Okta,Auth0,Authentication,"0.1.3","99b3c5b9-f23a-11ee-97a7-14cb652f5cd6","4/4/2024, 4:15:00.359 AM","4/4/2024, 4:20:00.968 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.41.37",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.41.37","4.255.41.37","4.255.41.37","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 4:40:01.069 AM",1,Okta,Auth0,Authentication,"0.1.3","6517cc98-f23d-11ee-97a7-14cb655b35ad","4/4/2024, 4:35:00.331 AM","4/4/2024, 4:40:01.069 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.179.105",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.179.105","172.171.179.105","172.171.179.105","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 5:00:01.268 AM",1,Okta,Auth0,Authentication,"0.1.3","3083660d-f240-11ee-97a7-0050f237d46a","4/4/2024, 4:55:00.360 AM","4/4/2024, 5:00:01.268 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.87.169",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.87.169","4.255.87.169","4.255.87.169","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 5:05:01.378 AM",1,Okta,Auth0,Authentication,"0.1.3","e351a3e7-f240-11ee-97a7-cc60c88deb04","4/4/2024, 5:00:00.386 AM","4/4/2024, 5:05:01.378 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.87.169",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.87.169","4.255.87.169","4.255.87.169","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 5:10:00.928 AM",1,Okta,Auth0,Authentication,"0.1.3","951c4276-f241-11ee-97a7-14cb652f1dd4","4/4/2024, 5:05:00.324 AM","4/4/2024, 5:10:00.928 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.21.149",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.21.149","172.212.21.149","172.212.21.149","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 5:30:00.940 AM",1,Okta,Auth0,Authentication,"0.1.3","602fd3d8-f244-11ee-97a7-0050f259483e","4/4/2024, 5:25:00.318 AM","4/4/2024, 5:30:00.940 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.21.149",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.21.149","172.212.21.149","172.212.21.149","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 5:35:33.220 AM",1,Okta,Auth0,Authentication,"0.1.3","27275bca-f245-11ee-97a7-cc60c88d8815","4/4/2024, 5:30:00.392 AM","4/4/2024, 5:35:33.220 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","52.154.65.1",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"52.154.65.1","52.154.65.1","52.154.65.1","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 5:50:01.084 AM",1,Okta,Auth0,Authentication,"0.1.3","2c8d5b56-f247-11ee-97a7-0050f25971a6","4/4/2024, 5:45:00.507 AM","4/4/2024, 5:50:01.084 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.81.94",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.81.94","172.171.81.94","172.171.81.94","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 6:00:01.315 AM",1,Okta,Auth0,Authentication,"0.1.3","925636c0-f248-11ee-97a7-501ac58dd7d7","4/4/2024, 5:55:00.356 AM","4/4/2024, 6:00:01.315 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.12.201",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.12.201","57.151.12.201","57.151.12.201","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 6:20:01.189 AM",1,Okta,Auth0,Authentication,"0.1.3","5d7d4afc-f24b-11ee-97a7-14cb655b3a31","4/4/2024, 6:15:00.409 AM","4/4/2024, 6:20:01.189 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","20.242.197.29",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"20.242.197.29","20.242.197.29","20.242.197.29","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 6:25:00.860 AM",1,Okta,Auth0,Authentication,"0.1.3","102e6ab4-f24c-11ee-97a7-a88c3ef9ce20","4/4/2024, 6:20:00.342 AM","4/4/2024, 6:25:00.860 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","20.242.197.29",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"20.242.197.29","20.242.197.29","20.242.197.29","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/4/2024, 6:30:00.830 AM",1,Okta,Auth0,Authentication,"0.1.3","c2406095-f24c-11ee-97a7-14cb652f4653","4/4/2024, 6:25:00.370 AM","4/4/2024, 6:30:00.830 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.124.242",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.124.242","172.212.124.242","172.212.124.242","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
