TimeGenerated [Local Time],href,pce_fqdn,created_by,event_type,status,severity,action,resource_changes,notifications,version,TenantId,Type,_ResourceId
"10/7/2024, 6:41:09.741 PM",/orgs/1/events/dab37573-4875-4bf0-8f66-ec693330ad57,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.login,success,info,,[],"[{""uuid"":""b87600a5-29db-4b74-9601-9561effb5521"",""notification_type"":""user.pce_session_created"",""info"":{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:09.741 PM",/orgs/1/events/dab37573-4875-4bf0-8f66-ec693330ad57,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.login,success,info,"{""uuid"":""dc4e4445-5ee0-4818-895e-0ea2a75a20b7"",""api_endpoint"":""/api/v2/users/login"",""api_method"":""GET"",""http_status_code"":200,""src_ip"":""10.6.16.64""}",[],"[{""uuid"":""b87600a5-29db-4b74-9601-9561effb5521"",""notification_type"":""user.pce_session_created"",""info"":{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:11.540 PM",/orgs/1/events/8eac8507-a624-46d4-996a-a23d85334dc7,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.authenticate,success,info,,"[{""uuid"":""480c719e-2c88-436c-b04f-b3b3e59ce3dc"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":241,""after"":242}},""change_type"":""update""}]","[{""uuid"":""319d3594-907b-4500-bc59-0b02f22cd374"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:11.540 PM",/orgs/1/events/8eac8507-a624-46d4-996a-a23d85334dc7,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.authenticate,success,info,,"[{""uuid"":""480c719e-2c88-436c-b04f-b3b3e59ce3dc"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":241,""after"":242}},""change_type"":""update""},{""uuid"":""f84d2207-8643-434a-95b9-6d398f39337d"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":241,""after"":242}},""change_type"":""update""}]","[{""uuid"":""319d3594-907b-4500-bc59-0b02f22cd374"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}},{""uuid"":""9738f792-a51e-4ba8-8c99-f08c086e92a8"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:11.540 PM",/orgs/1/events/8eac8507-a624-46d4-996a-a23d85334dc7,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.authenticate,success,info,"{""uuid"":""e4f3483b-685e-4f0a-aee2-e13fdaf6dc19"",""api_endpoint"":""/api/v2/login_users/authenticate"",""api_method"":""POST"",""http_status_code"":201,""src_ip"":""10.6.16.64""}","[{""uuid"":""480c719e-2c88-436c-b04f-b3b3e59ce3dc"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":241,""after"":242}},""change_type"":""update""},{""uuid"":""f84d2207-8643-434a-95b9-6d398f39337d"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":241,""after"":242}},""change_type"":""update""}]","[{""uuid"":""319d3594-907b-4500-bc59-0b02f22cd374"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}},{""uuid"":""9738f792-a51e-4ba8-8c99-f08c086e92a8"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:11.823 PM",/orgs/1/events/dc89a633-35c5-4c06-a3b9-7e313338d015,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.login,success,info,,[],"[{""uuid"":""f3b1c5a8-aa23-48d3-8e1d-39c66e7c08b5"",""notification_type"":""user.pce_session_created"",""info"":{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:11.823 PM",/orgs/1/events/dc89a633-35c5-4c06-a3b9-7e313338d015,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.login,success,info,"{""uuid"":""88674f12-021e-4d06-8ca8-919c16856211"",""api_endpoint"":""/api/v2/users/login"",""api_method"":""GET"",""http_status_code"":200,""src_ip"":""10.6.16.64""}",[],"[{""uuid"":""f3b1c5a8-aa23-48d3-8e1d-39c66e7c08b5"",""notification_type"":""user.pce_session_created"",""info"":{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:13.011 PM",/orgs/1/events/99c788d6-a5ec-4b78-a67e-72ad30244e5c,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.authenticate,success,info,,"[{""uuid"":""4d0484f4-f57c-4930-a8be-9ee432cf2765"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":242,""after"":243}},""change_type"":""update""}]","[{""uuid"":""a644f2d0-1bc4-44ef-95db-048fad8b05a0"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:13.011 PM",/orgs/1/events/99c788d6-a5ec-4b78-a67e-72ad30244e5c,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.authenticate,success,info,,"[{""uuid"":""4d0484f4-f57c-4930-a8be-9ee432cf2765"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":242,""after"":243}},""change_type"":""update""},{""uuid"":""f0e5bfb1-cb25-44ec-bf39-6ff1250f77ff"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":242,""after"":243}},""change_type"":""update""}]","[{""uuid"":""a644f2d0-1bc4-44ef-95db-048fad8b05a0"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}},{""uuid"":""a8e88bed-4569-4c16-a24a-c7e114fa583a"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:13.011 PM",/orgs/1/events/99c788d6-a5ec-4b78-a67e-72ad30244e5c,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.authenticate,success,info,"{""uuid"":""74b95267-e2ca-446c-9b5b-dbeda3b1c81e"",""api_endpoint"":""/api/v2/login_users/authenticate"",""api_method"":""POST"",""http_status_code"":201,""src_ip"":""10.6.16.64""}","[{""uuid"":""4d0484f4-f57c-4930-a8be-9ee432cf2765"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":242,""after"":243}},""change_type"":""update""},{""uuid"":""f0e5bfb1-cb25-44ec-bf39-6ff1250f77ff"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":242,""after"":243}},""change_type"":""update""}]","[{""uuid"":""a644f2d0-1bc4-44ef-95db-048fad8b05a0"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}},{""uuid"":""a8e88bed-4569-4c16-a24a-c7e114fa583a"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:13.306 PM",/orgs/1/events/80c2ec83-437c-4efb-a5c2-1d40745a1c8a,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.login,success,info,,[],"[{""uuid"":""daae9a38-4373-4ef9-9311-8599e46723c3"",""notification_type"":""user.pce_session_created"",""info"":{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:13.306 PM",/orgs/1/events/80c2ec83-437c-4efb-a5c2-1d40745a1c8a,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.login,success,info,"{""uuid"":""ea174722-6e64-43a3-837f-c611188deec9"",""api_endpoint"":""/api/v2/users/login"",""api_method"":""GET"",""http_status_code"":200,""src_ip"":""10.6.16.64""}",[],"[{""uuid"":""daae9a38-4373-4ef9-9311-8599e46723c3"",""notification_type"":""user.pce_session_created"",""info"":{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:13.720 PM",/orgs/1/events/cf2ca672-f9cf-44d7-b389-38c3329ff8d4,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.authenticate,success,info,,"[{""uuid"":""6b701683-385b-492a-8bae-5025b6d12a4c"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":243,""after"":244}},""change_type"":""update""}]","[{""uuid"":""55523879-c2e6-4044-9035-0d02a84f3665"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:13.720 PM",/orgs/1/events/cf2ca672-f9cf-44d7-b389-38c3329ff8d4,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.authenticate,success,info,,"[{""uuid"":""6b701683-385b-492a-8bae-5025b6d12a4c"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":243,""after"":244}},""change_type"":""update""},{""uuid"":""4b5e5dda-a962-468a-a59e-d1ba55ea92e8"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":243,""after"":244}},""change_type"":""update""}]","[{""uuid"":""55523879-c2e6-4044-9035-0d02a84f3665"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}},{""uuid"":""951f0339-f0f1-4eab-9dc1-f94fbf6bae79"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:13.720 PM",/orgs/1/events/cf2ca672-f9cf-44d7-b389-38c3329ff8d4,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.authenticate,success,info,"{""uuid"":""2af303dd-9191-49ed-bd37-2af7e0589fb3"",""api_endpoint"":""/api/v2/login_users/authenticate"",""api_method"":""POST"",""http_status_code"":201,""src_ip"":""10.6.16.64""}","[{""uuid"":""6b701683-385b-492a-8bae-5025b6d12a4c"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":243,""after"":244}},""change_type"":""update""},{""uuid"":""4b5e5dda-a962-468a-a59e-d1ba55ea92e8"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":243,""after"":244}},""change_type"":""update""}]","[{""uuid"":""55523879-c2e6-4044-9035-0d02a84f3665"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}},{""uuid"":""951f0339-f0f1-4eab-9dc1-f94fbf6bae79"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:14.047 PM",/orgs/1/events/cf926a6c-006d-4265-b03d-fd2b8cc13696,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.login,success,info,,[],"[{""uuid"":""648a77e7-70f3-464d-ab18-f5716b787489"",""notification_type"":""user.pce_session_created"",""info"":{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:14.047 PM",/orgs/1/events/cf926a6c-006d-4265-b03d-fd2b8cc13696,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.login,success,info,"{""uuid"":""8e40a26c-5be9-4900-858b-00ada55b4dc9"",""api_endpoint"":""/api/v2/users/login"",""api_method"":""GET"",""http_status_code"":200,""src_ip"":""10.6.16.64""}",[],"[{""uuid"":""648a77e7-70f3-464d-ab18-f5716b787489"",""notification_type"":""user.pce_session_created"",""info"":{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:36.033 PM",/orgs/1/events/aaa47557-b741-4dc9-b6e7-f26c0996c519,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.authenticate,success,info,,"[{""uuid"":""b076ab70-ca2d-474c-9ecc-e5e6458ff638"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":244,""after"":245}},""change_type"":""update""}]","[{""uuid"":""7a6699ae-40e5-4b54-a821-c6126d0bca4e"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:36.033 PM",/orgs/1/events/aaa47557-b741-4dc9-b6e7-f26c0996c519,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.authenticate,success,info,,"[{""uuid"":""b076ab70-ca2d-474c-9ecc-e5e6458ff638"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":244,""after"":245}},""change_type"":""update""},{""uuid"":""b232ef0b-f2cf-4447-85b9-9c359da4888b"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":244,""after"":245}},""change_type"":""update""}]","[{""uuid"":""7a6699ae-40e5-4b54-a821-c6126d0bca4e"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}},{""uuid"":""1c11721d-0696-48bb-8a05-7713c8182e9b"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:36.033 PM",/orgs/1/events/aaa47557-b741-4dc9-b6e7-f26c0996c519,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.authenticate,success,info,"{""uuid"":""12b3ebf7-4875-4c6d-bffc-ae8cb7b7306f"",""api_endpoint"":""/api/v2/login_users/authenticate"",""api_method"":""POST"",""http_status_code"":201,""src_ip"":""10.6.16.64""}","[{""uuid"":""b076ab70-ca2d-474c-9ecc-e5e6458ff638"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":244,""after"":245}},""change_type"":""update""},{""uuid"":""b232ef0b-f2cf-4447-85b9-9c359da4888b"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":244,""after"":245}},""change_type"":""update""}]","[{""uuid"":""7a6699ae-40e5-4b54-a821-c6126d0bca4e"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}},{""uuid"":""1c11721d-0696-48bb-8a05-7713c8182e9b"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:36.389 PM",/orgs/1/events/38e33e68-17e9-4bba-ab63-a54e5394a9d3,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.login,success,info,,[],"[{""uuid"":""17665886-c859-4079-b3c8-995599685697"",""notification_type"":""user.pce_session_created"",""info"":{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:36.389 PM",/orgs/1/events/38e33e68-17e9-4bba-ab63-a54e5394a9d3,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.login,success,info,"{""uuid"":""253d758e-46b9-4305-8a0a-bfe95041b38e"",""api_endpoint"":""/api/v2/users/login"",""api_method"":""GET"",""http_status_code"":200,""src_ip"":""10.6.16.64""}",[],"[{""uuid"":""17665886-c859-4079-b3c8-995599685697"",""notification_type"":""user.pce_session_created"",""info"":{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:40.432 PM",/orgs/1/events/a0fceefd-2962-40ce-ac07-0d9ee6b3b94d,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.authenticate,success,info,,"[{""uuid"":""13b55609-7b9d-404a-9280-887844cced7b"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":245,""after"":246}},""change_type"":""update""}]","[{""uuid"":""727f444a-8f71-4f6a-ba62-4fc51c5996d4"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:40.432 PM",/orgs/1/events/a0fceefd-2962-40ce-ac07-0d9ee6b3b94d,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.authenticate,success,info,,"[{""uuid"":""13b55609-7b9d-404a-9280-887844cced7b"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":245,""after"":246}},""change_type"":""update""},{""uuid"":""3bdb2f82-c040-4cbb-89bf-f38323e7ca04"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":245,""after"":246}},""change_type"":""update""}]","[{""uuid"":""727f444a-8f71-4f6a-ba62-4fc51c5996d4"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}},{""uuid"":""85facdcb-ab1b-43ef-8222-49e9b68020b5"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:40.432 PM",/orgs/1/events/a0fceefd-2962-40ce-ac07-0d9ee6b3b94d,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.authenticate,success,info,"{""uuid"":""7a8f653d-01bb-425d-8cc2-98f5d2a8009c"",""api_endpoint"":""/api/v2/login_users/authenticate"",""api_method"":""POST"",""http_status_code"":201,""src_ip"":""10.6.16.64""}","[{""uuid"":""13b55609-7b9d-404a-9280-887844cced7b"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":245,""after"":246}},""change_type"":""update""},{""uuid"":""3bdb2f82-c040-4cbb-89bf-f38323e7ca04"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":245,""after"":246}},""change_type"":""update""}]","[{""uuid"":""727f444a-8f71-4f6a-ba62-4fc51c5996d4"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}},{""uuid"":""85facdcb-ab1b-43ef-8222-49e9b68020b5"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:40.755 PM",/orgs/1/events/e922df59-29be-45aa-8796-52eff3aa7f10,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.login,success,info,,[],"[{""uuid"":""66c02699-c162-4e05-9f18-fecd6c445982"",""notification_type"":""user.pce_session_created"",""info"":{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/7/2024, 6:41:40.755 PM",/orgs/1/events/e922df59-29be-45aa-8796-52eff3aa7f10,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.login,success,info,"{""uuid"":""3ed162cb-81e8-4f48-ad7a-f495339b480f"",""api_endpoint"":""/api/v2/users/login"",""api_method"":""GET"",""http_status_code"":200,""src_ip"":""10.6.16.64""}",[],"[{""uuid"":""66c02699-c162-4e05-9f18-fecd6c445982"",""notification_type"":""user.pce_session_created"",""info"":{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/2/2024, 6:20:24.508 AM",/orgs/1/events/e9f3587c-955e-4692-9dec-750a389bc19e,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.sign_in,success,info,,"[{""uuid"":""e576641f-c6a4-4442-b83d-61d320f0f32a"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":201,""after"":202},""last_sign_in_ip"":{""before"":""192.168.125.111"",""after"":""192.168.125.170""}},""change_type"":""update""}]","[{""uuid"":""7ff569e7-81d0-4bd1-bd3b-d9cecaa0d7ea"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/2/2024, 6:20:24.508 AM",/orgs/1/events/e9f3587c-955e-4692-9dec-750a389bc19e,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.sign_in,success,info,"{""uuid"":""567950ce-e409-48f5-a8b8-5e59bb9fec06"",""api_endpoint"":""/login/users/sign_in"",""api_method"":""POST"",""http_status_code"":302,""src_ip"":""192.168.125.187""}","[{""uuid"":""e576641f-c6a4-4442-b83d-61d320f0f32a"",""resource"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}},""changes"":{""sign_in_attempts_count"":{""before"":201,""after"":202},""last_sign_in_ip"":{""before"":""192.168.125.111"",""after"":""192.168.125.170""}},""change_type"":""update""}]","[{""uuid"":""7ff569e7-81d0-4bd1-bd3b-d9cecaa0d7ea"",""notification_type"":""user.login_session_created"",""info"":{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
"10/2/2024, 6:20:26.283 AM",/orgs/1/events/c179cf6d-28d6-470e-92d9-18d115d8d0d2,2x2testvc308.ilabs.io,"{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}",user.login,success,info,,[],"[{""uuid"":""2b79cee8-7481-4aa9-be56-aeabdac5bd40"",""notification_type"":""user.pce_session_created"",""info"":{""user"":{""href"":""/users/1"",""username"":""selfserve@illumio.com""}}}]",2,d7ed0f2d-2b8e-4537-8e59-525d4d6fdd19,Illumio_Auditable_Events_CL,
