TenantId,"TimeGenerated [UTC]",DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,OriginalLogSeverity,AdditionalExtensions,DeviceAction,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,CommunicationDirection,DeviceDnsDomain,DeviceExternalID,DeviceFacility,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DestinationPort,DestinationIP,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceAddress,DeviceName,DeviceMacAddress,ProcessID,"EndTime [UTC]",ExternalID,ExtID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,Message,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,EventOutcome,Protocol,Reason,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,ReceiptTime,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourcePort,SourceIP,"StartTime [UTC]",SourceUserID,SourceUserName,EventType,DeviceEventCategory,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,FieldDeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,FieldDeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,FieldDeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,Computer,SourceSystem,SimplifiedDeviceAction,Type,"_ResourceId"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 2:04:00.793 PM",Cisco,ASA,,716039,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-716039:  Group <DefaultADMINGroup> User <*****> IP <192.168.1.5> Authentication: rejected, Session Type: Admin.",,,,,,,,,,,,,,,,,,,"7/5/2023 2:04:00 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 2:04:00.793 PM",Cisco,ASA,,113005,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-113005:  AAA user authentication Rejected : reason = Unspecified : server = 192.168.1.254 : user = ***** : user IP = 192.168.1.5",,,,,,,,,,,,,,,,,,,"7/5/2023 2:04:00 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 2:03:56.792 PM",Cisco,ASA,,611102,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-611102:  User authentication failed: IP address: 192.168.1.5, Uname: *****",,,,,,,,,,,,,,,,,,,"7/5/2023 2:03:56 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 2:03:56.792 PM",Cisco,ASA,,605004,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-605004:  Login denied from 192.168.1.5/1907 to inside:192.168.1.1/https for user ""*****""",,,,,,,,,,,,,,,,,,,"7/5/2023 2:03:56 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 2:03:56.792 PM",Cisco,ASA,,113005,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-113005:  AAA user authentication Rejected : reason = Unspecified : server = 192.168.1.254 : user = ***** : user IP = 192.168.1.5",,,,,,,,,,,,,,,,,,,"7/5/2023 2:03:56 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 2:03:56.792 PM",Cisco,ASA,,716039,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-716039:  Group <DefaultADMINGroup> User <*****> IP <192.168.1.5> Authentication: rejected, Session Type: Admin.",,,,,,,,,,,,,,,,,,,"7/5/2023 2:03:56 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:59:00.760 PM",Cisco,ASA,,611102,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-611102:  User authentication failed: IP address: 192.168.1.5, Uname: Administrator",,,,,,,,,,,,,,,,,,,"7/5/2023 1:59:00 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:59:00.760 PM",Cisco,ASA,,113005,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-113005:  AAA user authentication Rejected : reason = Invalid password : server = 192.168.1.254 : user = Administrator : user IP = 192.168.1.5",,,,,,,,,,,,,,,,,,,"7/5/2023 1:59:00 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:59:00.760 PM",Cisco,ASA,,611102,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-611102:  User authentication failed: IP address: 192.168.1.5, Uname: Administrator",,,,,,,,,,,,,,,,,,,"7/5/2023 1:59:00 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:52.754 PM",Cisco,ASA,,611102,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-611102:  User authentication failed: IP address: 192.168.1.5, Uname: *****",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:52 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:52.754 PM",Cisco,ASA,,611102,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-611102:  User authentication failed: IP address: 192.168.1.5, Uname: *****",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:52 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:52.754 PM",Cisco,ASA,,113005,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-113005:  AAA user authentication Rejected : reason = Unspecified : server = 192.168.1.254 : user = ***** : user IP = 192.168.1.5",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:52 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:44.759 PM",Cisco,ASA,,611102,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-611102:  User authentication failed: IP address: 192.168.1.5, Uname: *****",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:44 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:44.758 PM",Cisco,ASA,,611102,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-611102:  User authentication failed: IP address: 192.168.1.5, Uname: *****",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:44 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:44.757 PM",Cisco,ASA,,113005,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-113005:  AAA user authentication Rejected : reason = Unspecified : server = 192.168.1.254 : user = ***** : user IP = 192.168.1.5",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:44 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:36.768 PM",Cisco,ASA,,611102,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-611102:  User authentication failed: IP address: 192.168.1.5, Uname: *****",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:36 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:36.768 PM",Cisco,ASA,,315011,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-315011:  SSH session from 192.168.1.5 on interface inside for user ""*****"" disconnected by SSH server, reason: ""Rejected by server"" (0x0d) ",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:36 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:36.768 PM",Cisco,ASA,,605004,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-605004:  Login denied from 192.168.1.5/1705 to inside:192.168.1.1/ssh for user ""*****""",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:36 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:36.768 PM",Cisco,ASA,,611102,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-611102:  User authentication failed: IP address: 192.168.1.5, Uname: *****",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:36 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:36.765 PM",Cisco,ASA,,113005,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-113005:  AAA user authentication Rejected : reason = Unspecified : server = 192.168.1.254 : user = ***** : user IP = 192.168.1.5",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:36 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:36.760 PM",Cisco,ASA,,611102,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-611102:  User authentication failed: IP address: 192.168.1.5, Uname: *****",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:36 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:36.760 PM",Cisco,ASA,,113005,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-113005:  AAA user authentication Rejected : reason = Unspecified : server = 192.168.1.254 : user = ***** : user IP = 192.168.1.5",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:36 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:36.760 PM",Cisco,ASA,,611102,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-611102:  User authentication failed: IP address: 192.168.1.5, Uname: *****",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:36 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:32.761 PM",Cisco,ASA,,605004,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-605004:  Login denied from 192.168.1.5/1701 to inside:192.168.1.1/ssh for user ""*****""",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:32 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:32.761 PM",Cisco,ASA,,315011,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-315011:  SSH session from 192.168.1.5 on interface inside for user ""*****"" disconnected by SSH server, reason: ""Rejected by server"" (0x0d) ",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:32 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:32.760 PM",Cisco,ASA,,611102,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-611102:  User authentication failed: IP address: 192.168.1.5, Uname: *****",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:32 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:32.760 PM",Cisco,ASA,,611102,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-611102:  User authentication failed: IP address: 192.168.1.5, Uname: *****",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:32 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:32.760 PM",Cisco,ASA,,113005,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-113005:  AAA user authentication Rejected : reason = Unspecified : server = 192.168.1.254 : user = ***** : user IP = 192.168.1.5",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:32 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:28.762 PM",Cisco,ASA,,611102,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-611102:  User authentication failed: IP address: 192.168.1.5, Uname: *****",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:28 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:28.762 PM",Cisco,ASA,,611102,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-611102:  User authentication failed: IP address: 192.168.1.5, Uname: *****",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:28 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:28.762 PM",Cisco,ASA,,113005,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-113005:  AAA user authentication Rejected : reason = Unspecified : server = 192.168.1.254 : user = ***** : user IP = 192.168.1.5",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:28 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/5/2023, 1:58:16.759 PM",Cisco,ASA,,315011,,Low,6,,,,,,,,,,,,local4,,,,,,,,,,,,,,,,,,"192.168.1.1","_gateway",,,,,,,,,,,,,,,,"%ASA-6-315011:  SSH session from 192.168.1.5 on interface inside for user ""Administrator"" terminated normally",,,,,,,,,,,,,,,,,,,"7/5/2023 1:58:16 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"_gateway",OpsManager,,CommonSecurityLog,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/col1"
