TimeGenerated,event_simpleName,timestamp,aip,aid,UserName,event_platform,ContextTimeStamp,name,ConfigBuild,CrowdStrikeId,ConfigStateHash,ContextProcessId,ContextThreadId,BoundingLimitCount,BoundingLimitDuration,Entitlements,EffectiveTransmissionClass,cid,OciContainerId,TreeId,RegObjectName,RegValueName,RegClassificationFlags,RegOperationType,TokenType,RegStringValue,RegType,RegClassificationIndex,AuthenticationId,RegNumericValue,RegBinaryValue,AdditionalFields,TenantId,Type,_ResourceId
2026-08-27T13:00:29.843Z,RegSystemConfigValueUpdate,1787835347293,156.149.137.20,fe657c5dfb8142fea33b81aee90322ea,,Win,1787835627,RegSystemConfigValueUpdateV1,,e2755f6d-e0bb-4b20-8d34-1a49b821fae2,,3423100377180,114105649522279,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SYSTEM\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,{712A9044-49F7-474F-B4B4-0E14D9529EBE},1,1,1,v2.32|Action=Allow|Active=TRUE|Dir=Out|Profile=Domain|Profile=Private|Profile=Public|Name=@{Microsoft.Windows.PeopleExperienceHost_10.0.22621.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.PeopleExperienceHost/resources/PkgDisplayName}|Desc=@{Microsoft.Windows.PeopleExperienceHost_10.0.22621.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.PeopleExperienceHost/resources/PkgDisplayName}|LUOwn=S-1-5-21-2025429265-606747145-682003330-1571485|AppPkgId=S-1-15-2-3911328773-608413955-1309577842-678057087-3306358038-3682794511-2500153425|EmbedCtxt=@{Microsoft.Windows.PeopleExperienceHost_10.0.22621.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.PeopleExperienceHost/resources/PkgDisplayName}|Platform=2:6:2|Platform2=GTEQ|,1,503,997,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:00:34.418Z,RegSystemConfigValueUpdate,1787835298592,170.85.102.91,d8333ef6560f451a91813b897ac6a5b2,,Win,1787835632,RegSystemConfigValueUpdateV1,,cee7a7da-e54e-43c7-bf8e-8735af6a2f9b,,725860136293,29695947325003,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows\QoS\Teams Application Sharing,Version,1,1,1,1,1,29809,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:00:40.352Z,RegSystemConfigValueUpdate,1787835349053,170.85.102.79,c99843e3a56d4ab4afdf681439683a8e,,Win,1787835638,RegSystemConfigValueUpdateV1,,3abcccd9-eb4b-4a1b-a14c-10c55d31fd7d,,77571439257368,984402459256995,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows\PowerShell\ScriptBlockLogging,EnableScriptBlockLogging,1,2,1,,0,485,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:00:43.461Z,RegSystemConfigValueUpdate,1787835304971,60.247.85.174,a5d50f1f5dd24d29b03177a12e748d2f,,Win,1787835641,RegSystemConfigValueUpdateV1,,69b7bf5f-1452-42dd-afa9-60bccf8e2271,,3878366335750,103560581165247,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows\PowerShell\ScriptBlockLogging,EnableScriptBlockLogging,1,2,1,,0,485,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:00:45.773Z,RegSystemConfigValueUpdate,1787835321091,208.181.165.50,cc027537beba46268412dd8eb5fb6b1b,,Win,1787835558,RegSystemConfigValueUpdateV1,,90861754-94ca-429e-9ba2-18242fa35b2c,,11832645788281,410875020501282,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Ports,Ne06:,1,1,1,,1,368,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:00:46.42Z,RegSystemConfigValueUpdate,1787835331278,136.226.246.73,4772be2436ed473986b03baffc5de38b,,Win,1787835645,RegSystemConfigValueUpdateV1,,70248d31-1862-4ad9-ad78-0b5e090f88ff,,1735177501865,54685559528398,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows\PowerShell\ScriptBlockLogging,EnableScriptBlockInvocationLogging,1,1,1,,4,485,999,1,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:09:55.54Z,RegSystemConfigValueUpdate,1787836243824,170.85.102.116,1ff75955cb1d46b9b366a7a3b15170c3,,Win,1787836193,RegSystemConfigValueUpdateV1,,d7483455-61bc-4b39-9f07-f5330bb682e6,,5558019841707,155412923801422,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows\PowerShell\ScriptBlockLogging,EnableScriptBlockLogging,1,2,1,,0,485,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:09:59.704Z,RegSystemConfigValueUpdate,1787836246754,167.103.104.88,d555c51e4def49fea65ac87f7652972f,,Win,1787836197,RegSystemConfigValueUpdateV1,,516a995d-157d-450e-b0d8-f932bf3d6fb1,,6851677913691,296645054471390,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows Defender\Scan,DisableRemovableDriveScanning,1,1,1,,4,465,999,0,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:10:00.819Z,RegSystemConfigValueUpdate,1787836231638,136.226.238.101,3c029a7bc7484842a979a593c5ea0596,,Win,1787836198,RegSystemConfigValueUpdateV1,,84f3efa7-7989-41da-81f8-feaad023cefd,,8362312628533,359618413816760,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows\QoS\Teams Video-Microsoft,Local IP Prefix Length,1,1,1,*,1,29809,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:10:07.67Z,RegSystemConfigValueUpdate,1787836195540,147.161.174.116,89dff58e443a4ca6846684a128d72229,,Win,1787836205,RegSystemConfigValueUpdateV1,,22bbe49a-bb07-4fb0-aa4a-1e2683da6fa5,,3965893708562,179307127101072,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows Defender Security Center\App and Browser protection,DisallowExploitProtectionOverride,1,1,1,,4,463,999,1,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:10:10.168Z,RegSystemConfigValueUpdate,1787836200819,147.161.250.71,ddf999e1812745ec8bf27065a16231a3,,Win,1787836208,RegSystemConfigValueUpdateV1,,9ac6c9c3-c2e6-499f-bbcc-e66c5cb06992,,8183170713410,232798772643772,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SAM\SAM\Domains\Account\Users\Names\CUSTOMGUEST,,1,1,1,,501,479,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:10:15.843Z,RegSystemConfigValueUpdate,1787836210168,155.190.9.5,09dee6417aa6427c825b258fd5ab86ba,,Win,1787836213,RegSystemConfigValueUpdateV1,,bdf5af19-f8df-4a95-b89b-a37090bf4d4d,,4823261036191,149068450207596,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\DeviceGuard,RequirePlatformSecurityFeatures,1,1,1,,4,493,999,3,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:10:25.233Z,RegSystemConfigValueUpdate,1787836199704,147.161.250.116,11e074291972466cb14e329a8a2dcb4c,,Win,1787836223,RegSystemConfigValueUpdateV1,,1dcf76b3-df5d-426a-adc4-b3250072398c,,2905636857140,89782277052199,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows\PowerShell\Transcription,EnableTranscripting,1,2,1,,0,485,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:10:28.05Z,RegSystemConfigValueUpdate,1787836242388,165.225.208.53,d9251e079a55406fbb43bcd8a8e4147d,,Win,1787836226,RegSystemConfigValueUpdateV1,,890b579f-fe05-4783-ae7c-71ec064f2bc3,,7928211738316,290843710204710,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System,enablelua,3,1,2,,4,427,999,1,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:10:31.638Z,RegSystemConfigValueUpdate,1787836225233,170.85.64.79,cf3bdaa7079249fe8e1112707b1b269c,,Win,1787836229,RegSystemConfigValueUpdateV1,,8154c171-bdf0-4547-98b9-97ecb18b0666,,968894337557,24415848223037,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System,promptonsecuredesktop,3,1,2,,4,427,999,1,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:10:42.388Z,RegSystemConfigValueUpdate,1787836207670,147.161.174.108,108fc099452f42a1929c90285512c5db,,Win,1787836240,RegSystemConfigValueUpdateV1,,8cbec6dd-eb73-4b01-ada3-b0bbae719953,,8643969896039,384577678363080,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows Defender\Real-Time Protection,DisableRealtimeMonitoring,1,2,1,,0,436,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:10:43.824Z,RegSystemConfigValueUpdate,1787836215843,165.225.232.102,42a14da393284c48858ab02e22b3dbc2,,Win,1787836242,RegSystemConfigValueUpdateV1,,bc1e4990-fe2f-4191-9afb-dd97d832e3dc,,19114709494730,391306880011018,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows Defender\Real-Time Protection,DisableRealtimeMonitoring,1,2,1,,0,436,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:10:46.754Z,RegSystemConfigValueUpdate,1787836228050,136.226.244.86,6717256100344d20bb28c43c0342a682,,Win,1787836244,RegSystemConfigValueUpdateV1,,cdfe923b-5b2d-4cf6-bcf3-a659fe45ff7e,,4436711906814,133972982412452,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows\PowerShell\ScriptBlockLogging,EnableScriptBlockInvocationLogging,1,2,1,,0,485,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:10:58.78Z,RegSystemConfigValueUpdate,1787836295406,91.230.100.10,ac975bcd7b314cc8922f85f42e0319c4,,Win,1787836257,RegSystemConfigValueUpdateV1,,5fed673f-f263-4de7-a0ad-d47230af69fb,,3061012401776,140455015683336,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows\QoS\Teams Video-Microsoft,Remote IP,1,1,1,*,1,29809,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:11:07.178Z,RegSystemConfigValueUpdate,1787836294982,87.58.103.92,b5bb3685dc404213a9c49ae5ae71bffa,,Win,1787836265,RegSystemConfigValueUpdateV1,,ce30b451-1e1b-490e-99a9-9e460591d16b,,10290752485219,216559764885362,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\DeviceGuard\Scenarios\HypervisorEnforcedCodeIntegrity,Enabled,1,1,1,,4,464,999,1,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:11:15.957Z,RegSystemConfigValueUpdate,1787836258780,165.225.195.218,d67188b1c3104b8c814a598ba559344d,,Win,1787836274,RegSystemConfigValueUpdateV1,,69ccbd33-51ce-44ae-8e92-076d4fc511f5,,1636786432118,33609660437783,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows\PowerShell\ScriptBlockLogging,EnableScriptBlockLogging,1,1,1,,4,485,999,1,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:11:19.741Z,RegSystemConfigValueUpdate,1787836392266,170.85.102.104,b4200415c6164075a094a0d8f55e74c8,,Win,1787836278,RegSystemConfigValueUpdateV1,,4832a68d-dad0-4542-a936-c5cba1553735,,32066580206067,317002314145549,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\Session Manager,SafeDllSearchMode,1,2,1,,0,428,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:11:26.732Z,RegSystemConfigValueUpdate,1787836390019,82.178.147.178,8a312720fa1c4b7a9c63399f362626d6,,Win,1787836284,RegSystemConfigValueUpdateV1,,45729789-5b07-4cd8-b107-acbba00c3583,,8261191650155,155412307135925,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SAM\SAM\Domains\Account\Users\Names\Guest,,1,1,1,,501,479,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:11:34.982Z,RegSystemConfigValueUpdate,1787836393095,87.58.103.90,d685d4c7abb24cfc8488fa4c3d22b7d0,,Win,1787836293,RegSystemConfigValueUpdateV1,,580b8276-5d15-4ad6-b054-43896f5bd5c1,,348214286181,13169837153387,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System,consentpromptbehavioradmin,3,1,2,,4,427,999,2,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:11:35.406Z,RegSystemConfigValueUpdate,1787836427100,87.58.76.110,8771d6820f1643fb8e8fe8973352e46a,,Win,1787836293,RegSystemConfigValueUpdateV1,,9f5b133d-3ad9-443a-b715-def836024ccc,,11521099377610,210550341358867,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows Defender Security Center\App and Browser protection,DisallowExploitProtectionOverride,1,1,1,,4,463,999,1,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:11:40.874Z,RegSystemConfigValueUpdate,1787836409113,165.225.212.58,0fb37a71f6db424694e16818d943b259,,Win,1787836298,RegSystemConfigValueUpdateV1,,58a0e1b1-81f2-42bd-b5e6-19114e26729e,,49379269474788,546333876817821,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows\QoS\Teams Video,Local IP,1,1,1,*,1,29809,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:11:41.41Z,RegSystemConfigValueUpdate,1787836417006,170.85.100.76,7054b8911be04a0983ba0a04b57ec46b,,Win,1787827556,RegSystemConfigValueUpdateV1,,dc6fb0a9-d70c-4f90-9724-0b40517f5be1,,3736970415132,95593860795527,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\Session Manager,SafeDllSearchMode,1,2,1,,0,428,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:12:55.492Z,RegSystemConfigValueUpdate,1787836392712,136.226.236.105,c177e4d58d844440b9d2be1e716e136d,,Win,1787836373,RegSystemConfigValueUpdateV1,,a4bedb6a-4a96-4a0a-a680-bb03d3f77173,,5080957577331,128923792333365,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System,promptonsecuredesktop,3,1,2,,4,427,999,1,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:12:56.733Z,RegSystemConfigValueUpdate,1787836403962,134.146.177.20,8c22dfcd60ed4e488d5275bfb8ed5cfd,,Win,1787836374,RegSystemConfigValueUpdateV1,,d0e54db2-1349-4a9f-b3ef-71d1ce036719,,2355379251392,54007223257460,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SYSTEM\ControlSet001\Services\EventLog\Security,MaxSize,1,1,2,,4,24171,999,524288000,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:12:58.581Z,RegSystemConfigValueUpdate,1787836378742,170.85.79.99,f49d0c6c6f62487bb4382986012ed428,,Win,1787836376,RegSystemConfigValueUpdateV1,,3d3fc7e0-d028-418f-937d-d2d3f6e4bf6d,,11383953345698,194363586053469,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows\QoS\Teams Video,Local Port,1,2,1,,0,29809,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:12:58.742Z,RegSystemConfigValueUpdate,1787836413307,136.226.238.95,6942fee8dd604aef83dc819e0b5c1c13,,Win,1787836376,RegSystemConfigValueUpdateV1,,a66d580a-86aa-4ac5-ad2e-cd9c0e99dc54,,32633127590921,593819648263054,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows Defender,DisableAntiSpyware,1,1,1,,4,434,999,0,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:13:06.168Z,RegSystemConfigValueUpdate,1787836388111,156.149.137.20,2e0341940ba2463dadeeb6ff45dca627,,Win,1787836384,RegSystemConfigValueUpdateV1,,293b1c6a-d055-41ce-9b1c-d993d93e5e49,,10702097530245,254874091740789,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System,enablelua,3,1,2,,4,427,999,1,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:13:08.111Z,RegSystemConfigValueUpdate,1787836411152,165.225.208.38,8d29e2f16d79432bbf861027e5db0f8d,,Win,1787836386,RegSystemConfigValueUpdateV1,,a192a2a7-fde0-4f02-a4ae-3e767b8e38a6,,7013692999610,218415105177106,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\Session Manager,SafeDllSearchMode,1,2,1,,0,428,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:13:08.887Z,RegSystemConfigValueUpdate,1787836399443,161.19.65.5,4d6d0120da8f42ba970956aee996844f,,Win,1787836387,RegSystemConfigValueUpdateV1,,4dea34b9-dd2e-44cb-92ae-3a30b84f66f6,,2319292983159,67686805485361,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows Defender\Spynet,SubmitSamplesConsent,1,2,1,,0,438,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:13:10.019Z,RegSystemConfigValueUpdate,1787836378581,136.226.87.88,052002e1c2f64cae8a1cafde1780ada6,,Win,1787836388,RegSystemConfigValueUpdateV1,,38d111b8-12f9-4aba-bba6-73074c2c6bb6,,12771889547263,308296757388743,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows\QoS\Teams Audio-Microsoft,DSCP Value,1,1,1,46,1,29809,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:13:12.122Z,RegSystemConfigValueUpdate,1787836375492,167.103.56.80,b71049c7085d43f98c971062d3c3aa5d,,Win,1787836389,RegSystemConfigValueUpdateV1,,d780e8fb-e987-45d0-9d58-0b1ae94a52e3,,3474639616265,152416188462893,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows\QoS\Teams Audio-Microsoft,Remote IP Prefix Length,1,1,1,*,1,29809,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:13:12.266Z,RegSystemConfigValueUpdate,1787836267178,147.161.173.120,435ab0389d99430eb2cd5ebd1aa2609e,,Win,1787836390,RegSystemConfigValueUpdateV1,,d0e2218d-e792-4386-9c3c-e8a063dd023f,,2996747586112,90886273065012,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows\QoS\CUSTOM-OCS-SIP,Local Port,1,2,1,,0,29809,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:13:12.712Z,RegSystemConfigValueUpdate,1787836286732,165.225.208.57,54afc964948148268b7904e38b533aad,,Win,1787836390,RegSystemConfigValueUpdateV1,,44354d5e-1be1-4571-8086-90ea30335b8a,,4080232474907,176106875961002,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System,consentpromptbehavioradmin,3,1,2,,4,427,999,2,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:13:13.095Z,RegSystemConfigValueUpdate,1787836300874,170.85.102.79,845a700a7c3d4996914c2b36a8f91823,,Win,1787836342,RegSystemConfigValueUpdateV1,,7589db3d-e336-4397-8316-49381473f719,,200713164890,5228952789484,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\Lsa,LsaCfgFlags,1,1,1,,4,495,999,1,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:13:19.443Z,RegSystemConfigValueUpdate,1787836279741,87.58.76.75,8b7e86bd870a48109f668cf1d0702585,,Win,1787836237,RegSystemConfigValueUpdateV1,,4efb4bcf-c70d-47c4-9871-9bebd187a4e6,,4373865265609,167856207647208,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System,consentpromptbehavioradmin,3,1,2,,4,427,999,5,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:13:21.006Z,RegSystemConfigValueUpdate,1787836301410,136.226.244.116,e57006b928714040b33c225647802a4f,,Win,1787836398,RegSystemConfigValueUpdateV1,,ff7f02b9-7e10-4d42-9ca3-7f0c60450190,,4733279673639,187712692057359,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows Defender\Scan,DisableRemovableDriveScanning,1,1,1,,4,465,999,0,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:13:23.962Z,RegSystemConfigValueUpdate,1787836275957,170.85.102.85,3b8b31d1810842b48414e7f6c9d64b8b,,Win,1787836402,RegSystemConfigValueUpdateV1,,68e6b211-fb42-400a-8c51-84226f6909a5,,4811705787297,106819904513441,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows\QoS\Teams Application Sharing-Microsoft,Version,1,1,1,1,1,29809,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:13:25.494Z,RegGenericValueUpdate,1787836388887,168.187.71.98,ad993c1cf6284dc5b8f212ae2727d6af,,Win,1787836402,RegGenericValueUpdateV1,,528328c4-a20d-46c7-bfb4-3d39ddcf7ad1,,19546433682631,895112047352840,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\Session Manager,PendingFileRenameOperations,103,1,1,*1\??\C:\Windows\Temp\DELDCF5.tmp*1\??\C:\Windows\Temp\DELDCF6.tmp*1\??\C:\Windows\Temp\DELCE1B.tmp*1\??\C:\Windows\Temp\DELCE2C.tmp*1\??\C:\Windows\Temp\DEL86ED.tmp*1\??\C:\Windows\Temp\DEL86FE.tmp*1\??\C:\Windows\Temp\DEL9852.tmp*1\??\C:\Windows\Temp\DEL9863.tmp*1\??\C:\Windows\Temp\DELF0A2.tmp*1\??\C:\Windows\Temp\DELF0A3.tmp*1\??\C:\Config.Msi\6a5e6.rbf*1\??\C:\Config.Msi\6a5eb.rbf*1\??\C:\Config.Msi\6a5ec.rbf*1\??\C:\Config.Msi\6a5ee.rbf*1\??\C:\Config.Msi\6a5ef.rbf*1\??\C:\Config.Msi\6a5f0.rbf*1\??\C:\Config.Msi\6a61f.rbf,7,456,999,,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:13:26.967Z,RegSystemConfigValueUpdate,1787836401006,147.161.174.87,434285e1a99d4e7d95b73b68bea1a98c,,Win,1787836404,RegSystemConfigValueUpdateV1,,0249ac6b-7345-4d52-a6d2-0c72ffa4555b,,1120415054361,36794256513289,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows Defender\Real-Time Protection,DisableBehaviorMonitoring,1,1,1,,4,436,999,0,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
2026-08-27T13:13:29.113Z,RegSystemConfigValueUpdate,1787836406967,134.163.254.248,4ef17ee86c9e4621a30d7672e1be3c92,,Win,1787836407,RegSystemConfigValueUpdateV1,,d6c18037-071c-4a75-ac51-7f3c205ac43c,,13392134690449,312056348028586,,,15,,1380e612be8c438dbc55c259f4bfc189,,,\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows Defender\Spynet,SubmitSamplesConsent,1,1,1,,4,438,999,2,,,eb7eb63c-9g53-4dbt-b4f9-965939b2368a,CrowdStrike_Registry_Events_CL,
