TenantId,TimeGenerated,Protocol,SourceIp,SourcePort,DestinationIp,DestinationPort,Action,SignatureId,Category,Description,Severity,SourceSystem,Type,_ResourceId,TranslatedIp,TranslatedPort,Policy,RuleCollectionGroup,RuleCollection,Rule,_IsBillable,_BilledSize,_TimeReceived,_ItemId,_SubscriptionId,ActionReason,Fqdn,TargetUrl,ThreatDescription,IsTlsInspected
11111111-2222-3333-4444-555555555555,2025-09-30 05:44:00.0639940,TCP,203.0.113.105,18137,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,169.0,2025-09-30 05:45:17.9608141,a49e23a3-9dc0-11f0-8705-000d3a5a52ca,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-09-30 23:31:38.8831430,TCP,203.0.113.106,40482,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,170.0,2025-09-30 23:32:19.8444807,b4b5dafd-9e55-11f0-8705-000d3a5a42e3,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-01 12:06:42.2368830,TCP,203.0.113.107,56380,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,171.0,2025-10-01 12:07:17.1483591,2bf6e94e-9ebf-11f0-8705-000d3a304166,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-02 14:39:31.3225920,TCP,198.51.100.200,55472,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,170.0,2025-10-02 14:40:19.2476689,b76f0b9a-9f9d-11f0-8705-00224803afef,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-01 12:33:51.5302930,TCP,203.0.113.108,56881,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,171.0,2025-10-01 12:34:22.4507157,f4a793e3-9ec2-11f0-802d-002248098f2d,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-02 18:32:27.1848750,TCP,198.51.100.200,43712,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,170.0,2025-10-02 18:33:16.8977826,429a87ce-9fbe-11f0-8705-000d3a5a43c0,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-02 08:11:40.4959290,TCP,198.51.100.200,37768,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,170.0,2025-10-02 08:12:19.5748061,8398ef4e-9f67-11f0-8705-00224803a834,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-09-30 17:12:06.7156680,TCP,203.0.113.109,47290,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,168.0,2025-09-30 17:13:18.7217774,c1e3b8ec-9e20-11f0-802d-002248098719,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-02 10:47:37.8903520,TCP,198.51.100.200,45756,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,170.0,2025-10-02 10:48:17.5778110,4d753e8f-9f7d-11f0-802d-0022480984da,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-02 10:15:41.9980870,TCP,198.51.100.200,59696,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,170.0,2025-10-02 10:16:20.6767057,d6c9f8db-9f78-11f0-8705-000d3a304166,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-02 15:58:33.8375320,TCP,198.51.100.200,57474,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,170.0,2025-10-02 15:59:19.9788281,c0f1f3fc-9fa8-11f0-802d-00224809828a,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-09-30 21:36:30.5636680,TCP,203.0.113.110,36608,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,172.0,2025-09-30 21:37:18.0087037,a2ce1032-9e45-11f0-802d-002248098719,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-09-30 06:37:11.5530570,TCP,203.0.113.111,57790,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,170.0,2025-09-30 06:38:19.8181017,0d37109a-9dc8-11f0-8705-00224803a8d2,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-02 12:43:03.8494780,TCP,203.0.113.112,35483,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,172.0,2025-10-02 12:44:20.0517891,8306cd97-9f8d-11f0-8705-00224803afef,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-01 18:33:07.5293600,TCP,203.0.113.113,56524,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,170.0,2025-10-01 18:34:17.4654461,3c4d74dd-9ef5-11f0-8705-000d3a5a47df,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-01 20:16:14.5679490,TCP,203.0.113.114,50986,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,170.0,2025-10-01 20:17:18.5648361,a09bd94f-9f03-11f0-802d-002248098173,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-02 04:31:25.8477620,TCP,203.0.113.115,48868,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,169.0,2025-10-02 04:32:21.9755123,c94afb9f-9f48-11f0-8705-00224803a834,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-01 10:50:20.1411580,TCP,203.0.113.116,50716,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,170.0,2025-10-01 10:51:23.0175551,918262dd-9eb4-11f0-8705-000d3a5a42e3,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-01 09:11:42.4426360,TCP,203.0.113.117,28752,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,171.0,2025-10-01 09:12:18.1922387,ba1d3a61-9ea6-11f0-802d-0022480980fb,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-02 10:10:11.8519520,TCP,198.51.100.200,44728,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,170.0,2025-10-02 10:11:17.8039127,2242efa0-9f78-11f0-802d-002248098f2d,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-02 08:46:37.0777740,TCP,198.51.100.200,50624,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,170.0,2025-10-02 08:47:21.4268589,686c0fc3-9f6c-11f0-8705-00224803a115,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-02 12:48:35.5937200,TCP,203.0.113.112,35625,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,172.0,2025-10-02 12:49:18.8257544,3563e8a0-9f8e-11f0-802d-0022480983e7,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-02 14:12:20.9029700,TCP,203.0.113.118,43414,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,170.0,2025-10-02 14:13:18.3751742,f14ac2a9-9f99-11f0-8705-000d3a5a42ba,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-09-29 23:05:09.4440340,TCP,203.0.113.119,48612,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,170.0,2025-09-29 23:06:22.5833466,e9e1df7e-9d88-11f0-8705-00224803afdd,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-02 16:01:24.9688870,TCP,198.51.100.200,51810,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,170.0,2025-10-02 16:02:16.9055221,2a7ca609-9fa9-11f0-8705-000d3a5a43c0,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-02 12:31:28.2297140,TCP,203.0.113.112,35697,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,172.0,2025-10-02 12:32:18.3970927,d51bd142-9f8b-11f0-802d-00224809853e,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-01 18:08:27.8692710,TCP,203.0.113.120,59176,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,170.0,2025-10-01 18:09:19.6223166,bf7676d4-9ef1-11f0-8705-000d3a304d55,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-01 02:14:54.6279230,TCP,203.0.113.121,43064,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,172.0,2025-10-01 02:15:18.6810628,796af6cd-9e6c-11f0-8705-000d3a5a42e3,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-01 12:15:07.6305930,TCP,203.0.113.107,53888,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,171.0,2025-10-01 12:16:20.7306141,700d7b43-9ec0-11f0-8705-00224803a257,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-01 12:29:09.5179600,TCP,203.0.113.108,57017,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,171.0,2025-10-01 12:30:18.7909401,63846aaf-9ec2-11f0-802d-0022480981e0,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-09-30 13:33:47.8758600,TCP,203.0.113.122,59664,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,170.0,2025-09-30 13:34:19.0242691,2a2f8a48-9e02-11f0-802d-00224809828a,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-09-30 19:55:12.1889910,TCP,203.0.113.123,52630,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,171.0,2025-09-30 19:56:16.7705705,860de356-9e37-11f0-8705-00224803a257,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-01 11:44:25.0014350,TCP,203.0.113.102,53864,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,172.0,2025-10-01 11:45:18.8560965,1a443ebd-9ebc-11f0-8705-00224803a59c,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-01 12:23:42.1477960,TCP,203.0.113.107,38744,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,171.0,2025-10-01 12:24:20.1402370,8dc15f4e-9ec1-11f0-8705-000d3a302eec,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-09-30 03:05:17.3068970,TCP,203.0.113.124,39636,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,169.0,2025-09-30 03:06:18.8540301,6eec6829-9daa-11f0-8705-00224803a137,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-09-30 08:44:49.8509450,TCP,203.0.113.125,41280,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,170.0,2025-09-30 08:45:18.9289970,ca687192-9dd9-11f0-8705-00224803a833,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-09-30 22:17:57.5101600,TCP,203.0.113.126,37428,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,171.0,2025-09-30 22:18:22.3584901,5fae6b5f-9e4b-11f0-802d-0022480980fb,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-01 12:47:18.3897580,TCP,203.0.113.108,56969,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,171.0,2025-10-01 12:48:18.4680280,e6f068c6-9ec4-11f0-802d-0022480984da,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-02 13:46:04.3544560,TCP,203.0.113.127,44064,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,171.0,2025-10-02 13:47:18.8495609,4fa9e058-9f96-11f0-8705-00224803a137,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-10-01 02:42:38.5362110,TCP,203.0.113.128,45520,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,171.0,2025-10-01 02:43:21.5665232,64639af0-9e70-11f0-8705-00224803a416,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-09-30 05:12:46.2668830,TCP,203.0.113.103,15040,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,169.0,2025-09-30 05:13:19.0001933,2cd0e98f-9dbc-11f0-8705-000d3a304166,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-09-30 04:59:56.2185680,TCP,203.0.113.103,35727,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,169.0,2025-09-30 05:00:19.6740385,5c52f5e7-9dba-11f0-8705-000d3a369b17,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-09-30 22:12:12.0076720,TCP,203.0.113.129,34760,203.0.113.55,22,,,,,,,AZFWNatRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/test-vnet-rg/providers/microsoft.network/azurefirewalls/test-vnet-001-firewall,10.0.0.4,22.0,test-vnet-001-firewall-policy,DefaultDnatRuleCollectionGroup,test-rulecollection-001,test-rule-001,True,169.0,2025-09-30 22:13:19.5204427,ab0749c0-9e4a-11f0-802d-002248098247,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:14:51.2132530,UDP,10.1.176.117,59603,10.50.10.50,53,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-04,,,Global-Policy-Premium,DefaultNetworkRuleCollectionGroup,Corp_to_Spoke_Global_Policies,DNS-from-Spoke-to-DNS_ANYCAST-EGRC#2591142 ,,,,,,,,,,
