TenantId,SourceSystem,MG,ManagementGroupName,TimeGenerated,Computer,RawData,"source_address_s","source_address_type_s","source_port_d","target_port_d","protocol_s","inbound_b","aggregate_count_d","threat_type_s","threat_name_s","scanner_id_s","scan_id_s","engine_version_s","object_type_s","object_uri_s","action_taken_s","threat_handled_b","need_restart_b","username_s","processname_s","circumstances_s","firstseen_s","hash_s","threat_flags_s","event_s","target_address_s","target_address_type_s","rule_id_s","event_type_s","ipv4_s","hostname_s","source_uuid_g","occured_s","severity_s","domain_s","action_s","target_s","detail_s","user_s","result_s","tomas_s","host_s","ident_s","pid_s",Message,Type,"_ResourceId"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T21:42:10.04Z",,,"40.117.128.91",IPv4,20480,48669,TCP,true,1,,,,,,,,,null,null,,,,,,,"TCP Port Scanning attack","172.16.0.5",IPv4,,"FirewallAggregated_Event","172.16.0.5","eset-win10","fcd77018-c394-4e39-a886-a72289776bb2","03-Jul-2020 21:41:36",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T21:32:11.047Z",,,"40.117.128.91",IPv4,20480,49087,TCP,true,1,,,,,,,,,null,null,,,,,,,"TCP Port Scanning attack","172.16.0.5",IPv4,,"FirewallAggregated_Event","172.16.0.5","eset-win10","fcd77018-c394-4e39-a886-a72289776bb2","03-Jul-2020 21:31:16",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T21:30:10.049Z",,,"52.142.4.200",IPv4,2048,28343,TCP,true,1,,,,,,,,,null,null,,,,,,,"TCP Port Scanning attack","172.16.0.5",IPv4,,"FirewallAggregated_Event","172.16.0.5","eset-win10","fcd77018-c394-4e39-a886-a72289776bb2","03-Jul-2020 21:29:42",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T21:27:09.869Z",,,"157.55.190.126",IPv4,45056,22555,TCP,true,1,,,,,,,,,null,null,,,,,,,"TCP Port Scanning attack","172.16.0.5",IPv4,,"FirewallAggregated_Event","172.16.0.5","eset-win10","fcd77018-c394-4e39-a886-a72289776bb2","03-Jul-2020 21:26:27",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T21:21:09.843Z",,,"40.117.128.91",IPv4,20480,26863,TCP,true,1,,,,,,,,,null,null,,,,,,,"TCP Port Scanning attack","172.16.0.5",IPv4,,"FirewallAggregated_Event","172.16.0.5","eset-win10","fcd77018-c394-4e39-a886-a72289776bb2","03-Jul-2020 21:20:07",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T21:17:10.045Z",,,"157.55.190.126",IPv4,45056,1670,TCP,true,1,,,,,,,,,null,null,,,,,,,"TCP Port Scanning attack","172.16.0.5",IPv4,,"FirewallAggregated_Event","172.16.0.5","eset-win10","fcd77018-c394-4e39-a886-a72289776bb2","03-Jul-2020 21:16:13",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T21:11:09.816Z",,,"104.211.54.35",IPv4,26112,46755,TCP,true,1,,,,,,,,,null,null,,,,,,,"TCP Port Scanning attack","172.16.0.5",IPv4,,"FirewallAggregated_Event","172.16.0.5","eset-win10","fcd77018-c394-4e39-a886-a72289776bb2","03-Jul-2020 21:10:06",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T21:10:09.701Z",,,"40.117.128.91",IPv4,20480,43212,TCP,true,1,,,,,,,,,null,null,,,,,,,"TCP Port Scanning attack","172.16.0.5",IPv4,,"FirewallAggregated_Event","172.16.0.5","eset-win10","fcd77018-c394-4e39-a886-a72289776bb2","03-Jul-2020 21:09:55",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T21:07:09.877Z",,,"157.55.190.126",IPv4,45056,45345,TCP,true,1,,,,,,,,,null,null,,,,,,,"TCP Port Scanning attack","172.16.0.5",IPv4,,"FirewallAggregated_Event","172.16.0.5","eset-win10","fcd77018-c394-4e39-a886-a72289776bb2","03-Jul-2020 21:06:01",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T21:00:09.595Z",,,"104.211.54.35",IPv4,26112,32300,TCP,true,1,,,,,,,,,null,null,,,,,,,"TCP Port Scanning attack","172.16.0.5",IPv4,,"FirewallAggregated_Event","172.16.0.5","eset-win10","fcd77018-c394-4e39-a886-a72289776bb2","03-Jul-2020 20:59:50",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T20:56:09.666Z",,,"157.55.190.126",IPv4,45056,29076,TCP,true,1,,,,,,,,,null,null,,,,,,,"TCP Port Scanning attack","172.16.0.5",IPv4,,"FirewallAggregated_Event","172.16.0.5","eset-win10","fcd77018-c394-4e39-a886-a72289776bb2","03-Jul-2020 20:55:30",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T20:50:09.491Z",,,"104.211.54.35",IPv4,26112,48375,TCP,true,1,,,,,,,,,null,null,,,,,,,"TCP Port Scanning attack","172.16.0.5",IPv4,,"FirewallAggregated_Event","172.16.0.5","eset-win10","fcd77018-c394-4e39-a886-a72289776bb2","03-Jul-2020 20:49:03",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T20:39:09.426Z",,,"104.211.54.35",IPv4,26112,24838,TCP,true,1,,,,,,,,,null,null,,,,,,,"TCP Port Scanning attack","172.16.0.5",IPv4,,"FirewallAggregated_Event","172.16.0.5","eset-win10","fcd77018-c394-4e39-a886-a72289776bb2","03-Jul-2020 20:38:59",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T20:25:29.491Z",,,,,null,null,,null,null,trojan,"Win32/Agent.UAW","On-demand scanner","ndl3607692072.dat","21596 (20200703)",file,"file:///C:/Users/tomas/AppData/Local/Temp/2/RarSFX0/keygen-step-4.exe/hjjgaa.exe","cleaned by deleting",true,false,,,,,951627588BBD1692886AC90FE1E590324E4E75B5,Variant,,,,,"Threat_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:06:31",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T20:25:29.491Z",,,,,null,null,,null,null,application,"Win32/RiskWare.Mimikatz.B","On-demand scanner","ndl3607692072.dat","21596 (20200703)",file,"file:///C:/Users/tomas/AppData/Local/Temp/2/RarSFX0/keygen-step-4.exe/full.exe","cleaned by deleting",true,false,,,,,8807FEE1C56F67A1487A9223CA341AAE966A6E68,Variant,,,,,"Threat_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:06:31",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T20:25:29.491Z",,,,,null,null,,null,null,trojan,"Generik.FMTXQFE","On-demand scanner","ndl3607692072.dat","21596 (20200703)",file,"file:///C:/Users/tomas/AppData/Local/Temp/2/RarSFX0/keygen-step-4.exe/Setup.exe","cleaned by deleting",true,false,,,,,1456DB16388CA3CDB1DE211CA7B82794D7568E76,Variant,,,,,"Threat_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:06:31",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T20:25:29.491Z",,,,,null,null,,null,null,,,"On-demand scanner","ndl3607692072.dat","21596 (20200703)",file,"file:///C:/Users/tomas/AppData/Local/Temp/2/RarSFX0/keygen-step-4.exe","cleaned by deleting",true,false,,,,,AFEB1E90D50243A00948B9FEDDD652C750EE6B33,"multiple threats",,,,,"Threat_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:06:31",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T20:25:29.491Z",,,,,null,null,,null,null,trojan,"Win32/Spy.Socelars.S","On-demand scanner","ndl3607692072.dat","21596 (20200703)",file,"file:///C:/Users/tomas/AppData/Local/Temp/2/RarSFX0/keygen-step-4.exe/Install.exe","cleaned by deleting",true,false,,,,,77B474E7A0DD9922D3A18C6EFBDF9E8875B5C1B8,Variant,,,,,"Threat_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:06:31",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T20:25:29.491Z",,,,,null,null,,null,null,trojan,"Win32/Spy.Socelars.AD","On-demand scanner","ndl3607692072.dat","21596 (20200703)",file,"file:///C:/Users/tomas/AppData/Local/Temp/2/RarSFX0/keygen-step-4.exe/id6.exe","cleaned by deleting",true,false,,,,,59254A9A739E9E9458DF96D39B95261093B4786E,,,,,,"Threat_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:06:31",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T20:25:29.491Z",,,,,null,null,,null,null,trojan,"Win32/Spy.Socelars.S","On-demand scanner","ndl3607692072.dat","21596 (20200703)",file,"file:///C:/Users/tomas/AppData/Local/Temp/2/RarSFX0/keygen-step-4.exe/Install.exe/{app}\searzar.exe","cleaned by deleting",true,false,,,,,CF9869CADAEA620D0D35E3586ADA98D762BDCE83,Variant,,,,,"Threat_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:06:31",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T20:25:29.491Z",,,,,null,null,,null,null,trojan,"Win32/PSW.Agent.OJK","On-demand scanner","ndl3607692072.dat","21596 (20200703)",file,"file:///C:/Users/tomas/AppData/Local/Temp/2/RarSFX0/keygen-step-4.exe/wyfdggaa.exe","cleaned by deleting",true,false,,,,,FC4CE93026029AB195945D07874D68E110D231E3,Variant,,,,,"Threat_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:06:31",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T19:51:09.379Z",,,,,null,null,,null,null,,,,,,,,,null,null,,,,,,,,,,,"Audit_Event","172.16.0.7",esetsmc,"9da3a105-e1a8-4692-86dd-cfc68809f0a6","03-Jul-2020 19:50:53",Information,"Native user",Logout,Administrator,"Logging out native user 'Administrator'.",Administrator,Success,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T19:43:08.822Z",,,"52.142.6.82",IPv4,33792,7464,TCP,true,1,,,,,,,,,null,null,,,,,,,"TCP Port Scanning attack","172.16.0.5",IPv4,,"FirewallAggregated_Event","172.16.0.5","eset-win10","fcd77018-c394-4e39-a886-a72289776bb2","03-Jul-2020 19:42:11",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T19:42:28.938Z",,,,,null,null,,null,null,application,"MSIL/Adware.CsdiMonetize.BC","HTTP filter","virlog.dat","21597 (20200703)",file,"http://prozipper.s3.eu-central-1.amazonaws.com/prozipperRed.exe/","connection terminated",true,false,"esetsmc\tomas","C:\Users\tomas\AppData\Local\Temp\2\is-JTC55.tmp\Installer.tmp","Event occurred during an attempt to access the web.",,6F661C387704D841A361758F29A5354C0DFE2CD0,Variant,,,,,"Threat_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:41:51",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T19:42:28.938Z",,,,,null,null,,null,null,application,"MSIL/Adware.CsdiMonetize.BC","HTTP filter","virlog.dat","21597 (20200703)",file,"http://prozipper.s3.eu-central-1.amazonaws.com/prozipperRed.exe","connection terminated",true,false,"esetsmc\tomas","C:\Users\tomas\AppData\Local\Temp\2\is-JTC55.tmp\Installer.tmp","Event occurred during an attempt to access the web.",,A930F1E3FF7F24D78C33AFC6DF05C1A0420FA842,Variant,,,,,"Threat_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:41:51",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T19:41:28.94Z",,,,,null,null,,null,null,trojan,"Generik.FMTXQFE","Real-time file system protection","virlog.dat","21597 (20200703)",file,"file:///C:/Users/tomas/AppData/Local/Temp/2/RarSFX2/Setup.exe","cleaned by deleting",true,false,"esetsmc\tomas","C:\Users\tomas\AppData\Local\Temp\2\RarSFX1\keygen-step-4.exe","Event occurred on a newly created file.","22-Jun-2020 23:21:43",1456DB16388CA3CDB1DE211CA7B82794D7568E76,Variant,,,,,"Threat_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:41:10",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T19:41:28.94Z",,,,,null,null,,null,null,trojan,"Win32/Talmad.D","Real-time file system protection","virlog.dat","21597 (20200703)",file,"file:///C:/Users/tomas/AppData/Local/Temp/2/RarSFX1/keygen-pr.exe","cleaned by deleting",true,false,"esetsmc\tomas","C:\Users\tomas\Desktop\Synapse_keygen_by_KeygenNinja.exe","Event occurred on a newly created file.","03-Jul-2020 18:45:19",A1F4784377C53151167965E0FF225F5085EBD43B,,,,,,"Threat_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:41:03",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T19:41:28.94Z",,,,,null,null,,null,null,,,"HTTP filter",,,,"http://gothw.club/jshp3.exe",blocked,null,null,"esetsmc\tomas","C:\Users\tomas\AppData\Local\Temp\2\RarSFX1\keygen-step-1.exe",,,CDF263CEF9CAF9F25EC1DCE37EC9978F1311D55D,,"An attempt to connect to URL","185.250.206.69",IPv4,"Blocked by internal blacklist","FilteredWebsites_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:41:05",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T19:41:28.94Z",,,,,null,null,,null,null,trojan,"Win32/Spy.Socelars.AD","Real-time file system protection","virlog.dat","21597 (20200703)",file,"file:///C:/Users/tomas/AppData/Local/Temp/2/RarSFX2/id6.exe","cleaned by deleting",true,false,"esetsmc\tomas","C:\Users\tomas\AppData\Local\Temp\2\RarSFX1\keygen-step-4.exe","Event occurred on a newly created file.","29-Jun-2020 13:06:20",59254A9A739E9E9458DF96D39B95261093B4786E,,,,,,"Threat_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:41:11",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T19:41:28.94Z",,,,,null,null,,null,null,application,"Win32/RiskWare.Mimikatz.B","Real-time file system protection","virlog.dat","21597 (20200703)",file,"file:///C:/Users/tomas/AppData/Local/Temp/2/RarSFX2/full.exe","cleaned by deleting",true,false,"esetsmc\tomas","C:\Users\tomas\AppData\Local\Temp\2\RarSFX1\keygen-step-4.exe","Event occurred on a newly created file.","17-Jun-2020 21:31:12",8807FEE1C56F67A1487A9223CA341AAE966A6E68,Variant,,,,,"Threat_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:41:10",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T19:41:28.94Z",,,,,null,null,,null,null,trojan,"Win32/Spy.Socelars.S","Real-time file system protection","virlog.dat","21597 (20200703)",file,"file:///C:/Users/tomas/AppData/Local/Temp/2/RarSFX2/Install.exe","cleaned by deleting",true,false,"esetsmc\tomas","C:\Users\tomas\AppData\Local\Temp\2\RarSFX1\keygen-step-4.exe","Event occurred on a newly created file.",,77B474E7A0DD9922D3A18C6EFBDF9E8875B5C1B8,Variant,,,,,"Threat_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:41:10",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T19:41:28.94Z",,,,,null,null,,null,null,trojan,"Win32/Agent.UAW","Real-time file system protection","virlog.dat","21597 (20200703)",file,"file:///C:/Users/tomas/AppData/Local/Temp/2/RarSFX2/hjjgaa.exe","cleaned by deleting",true,false,"esetsmc\tomas","C:\Users\tomas\AppData\Local\Temp\2\RarSFX1\keygen-step-4.exe","Event occurred on a newly created file.","29-Jun-2020 13:06:40",951627588BBD1692886AC90FE1E590324E4E75B5,Variant,,,,,"Threat_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:41:10",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T19:41:28.94Z",,,,,null,null,,null,null,trojan,"Win32/PSW.Agent.OJK","Real-time file system protection","virlog.dat","21597 (20200703)",file,"file:///C:/Users/tomas/AppData/Local/Temp/2/RarSFX2/wyfdggaa.exe","cleaned by deleting",true,false,"esetsmc\tomas","C:\Users\tomas\AppData\Local\Temp\2\RarSFX1\keygen-step-4.exe","Event occurred on a newly created file.","22-Jun-2020 23:24:48",FC4CE93026029AB195945D07874D68E110D231E3,Variant,,,,,"Threat_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:41:12",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T19:41:28.94Z",,,,,null,null,,null,null,trojan,"Win32/Spy.Socelars.S","Real-time file system protection","virlog.dat","21597 (20200703)",file,"file:///C:/Users/tomas/AppData/Local/Temp/2/RarSFX2/Install.exe/{app}\searzar.exe","cleaned by deleting",true,false,"esetsmc\tomas","C:\Users\tomas\AppData\Local\Temp\2\RarSFX1\keygen-step-4.exe","Event occurred on a newly created file.",,CF9869CADAEA620D0D35E3586ADA98D762BDCE83,Variant,,,,,"Threat_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:41:10",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T19:41:28.94Z",,,,,null,null,,null,null,,,"HTTP filter",,,,"http://gothw.club/jshp2.exe",blocked,null,null,"esetsmc\tomas","C:\Users\tomas\AppData\Local\Temp\2\RarSFX1\keygen-step-1.exe",,,CDF263CEF9CAF9F25EC1DCE37EC9978F1311D55D,,"An attempt to connect to URL","185.250.206.69",IPv4,"Blocked by internal blacklist","FilteredWebsites_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:41:05",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T19:41:28.94Z",,,,,null,null,,null,null,,,"HTTP filter",,,,"http://gothw.club/jshp1.exe",blocked,null,null,"esetsmc\tomas","C:\Users\tomas\AppData\Local\Temp\2\RarSFX1\keygen-step-1.exe",,,CDF263CEF9CAF9F25EC1DCE37EC9978F1311D55D,,"An attempt to connect to URL","185.250.206.69",IPv4,"Blocked by internal blacklist","FilteredWebsites_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:41:05",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T19:41:28.94Z",,,,,null,null,,null,null,application,"Win32/RiskWare.Mimikatz.B","Real-time file system protection","virlog.dat","21597 (20200703)",file,"file:///C:/Users/tomas/AppData/Local/Temp/2/RarSFX1/keygen-step-3.exe","cleaned by deleting",true,false,"esetsmc\tomas","C:\Users\tomas\Desktop\Synapse_keygen_by_KeygenNinja.exe","Event occurred on a newly created file.","03-Jul-2020 18:45:22",CB17622EF22496F922F749D087A598AA9B52ACBF,Variant,,,,,"Threat_Event","172.16.0.7",esetsmc,"60a614fc-8968-4933-a297-ef7be1f57c01","03-Jul-2020 19:41:03",Warning,,,,,,,,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
"2ce631ed-7e1a-4fe4-acdc-d8594412519c",RestAPI,,,"2020-07-03T19:40:29.624Z",,,,,null,null,,null,null,,,,,,,,,null,null,,,,,,,,,,,"Audit_Event","172.16.0.7",esetsmc,"9da3a105-e1a8-4692-86dd-cfc68809f0a6","03-Jul-2020 19:40:13",Error,"Native user","Login attempt",Administrator,"Authenticating native user 'Administrator'.",,"Access denied",,,,,,"eset_CL","/subscriptions/a0f4a733-4fce-4d49-b8a8-d30541fc1b45/resourcegroups/eset/providers/microsoft.compute/virtualmachines/esetagent"
