TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,"slot_ID_d","ID_g","availability_Value_d","performance_Value_d","measurement_Name_s","duration_d","warning_Threshold_d","critical_Threshold_d","IsActive_s","id_s","createdAt_t [UTC]","updatedAt_t [UTC]","entities_s","apps_s",Category,"tactics_s","compliance_s","techniques_s","status_s","severity_s","policyId_s","policy_id_s","policy_name_s","policy_templateId_s","assigneeId_s","recommendation_s","description_s","isResolved_b","url_s",Type,"_ResourceId"
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:27.863 AM",,,,,,,,,,,,dc3a1ac14b8bc713c90038fe5bc15ee3074e48bf,"3/9/2023, 11:37:10.023 PM","5/2/2023, 12:37:26.307 AM","[
  {
    ""id"": ""59c8849bfeb3b6de260f2dc2057c6ae2a879e0ea"",
    ""name"": ""aad"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""8808bef5dfccc8d1dab062f5973c240ac4797074"",
    ""name"": ""aad"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group aad has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/dc3a1ac14b8bc713c90038fe5bc15ee3074e48bf","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:27.863 AM",,,,,,,,,,,,e844d0af6b1401b248b8afe937d187ae1e1adfad,"3/9/2023, 11:37:10.018 PM","5/2/2023, 12:37:26.311 AM","[
  {
    ""id"": ""2b25c71d57c88af66ed054ff0b7692d38adc3c29"",
    ""name"": ""ping"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""a19591fcb668522d1e9fd5204a6101ea00f8a652"",
    ""name"": ""ping"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group ping has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/e844d0af6b1401b248b8afe937d187ae1e1adfad","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:27.863 AM",,,,,,,,,,,,7c304bdee9517f72433859897bf5e01e628483fd,"3/9/2023, 11:37:10.013 PM","5/2/2023, 12:37:26.309 AM","[
  {
    ""id"": ""f870fbe62136eb523d5a59d6e179e90ae4547f70"",
    ""name"": ""awssso_cdfbc25a58c2a6fc_do_not_delete"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""5b6079b142b9e85b77f945abfdbaac1081779a2c"",
    ""name"": ""awssso_cdfbc25a58c2a6fc_do_not_delete"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group awssso_cdfbc25a58c2a6fc_do_not_delete has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/7c304bdee9517f72433859897bf5e01e628483fd","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:27.863 AM",,,,,,,,,,,,2fe3d024ddfc93d86b105141d4bc4c1fefdc6bca,"3/9/2023, 11:37:10.008 PM","5/2/2023, 12:37:26.307 AM","[
  {
    ""id"": ""b005eb28050246738798d00a233bf49c9cbdc09b"",
    ""name"": ""aad"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""90a5df00a47f4b267c6f8143f7ef2b8e21c60bd6"",
    ""name"": ""aad"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group aad has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/2fe3d024ddfc93d86b105141d4bc4c1fefdc6bca","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:27.863 AM",,,,,,,,,,,,b221c36015f21d4d200615109ca2d3b20a58c0a3,"3/9/2023, 11:37:10.003 PM","5/2/2023, 12:37:26.311 AM","[
  {
    ""id"": ""25e0277a33b6b36e04bd448c5eb857a34eeb6036"",
    ""name"": ""okta"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""ed46db938148de8acddbeb17eaa539bfd4c3d2a5"",
    ""name"": ""okta"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group okta has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/b221c36015f21d4d200615109ca2d3b20a58c0a3","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:27.863 AM",,,,,,,,,,,,87e30d59f2090db9daf268a119981d778e833e58,"3/9/2023, 8:37:33.843 PM","5/2/2023, 12:37:26.309 AM","[
  {
    ""id"": ""7984be6be6de0d035d6c0f667ee807f8de4780c6"",
    ""name"": ""awssso_8abf30e4d8fe68a1_do_not_delete"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""3363ffd9d6115c17d4432999d6bf663fa8e9e938"",
    ""name"": ""awssso_8abf30e4d8fe68a1_do_not_delete"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group awssso_8abf30e4d8fe68a1_do_not_delete has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/87e30d59f2090db9daf268a119981d778e833e58","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:27.863 AM",,,,,,,,,,,,1b1d87cf22421895050fc0d5a134ff6e964d1d9e,"3/9/2023, 8:37:33.831 PM","5/2/2023, 12:37:26.307 AM","[
  {
    ""id"": ""8eb7fde8df0b16cd329646a21e83bfc3d85a5f35"",
    ""name"": ""aad"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""0e1b318409a2ec8f14dafe0e2e8c2eb68806f892"",
    ""name"": ""aad"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group aad has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/1b1d87cf22421895050fc0d5a134ff6e964d1d9e","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:27.863 AM",,,,,,,,,,,,589a9736de69e3dcfe612a50f85a338e3877262f,"3/9/2023, 8:37:33.819 PM","5/2/2023, 12:37:26.308 AM","[
  {
    ""id"": ""41f13648dcad200b64b5ab8f8b7bc0632c7cd2dd"",
    ""name"": ""PelegGroup"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""fcb342027e211c7eaea85bcda8055f5d25178b8b"",
    ""name"": ""PelegGroup"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group PelegGroup has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/589a9736de69e3dcfe612a50f85a338e3877262f","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:27.863 AM",,,,,,,,,,,,4effb552e8d24929f868fd4518a32a0e80249a55,"3/9/2023, 8:37:33.792 PM","5/2/2023, 12:37:26.308 AM","[
  {
    ""id"": ""77f15a7387c0977e7b4f623285954c9f2a336e45"",
    ""name"": ""S3-access-group"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""1da3703abe10ecb5450a93b6de2adf8b91724a6e"",
    ""name"": ""S3-access-group"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group S3-access-group has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/4effb552e8d24929f868fd4518a32a0e80249a55","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:29.219 AM",,,,,,,,,,,,529a981ac93404c349995ce2bea5c0e744424227,"3/9/2023, 8:37:33.783 PM","5/2/2023, 12:37:26.308 AM","[
  {
    ""id"": ""72a047470c3119eb49817ae92625df2f1c33e20d"",
    ""name"": ""API-Gateway-Admin"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""18a78d366d469104253a818daa0ee87eb4671a90"",
    ""name"": ""API-Gateway-Admin"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group API-Gateway-Admin has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/529a981ac93404c349995ce2bea5c0e744424227","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:29.219 AM",,,,,,,,,,,,4461a118f15035fa7d39ed9c20b8b56ec283841e,"3/9/2023, 8:37:33.771 PM","5/2/2023, 12:37:26.309 AM","[
  {
    ""id"": ""87d46203475a238adf9a16266785bf08a22cc119"",
    ""name"": ""Kubernetes"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""1bba9ba2a90ba24940f43b5b00de4470f5d7d3ae"",
    ""name"": ""Kubernetes"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group Kubernetes has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/4461a118f15035fa7d39ed9c20b8b56ec283841e","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:29.219 AM",,,,,,,,,,,,10f45b53c964cf7948c1f180237a77f87f39d737,"3/9/2023, 8:37:33.755 PM","5/2/2023, 12:37:26.310 AM","[
  {
    ""id"": ""0e50d37e5d3e9deda92d3888fa25f436bf807cd4"",
    ""name"": ""MiguelGroup"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""3345111b97cac86ad7252655bbc2421159a0ff80"",
    ""name"": ""MiguelGroup"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group MiguelGroup has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/10f45b53c964cf7948c1f180237a77f87f39d737","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:29.219 AM",,,,,,,,,,,,01df956f2e2d38f722ac4ef6ba5e6e7145b8d2a9,"3/9/2023, 8:37:33.743 PM","5/2/2023, 12:37:26.310 AM","[
  {
    ""id"": ""b7c920b90dab66c7c388120ee0be69e876813631"",
    ""name"": ""aa"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""3deb73cdd33933de3fa787665d2d9cccc583b517"",
    ""name"": ""aa"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group aa has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/01df956f2e2d38f722ac4ef6ba5e6e7145b8d2a9","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:29.219 AM",,,,,,,,,,,,d7782412e5e85bb6ed69cc04e0274d5e33557e58,"3/9/2023, 8:37:33.735 PM","5/2/2023, 12:37:26.308 AM","[
  {
    ""id"": ""b9ff66d657cf3ba2b84158d4e4a51da0a18f41fb"",
    ""name"": ""Administrators"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""d72d8d4f29c01dd06629f3bcd1884568fc458a0e"",
    ""name"": ""Administrators"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group Administrators has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/d7782412e5e85bb6ed69cc04e0274d5e33557e58","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:29.219 AM",,,,,,,,,,,,ca796ace81cf6e98a92dc2ab9d893fb8dc609c41,"3/9/2023, 8:37:33.705 PM","5/2/2023, 12:37:26.310 AM","[
  {
    ""id"": ""b96acf540fd0e5edddc04f123062af708dd9e237"",
    ""name"": ""AWS_lambda_full_access"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""486a5a6c52589129ba05b56168bae8cbe522e0f3"",
    ""name"": ""AWS_lambda_full_access"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group AWS_lambda_full_access has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/ca796ace81cf6e98a92dc2ab9d893fb8dc609c41","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:29.219 AM",,,,,,,,,,,,e025d3f5ff4eef4ff3457b79b3e0f11c917ebd53,"3/7/2023, 11:39:44.598 PM","5/2/2023, 12:41:36.809 AM","[
  {
    ""id"": ""319d63d56065543badcc8a611ec8c435caa373b0"",
    ""name"": ""Okta__ec2_lambda_s3_full"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[
  ""Initial Access"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""IAM-10""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.2""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  }
]","[]",Open,High,91723199050,91723199050,"AWS role with shadow admin privileges",88391696752,,"Validate any new role creation and make sure it's part of the business cycle. If needed access the AWS console and remove the role.","AWS Shadow Admin Identity role Okta__ec2_lambda_s3_full was created in AWS.",false,"https://msftriskyuser.authomize.com/incidents/e025d3f5ff4eef4ff3457b79b3e0f11c917ebd53","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:29.219 AM",,,,,,,,,,,,7e5af697a824cdda2aad6c282b701c44b7fcdbc3,"3/7/2023, 11:39:44.592 PM","5/2/2023, 12:41:36.809 AM","[
  {
    ""id"": ""db72c19c40a4c44a25d56824e4490b2e40a71f7d"",
    ""name"": ""empty_role_allow_assume"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[
  ""Initial Access"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""IAM-10""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.2""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  }
]","[]",Open,High,91723199050,91723199050,"AWS role with shadow admin privileges",88391696752,,"Validate any new role creation and make sure it's part of the business cycle. If needed access the AWS console and remove the role.","AWS Shadow Admin Identity role empty_role_allow_assume was created in AWS.",false,"https://msftriskyuser.authomize.com/incidents/7e5af697a824cdda2aad6c282b701c44b7fcdbc3","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:29.219 AM",,,,,,,,,,,,dd580bf77bb516aa04f80ae8a5d42bdcb05d6d89,"3/7/2023, 11:39:44.585 PM","5/2/2023, 12:41:36.810 AM","[
  {
    ""id"": ""3e7da1d00f61d0c5a5afb707e267082d8137a2b8"",
    ""name"": ""attach-role-to-user-role"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[
  ""Initial Access"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""IAM-10""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.2""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  }
]","[]",Open,High,91723199050,91723199050,"AWS role with shadow admin privileges",88391696752,,"Validate any new role creation and make sure it's part of the business cycle. If needed access the AWS console and remove the role.","AWS Shadow Admin Identity role attach-role-to-user-role was created in AWS.",false,"https://msftriskyuser.authomize.com/incidents/dd580bf77bb516aa04f80ae8a5d42bdcb05d6d89","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:29.219 AM",,,,,,,,,,,,c7de1501c76d2830719fdb60ce88672a386eb449,"3/7/2023, 11:39:44.578 PM","5/2/2023, 12:41:36.810 AM","[
  {
    ""id"": ""f7a97b83c333f46af3b8b0ae91edc1de7ec96f7e"",
    ""name"": ""privesc1-CreateNewPolicyVersion-role"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[
  ""Initial Access"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""IAM-10""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.2""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  }
]","[]",Open,High,91723199050,91723199050,"AWS role with shadow admin privileges",88391696752,,"Validate any new role creation and make sure it's part of the business cycle. If needed access the AWS console and remove the role.","AWS Shadow Admin Identity role privesc1-CreateNewPolicyVersion-role was created in AWS.",false,"https://msftriskyuser.authomize.com/incidents/c7de1501c76d2830719fdb60ce88672a386eb449","Authomize_v2_CL",
