TenantId,SourceSystem,FileUri,FileOffset,StorageAccount,AzureDeploymentID,Role,RoleInstance,Date,Time,"TimeGenerated [UTC]",sSiteName,sComputerName,sIP,csMethod,csUriStem,csUriQuery,sPort,csUserName,cIP,csVersion,csUserAgent,csCookie,csReferer,csHost,scStatus,scSubStatus,scWin32Status,scBytes,csBytes,TimeTaken,Computer,MG,ManagementGroupName,MaliciousIP,IndicatorThreatType,Description,TLPLevel,Confidence,Severity,FirstReportedDateTime,LastReportedDateTime,IsActive,ReportReferenceLink,AdditionalInformation,RemoteIPLongitude,RemoteIPLatitude,RemoteIPCountry,Type,"_ResourceId"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22121311_x.log",12,,,,,"2022-12-13","11:52:36","12/13/2022, 11:52:36.000 AM","Default Web Site","sysmon-parser","10.3.0.4",GET,"/.env","-",80,"-","109.237.98.226","HTTP/1.1","Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/81.0.4044.129+Safari/537.36","-","-","20.71.178.48",404,0,2,1383,230,51,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"-0.12","51.54","United Kingdom",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22121312_x.log",5,,,,,"2022-12-13","12:26:56","12/13/2022, 12:26:56.000 PM","Default Web Site","sysmon-parser","10.3.0.4",GET,"/","-",80,"-","146.190.228.82","HTTP/1.1","Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36","-","-","20.71.178.48",200,0,0,928,199,1315,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"-118.69","34.29","United States",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22121312_x.log",6,,,,,"2022-12-13","12:42:00","12/13/2022, 12:42:00.000 PM","Default Web Site","sysmon-parser","10.3.0.4",GET,"/","-",80,"-","92.118.39.29","HTTP/1.1","-","-","-","20.71.178.48:80",200,0,0,928,41,28,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8","92.118.39.29",Botnet,,,75,2,"2022-12-13T10:14:31.6691192Z","2022-12-12T22:05:43.0000000Z",True,"https://interflowinternal.azure-api.net/reporting/api/report/tagquery?tags=webbot+Conficker&languageCode={languageCode}&tenantId={tenantId}",,"5.45","52.3",Netherlands,W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22121312_x.log",7,,,,,"2022-12-13","12:53:38","12/13/2022, 12:53:38.000 PM","Default Web Site","sysmon-parser","10.3.0.4",GET,"/","-",80,"-","54.152.55.104","HTTP/1.1","Mozilla/5.0+(Windows+NT+6.2;en-US)+AppleWebKit/537.32.36+(KHTML,+live+Gecko)+Chrome/59.0.3070.91+Safari/537.32","-","-","20.71.178.48",200,0,0,928,231,82,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"-77.47","39.04","United States",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22121313_x.log",5,,,,,"2022-12-13","13:21:37","12/13/2022, 1:21:37.000 PM","Default Web Site","sysmon-parser","10.3.0.4",POST,"/boaform/admin/formLogin","-",80,"-","84.21.172.205","HTTP/1.1","Mozilla/5.0+(X11;+Ubuntu;+Linux+x86_64;+rv:71.0)+Gecko/20100101+Firefox/71.0","-","http://20.71.178.48:80/admin/login.asp","20.71.178.48:80",404,0,2,1383,526,1289,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8","84.21.172.205",Botnet,,,75,2,"2022-12-13T11:33:30.0705971Z","2022-12-13T05:09:15.0000000Z",True,"https://interflowinternal.azure-api.net/reporting/api/report/tagquery?tags=webbot+Conficker&languageCode={languageCode}&tenantId={tenantId}",,"28.96","41.01",Turkey,W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22121313_x.log",6,,,,,"2022-12-13","13:33:47","12/13/2022, 1:33:47.000 PM","Default Web Site","sysmon-parser","10.3.0.4",GET,"/","-",80,"-","82.205.118.124","HTTP/1.1","Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/52.0.2743.116+Safari/537.36","-","-","20.71.178.48:80",200,0,0,928,183,118,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"35.2","31.9","Palestinian Authority",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22121313_x.log",7,,,,,"2022-12-13","13:33:47","12/13/2022, 1:33:47.000 PM","Default Web Site","sysmon-parser","10.3.0.4",GET,"/","-",80,"-","82.205.118.124","HTTP/1.1","Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.103+Safari/537.36","-","-","20.71.178.48:80",200,0,0,928,183,118,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"35.2","31.9","Palestinian Authority",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22121313_x.log",8,,,,,"2022-12-13","13:33:47","12/13/2022, 1:33:47.000 PM","Default Web Site","sysmon-parser","10.3.0.4",GET,"/","-",80,"-","82.205.118.124","HTTP/1.1","Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/601.7.7+(KHTML,+like+Gecko)+Version/9.1.2+Safari/601.7.7","-","-","20.71.178.48:80",200,0,0,928,190,118,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"35.2","31.9","Palestinian Authority",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22121313_x.log",9,,,,,"2022-12-13","13:33:47","12/13/2022, 1:33:47.000 PM","Default Web Site","sysmon-parser","10.3.0.4",GET,"/","-",80,"-","82.205.118.124","HTTP/1.1","Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.103+Safari/537.36","-","-","20.71.178.48:80",200,0,0,928,183,134,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"35.2","31.9","Palestinian Authority",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22121314_x.log",5,,,,,"2022-12-13","14:28:24","12/13/2022, 2:28:24.000 PM","Default Web Site","sysmon-parser","10.3.0.4",GET,"/","-",80,"-","14.102.20.53","HTTP/1.1","Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/52.0.2743.116+Safari/537.36","-","-","20.71.178.48:80",200,0,0,928,184,1407,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"77.3","28.14",India,W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22121314_x.log",10,,,,,"2022-12-13","14:58:21","12/13/2022, 2:58:21.000 PM","Default Web Site","sysmon-parser","10.3.0.4",GET,"/","-",80,"-","170.199.25.46","HTTP/1.1","-","-","-","20.71.178.48",200,0,0,928,38,1344,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"-97.22","50.07",Canada,W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22121315_x.log",5,,,,,"2022-12-13","15:15:46","12/13/2022, 3:15:46.000 PM","Default Web Site","sysmon-parser","10.3.0.4",GET,"/","-",80,"-","66.240.192.82","HTTP/1.1","'Mozilla/5.0+project_patchwatch'","-","-","20.71.178.48",200,0,0,928,120,144,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"-115.04","36.01","United States",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22121315_x.log",10,,,,,"2022-12-13","15:59:08","12/13/2022, 3:59:08.000 PM","Default Web Site","sysmon-parser","10.3.0.4",GET,"/","-",80,"-","128.1.248.26","HTTP/1.1","Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.113+Safari/537.36","-","-","20.71.178.48",200,0,0,928,204,1476,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"-117.82","33.99","United States",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22121316_x.log",5,,,,,"2022-12-13","16:18:14","12/13/2022, 4:18:14.000 PM","Default Web Site","sysmon-parser","10.3.0.4",GET,"/","-",80,"-","143.244.157.203","HTTP/1.1","Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36","-","-","20.71.178.48",200,0,0,928,199,88,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"-73.98","40.76","United States",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22121316_x.log",10,,,,,"2022-12-13","16:47:54","12/13/2022, 4:47:54.000 PM","Default Web Site","sysmon-parser","10.3.0.4",GET,"/","-",80,"-","201.220.153.118","HTTP/1.1","Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/601.7.7+(KHTML,+like+Gecko)+Version/9.1.2+Safari/601.7.7","-","-","20.71.178.48:80",200,0,0,928,190,1679,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"-63.98","-32.24",Argentina,W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22121317_x.log",5,,,,,"2022-12-13","17:33:29","12/13/2022, 5:33:29.000 PM","Default Web Site","sysmon-parser","10.3.0.4",GET,"/","-",80,"-","80.94.92.57","HTTP/1.1","Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/90.0.4430.85+Safari/537.36+Edg/90.0.818.46","-","-","20.71.178.48",200,0,0,928,423,1345,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"-5.92","54.6","United Kingdom",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22121317_x.log",6,,,,,"2022-12-13","17:46:58","12/13/2022, 5:46:58.000 PM","Default Web Site","sysmon-parser","10.3.0.4",POST,"/boaform/admin/formLogin","-",80,"-","84.21.172.205","HTTP/1.1","Mozilla/5.0+(X11;+Ubuntu;+Linux+x86_64;+rv:71.0)+Gecko/20100101+Firefox/71.0","-","http://20.71.178.48:80/admin/login.asp","20.71.178.48:80",404,0,2,1383,526,4,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8","84.21.172.205",Botnet,,,75,2,"2022-12-13T15:51:27.8951829Z","2022-12-13T05:09:15.0000000Z",True,"https://interflowinternal.azure-api.net/reporting/api/report/tagquery?tags=webbot+Conficker&languageCode={languageCode}&tenantId={tenantId}",,"28.96","41.01",Turkey,W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22121317_x.log",7,,,,,"2022-12-13","17:55:48","12/13/2022, 5:55:48.000 PM","Default Web Site","sysmon-parser","10.3.0.4",POST,"/boaform/admin/formLogin","-",80,"-","194.55.186.216","HTTP/1.1","Mozilla/5.0+(X11;+Ubuntu;+Linux+x86_64;+rv:71.0)+Gecko/20100101+Firefox/71.0","-","http://20.71.178.48:80/admin/login.asp","20.71.178.48:80",404,0,2,1383,526,4,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8","194.55.186.216",Botnet,,,75,2,"2022-12-13T15:51:30.7749762Z","2022-12-13T03:24:42.0000000Z",True,"https://interflowinternal.azure-api.net/reporting/api/report/tagquery?tags=webbot+Conficker&languageCode={languageCode}&tenantId={tenantId}",,"4.16","51.9",Netherlands,W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22121318_x.log",5,,,,,"2022-12-13","18:11:51","12/13/2022, 6:11:51.000 PM","Default Web Site","sysmon-parser","10.3.0.4",GET,"/ZUyVHjLYz2PFBMKxtm5WOIknadP","-",80,"-","20.55.53.144","HTTP/1.1","Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/79.0.3945.117+Safari/537.36","-","-","20.71.178.48",404,0,2,1383,239,85,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"-78.17","38.73","United States",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112814.log",5,,,,,"2022-11-28","14:26:50","11/28/2022, 2:26:50.000 PM","Default Web Site",,"10.3.0.4",GET,"/","-",80,"-","162.142.125.213",,"-",,"-",,200,0,0,,,531,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8","162.142.125.213",Botnet,,,75,2,"2022-11-28T12:43:55.1343636Z","2022-11-28T02:54:29.0000000Z",True,"https://interflowinternal.azure-api.net/reporting/api/report/tagquery?tags=webbot+Conficker&languageCode={languageCode}&tenantId={tenantId}",,"-83.71","42.27","United States",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112814.log",7,,,,,"2022-11-28","14:26:50","11/28/2022, 2:26:50.000 PM","Default Web Site",,"10.3.0.4",GET,"/favicon.ico","-",80,"-","162.142.125.213",,"Mozilla/5.0+(compatible;+CensysInspect/1.1;++https://about.censys.io/)",,"-",,404,0,2,,,99,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8","162.142.125.213",Botnet,,,75,2,"2022-11-28T12:43:55.1343636Z","2022-11-28T02:54:29.0000000Z",True,"https://interflowinternal.azure-api.net/reporting/api/report/tagquery?tags=webbot+Conficker&languageCode={languageCode}&tenantId={tenantId}",,"-83.71","42.27","United States",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112814.log",6,,,,,"2022-11-28","14:26:50","11/28/2022, 2:26:50.000 PM","Default Web Site",,"10.3.0.4",GET,"/","-",80,"-","162.142.125.213",,"Mozilla/5.0+(compatible;+CensysInspect/1.1;++https://about.censys.io/)",,"-",,200,0,0,,,99,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8","162.142.125.213",Botnet,,,75,2,"2022-11-28T12:43:55.1343636Z","2022-11-28T02:54:29.0000000Z",True,"https://interflowinternal.azure-api.net/reporting/api/report/tagquery?tags=webbot+Conficker&languageCode={languageCode}&tenantId={tenantId}",,"-83.71","42.27","United States",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112814.log",12,,,,,"2022-11-28","14:49:40","11/28/2022, 2:49:40.000 PM","Default Web Site",,"10.3.0.4",GET,"/","-",80,"-","182.253.188.178",,"Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.103+Safari/537.36",,"-",,200,0,0,,,348,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"106.83","-6.17",Indonesia,W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112814.log",13,,,,,"2022-11-28","14:59:48","11/28/2022, 2:59:48.000 PM","Default Web Site",,"10.3.0.4",GET,"/","-",80,"-","80.44.117.11",,"Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/52.0.2743.116+Safari/537.36",,"-",,200,0,0,,,84,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"-0.29","51.39","United Kingdom",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
