TenantId,SourceSystem,TimeGenerated,Computer,EventTime,Facility,HostName,SeverityLevel,SyslogMessage,ProcessID,HostIP,ProcessName,MG,Type,"_ResourceId"
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:06.177Z","WatchGuard-XTM","2020-10-09T12:32:06Z",local7,"WatchGuard-XTM",debug,"sessiond: sessiond WGAPI call ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:07.31Z","WatchGuard-XTM","2020-10-09T12:32:07Z",local7,"WatchGuard-XTM",debug,"receive wgapi message: cmd=7 xpath=/ping from=0xd0c009d6 serial=FVE10271A42A5",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:07.31Z","WatchGuard-XTM","2020-10-09T12:32:07Z",local7,"WatchGuard-XTM",debug,"sessiond: sessiond WGAPI call ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:07.31Z","WatchGuard-XTM","2020-10-09T12:32:07Z",local7,"WatchGuard-XTM",info,"crd_timer_execute: hs_open failed to create socket to receive heartbeat, may be CTD not running: HSLIB._hs_open: Failed to connect to hs server due to No such file or directory(2)  ",2502,"Unknown IP",crd,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:25.69Z","WatchGuard-XTM","2020-10-09T12:32:25Z",local7,"WatchGuard-XTM",debug,"receive wgapi message: cmd=1 xpath=/toSessiond/create from=0x530009f1 serial=FVE10271A42A5",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:25.69Z","WatchGuard-XTM","2020-10-09T12:32:25Z",local7,"WatchGuard-XTM",debug,"sessiond: sessiond WGAPI call ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:25.69Z","WatchGuard-XTM","2020-10-09T12:32:25Z",local7,"WatchGuard-XTM",info,"admPrcsStatus: xpath=/authentication/user/is_user_locked  ",2493,"Unknown IP",admd,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:25.693Z","WatchGuard-XTM","2020-10-09T12:32:25Z",local7,"WatchGuard-XTM",debug,"OK: session created: user=admin, sid=0, groups=0",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:25.693Z","WatchGuard-XTM","2020-10-09T12:32:25Z",local7,"WatchGuard-XTM",info,"process status xpath /toSessiond/create",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:25.693Z","WatchGuard-XTM","2020-10-09T12:32:25Z",local7,"WatchGuard-XTM",info,"msg_id=""3E00-0002"" Management user admin@Firebox-DB from 172.23.0.69 logged in",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:25.693Z","WatchGuard-XTM","2020-10-09T12:32:25Z",local7,"WatchGuard-XTM",debug,"Sending session 4 back to 1392511473",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:25.693Z","WatchGuard-XTM","2020-10-09T12:32:25Z",local7,"WatchGuard-XTM",debug,"create session: type=6, user=admin, user_mac=",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:25.693Z","WatchGuard-XTM","2020-10-09T12:32:25Z",local7,"WatchGuard-XTM",info,"Curr sess table size=2",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:25.693Z","WatchGuard-XTM","2020-10-09T12:32:25Z",local7,"WatchGuard-XTM",debug,"create session, user: admin, type: 6, priv cfged: 2 priv granted: 2. ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:25.717Z","WatchGuard-XTM","2020-10-09T12:32:25Z",local7,"WatchGuard-XTM",debug,"sessiond: sessiond WGAPI call ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:25.717Z","WatchGuard-XTM","2020-10-09T12:32:25Z",local7,"WatchGuard-XTM",info,"process status xpath /authentication/user",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:25.717Z","WatchGuard-XTM","2020-10-09T12:32:25Z",local7,"WatchGuard-XTM",debug,"receive wgapi message: cmd=1 xpath=/authentication/user from=0x10c009f1 serial=FVE10271A42A5",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:25.73Z","WatchGuard-XTM","2020-10-09T12:32:25Z",local7,"WatchGuard-XTM",info,"crd_timer_execute: hs_open failed to create socket to receive heartbeat, may be CTD not running: HSLIB._hs_open: Failed to connect to hs server due to No such file or directory(2)  ",2502,"Unknown IP",crd,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:25.777Z","WatchGuard-XTM","2020-10-09T12:32:25Z",local7,"WatchGuard-XTM",debug,"on_wgapi_read: WGAPI_TYPE_STATUS, xpath=/dimension/info",2505,"Unknown IP",daas,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:25.777Z","WatchGuard-XTM","2020-10-09T12:32:25Z",local7,"WatchGuard-XTM",debug,"on_wgapi_read: WGAPI_TYPE_STATUS, xpath=/dimension/info/config_deploy",2505,"Unknown IP",daas,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:25.783Z","WatchGuard-XTM","2020-10-09T12:32:25Z",local7,"WatchGuard-XTM",debug,"on_wgapi_read: WGAPI_TYPE_STATUS, xpath=/dimension/info",2505,"Unknown IP",daas,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:25.817Z","WatchGuard-XTM","2020-10-09T12:32:25Z",local7,"WatchGuard-XTM",info,"crd_timer_execute: hs_open failed to create socket to receive heartbeat, may be CTD not running: HSLIB._hs_open: Failed to connect to hs server due to No such file or directory(2)  ",2502,"Unknown IP",crd,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:26.343Z","WatchGuard-XTM","2020-10-09T12:32:26Z",local7,"WatchGuard-XTM",info,"crd_timer_execute: hs_open failed to create socket to receive heartbeat, may be CTD not running: HSLIB._hs_open: Failed to connect to hs server due to No such file or directory(2)  ",2502,"Unknown IP",crd,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:26.347Z","WatchGuard-XTM","2020-10-09T12:32:26Z",local7,"WatchGuard-XTM",info,"crd_timer_execute: hs_open failed to create socket to receive heartbeat, may be CTD not running: HSLIB._hs_open: Failed to connect to hs server due to No such file or directory(2)  ",2502,"Unknown IP",crd,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:26.36Z","WatchGuard-XTM","2020-10-09T12:32:26Z",local7,"WatchGuard-XTM",debug,"on_wgapi_read: WGAPI_TYPE_STATUS, xpath=/dimension/info",2505,"Unknown IP",daas,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:26.487Z","WatchGuard-XTM","2020-10-09T12:32:26Z",local7,"WatchGuard-XTM",info,"crd_timer_execute: hs_open failed to create socket to receive heartbeat, may be CTD not running: HSLIB._hs_open: Failed to connect to hs server due to No such file or directory(2)  ",2502,"Unknown IP",crd,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:36.967Z","WatchGuard-XTM","2020-10-09T12:32:36Z",local7,"WatchGuard-XTM",debug,"receive wgapi message: cmd=1 xpath=/toSessiond/changePriv from=0x530009f1 serial=FVE10271A42A5",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:36.967Z","WatchGuard-XTM","2020-10-09T12:32:36Z",local7,"WatchGuard-XTM",debug,"sessiond: sessiond WGAPI call ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:36.973Z","WatchGuard-XTM","2020-10-09T12:32:36Z",local7,"WatchGuard-XTM",err,"error, change priv for sessId=4, erroCode=2, privRqsted=4 ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:36.973Z","WatchGuard-XTM","2020-10-09T12:32:36Z",local7,"WatchGuard-XTM",info,"process status xpath /toSessiond/changePriv",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:36.973Z","WatchGuard-XTM","2020-10-09T12:32:36Z",local7,"WatchGuard-XTM",info,"try to change session privilege: userId=admin sessId=4 privRqsted=4",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:37.087Z","WatchGuard-XTM","2020-10-09T12:32:37Z",local7,"WatchGuard-XTM",debug,"on_wgapi_read: unhandled notification id=524291",2505,"Unknown IP",daas,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:37.087Z","WatchGuard-XTM","2020-10-09T12:32:37Z",local7,"WatchGuard-XTM",info,"Received Time Change event",2514,"Unknown IP",gred,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:37.087Z","WatchGuard-XTM","2020-10-09T12:32:37Z",local7,"WatchGuard-XTM",info,"Received Time Change event",2513,"Unknown IP",fwagent,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:37.087Z","WatchGuard-XTM","2020-10-09T12:32:37Z",local7,"WatchGuard-XTM",info,"Received notification WGAPI_EVENT_TIME_CHANGE",2332,"Unknown IP",firewall,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:37.35Z","WatchGuard-XTM","2020-10-09T12:32:37Z",local7,"WatchGuard-XTM",debug,"receive wgapi message: cmd=7 xpath=/ping from=0xd0c009d6 serial=FVE10271A42A5",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:37.35Z","WatchGuard-XTM","2020-10-09T12:32:37Z",local7,"WatchGuard-XTM",debug,"sessiond: sessiond WGAPI call ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:37.35Z","WatchGuard-XTM","2020-10-09T12:32:37Z",local7,"WatchGuard-XTM",info,"crd_timer_execute: hs_open failed to create socket to receive heartbeat, may be CTD not running: HSLIB._hs_open: Failed to connect to hs server due to No such file or directory(2)  ",2502,"Unknown IP",crd,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:41.057Z","WatchGuard-XTM","2020-10-09T12:32:41Z",local7,"WatchGuard-XTM",debug,"sessiond: sessiond WGAPI call ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:41.057Z","WatchGuard-XTM","2020-10-09T12:32:41Z",local7,"WatchGuard-XTM",debug,"receive wgapi message: cmd=1 xpath=/toSessiond/changePriv from=0x530009f1 serial=FVE10271A42A5",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:41.06Z","WatchGuard-XTM","2020-10-09T12:32:41Z",local7,"WatchGuard-XTM",err,"error, change priv for sessId=4, erroCode=2, privRqsted=4 ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:41.06Z","WatchGuard-XTM","2020-10-09T12:32:41Z",local7,"WatchGuard-XTM",info,"try to change session privilege: userId=admin sessId=4 privRqsted=4",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:32:41.06Z","WatchGuard-XTM","2020-10-09T12:32:41Z",local7,"WatchGuard-XTM",info,"process status xpath /toSessiond/changePriv",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:33:06.163Z","WatchGuard-XTM","2020-10-09T12:33:06Z",local7,"WatchGuard-XTM",debug,"sessiond: sessiond WGAPI call ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:33:06.163Z","WatchGuard-XTM","2020-10-09T12:33:06Z",local7,"WatchGuard-XTM",debug,"updateSession: role 0, enable 0, state 1",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:33:06.163Z","WatchGuard-XTM","2020-10-09T12:33:06Z",local7,"WatchGuard-XTM",debug,"updateSession: role 0, enable 0, state 1",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:33:06.167Z","WatchGuard-XTM","2020-10-09T12:33:06Z",local7,"WatchGuard-XTM",info,"process status xpath /toSessiond/updateActivity",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:33:06.167Z","WatchGuard-XTM","2020-10-09T12:33:06Z",local7,"WatchGuard-XTM",debug,"sessiond: sessiond WGAPI call ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:33:06.167Z","WatchGuard-XTM","2020-10-09T12:33:06Z",local7,"WatchGuard-XTM",debug,"Update session activity OK, id=4",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:33:06.167Z","WatchGuard-XTM","2020-10-09T12:33:06Z",local7,"WatchGuard-XTM",debug,"receive wgapi message: cmd=1 xpath=/toSessiond/updateActivity from=0x5f4009f1 serial=FVE10271A42A5",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:33:06.167Z","WatchGuard-XTM","2020-10-09T12:33:06Z",local7,"WatchGuard-XTM",debug,"receive wgapi message: cmd=1 xpath=/toSessiond/updateActivity from=0x530009f1 serial=FVE10271A42A5",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:33:06.167Z","WatchGuard-XTM","2020-10-09T12:33:06Z",local7,"WatchGuard-XTM",debug,"Update session activity OK, id=3",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:33:06.167Z","WatchGuard-XTM","2020-10-09T12:33:06Z",local7,"WatchGuard-XTM",info,"process status xpath /toSessiond/updateActivity",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:33:07.39Z","WatchGuard-XTM","2020-10-09T12:33:07Z",local7,"WatchGuard-XTM",debug,"sessiond: sessiond WGAPI call ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:33:07.39Z","WatchGuard-XTM","2020-10-09T12:33:07Z",local7,"WatchGuard-XTM",debug,"receive wgapi message: cmd=7 xpath=/ping from=0xd0c009d6 serial=FVE10271A42A5",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:33:07.427Z","WatchGuard-XTM","2020-10-09T12:33:07Z",local7,"WatchGuard-XTM",info,"crd_timer_execute: hs_open failed to create socket to receive heartbeat, may be CTD not running: HSLIB._hs_open: Failed to connect to hs server due to No such file or directory(2)  ",2502,"Unknown IP",crd,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:33:37.467Z","WatchGuard-XTM","2020-10-09T12:33:37Z",local7,"WatchGuard-XTM",debug,"receive wgapi message: cmd=7 xpath=/ping from=0xd0c009d6 serial=FVE10271A42A5",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:33:37.467Z","WatchGuard-XTM","2020-10-09T12:33:37Z",local7,"WatchGuard-XTM",info,"crd_timer_execute: hs_open failed to create socket to receive heartbeat, may be CTD not running: HSLIB._hs_open: Failed to connect to hs server due to No such file or directory(2)  ",2502,"Unknown IP",crd,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:33:37.467Z","WatchGuard-XTM","2020-10-09T12:33:37Z",local7,"WatchGuard-XTM",debug,"sessiond: sessiond WGAPI call ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:34:06.193Z","WatchGuard-XTM","2020-10-09T12:34:06Z",local7,"WatchGuard-XTM",debug,"updateSession: role 0, enable 0, state 1",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:34:06.193Z","WatchGuard-XTM","2020-10-09T12:34:06Z",local7,"WatchGuard-XTM",debug,"updateSession: role 0, enable 0, state 1",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:34:06.193Z","WatchGuard-XTM","2020-10-09T12:34:06Z",local7,"WatchGuard-XTM",info,"process status xpath /toSessiond/updateActivity",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:34:06.193Z","WatchGuard-XTM","2020-10-09T12:34:06Z",local7,"WatchGuard-XTM",debug,"Update session activity OK, id=4",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:34:06.193Z","WatchGuard-XTM","2020-10-09T12:34:06Z",local7,"WatchGuard-XTM",debug,"receive wgapi message: cmd=1 xpath=/toSessiond/updateActivity from=0x530009f1 serial=FVE10271A42A5",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:34:06.193Z","WatchGuard-XTM","2020-10-09T12:34:06Z",local7,"WatchGuard-XTM",info,"process status xpath /toSessiond/updateActivity",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:34:06.193Z","WatchGuard-XTM","2020-10-09T12:34:06Z",local7,"WatchGuard-XTM",debug,"Update session activity OK, id=3",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:34:06.193Z","WatchGuard-XTM","2020-10-09T12:34:06Z",local7,"WatchGuard-XTM",debug,"receive wgapi message: cmd=1 xpath=/toSessiond/updateActivity from=0x5f4009f1 serial=FVE10271A42A5",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:34:06.193Z","WatchGuard-XTM","2020-10-09T12:34:06Z",local7,"WatchGuard-XTM",debug,"sessiond: sessiond WGAPI call ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:34:06.193Z","WatchGuard-XTM","2020-10-09T12:34:06Z",local7,"WatchGuard-XTM",debug,"sessiond: sessiond WGAPI call ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:34:07.507Z","WatchGuard-XTM","2020-10-09T12:34:07Z",local7,"WatchGuard-XTM",debug,"sessiond: sessiond WGAPI call ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:34:07.507Z","WatchGuard-XTM","2020-10-09T12:34:07Z",local7,"WatchGuard-XTM",debug,"receive wgapi message: cmd=7 xpath=/ping from=0xd0c009d6 serial=FVE10271A42A5",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:34:07.51Z","WatchGuard-XTM","2020-10-09T12:34:07Z",local7,"WatchGuard-XTM",info,"crd_timer_execute: hs_open failed to create socket to receive heartbeat, may be CTD not running: HSLIB._hs_open: Failed to connect to hs server due to No such file or directory(2)  ",2502,"Unknown IP",crd,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:34:37.547Z","WatchGuard-XTM","2020-10-09T12:34:37Z",local7,"WatchGuard-XTM",debug,"receive wgapi message: cmd=7 xpath=/ping from=0xd0c009d6 serial=FVE10271A42A5",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:34:37.547Z","WatchGuard-XTM","2020-10-09T12:34:37Z",local7,"WatchGuard-XTM",debug,"sessiond: sessiond WGAPI call ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:34:37.55Z","WatchGuard-XTM","2020-10-09T12:34:37Z",local7,"WatchGuard-XTM",info,"crd_timer_execute: hs_open failed to create socket to receive heartbeat, may be CTD not running: HSLIB._hs_open: Failed to connect to hs server due to No such file or directory(2)  ",2502,"Unknown IP",crd,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:35:06.22Z","WatchGuard-XTM","2020-10-09T12:35:06Z",local7,"WatchGuard-XTM",debug,"updateSession: role 0, enable 0, state 1",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:35:06.223Z","WatchGuard-XTM","2020-10-09T12:35:06Z",local7,"WatchGuard-XTM",debug,"receive wgapi message: cmd=1 xpath=/toSessiond/updateActivity from=0x5f4009f1 serial=FVE10271A42A5",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:35:06.223Z","WatchGuard-XTM","2020-10-09T12:35:06Z",local7,"WatchGuard-XTM",debug,"CLST: no need to sync for sess delete, enable=0 nodes=0",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:35:06.223Z","WatchGuard-XTM","2020-10-09T12:35:06Z",local7,"WatchGuard-XTM",info,"process status xpath /toSessiond/updateActivity",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:35:06.223Z","WatchGuard-XTM","2020-10-09T12:35:06Z",local7,"WatchGuard-XTM",err,"Session deleted ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:35:06.223Z","WatchGuard-XTM","2020-10-09T12:35:06Z",local7,"WatchGuard-XTM",debug,"receive wgapi message: cmd=1 xpath=/toSessiond/updateActivity from=0x530009f1 serial=FVE10271A42A5",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:35:06.223Z","WatchGuard-XTM","2020-10-09T12:35:06Z",local7,"WatchGuard-XTM",debug,"Update session activity OK, id=4",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:35:06.223Z","WatchGuard-XTM","2020-10-09T12:35:06Z",local7,"WatchGuard-XTM",info,"Session idle Timeout has occured 3 ",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
"9f68fed4-d396-4b60-8836-a524cedceb90",Linux,"2020-10-09T08:35:06.223Z","WatchGuard-XTM","2020-10-09T12:35:06Z",local7,"WatchGuard-XTM",debug,"No session found for updating session activity, id=3",2535,"Unknown IP",sessiond,"00000000-0000-0000-0000-000000000002",Syslog,
