TenantId,SourceSystem,"TimeGenerated [UTC]",ResourceId,OperationName,OperationVersion,Category,ResultType,ResultSignature,ResultDescription,DurationMs,CorrelationId,Resource,ResourceGroup,ResourceProvider,Identity,Level,Location,AdditionalDetails,Id,InitiatedBy,LoggedByService,Result,ResultReason,TargetResources,AADTenantId,ActivityDisplayName,"ActivityDateTime [UTC]",AADOperationType,Type
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 7:39:33.367 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Synchronization rule action","1.0",ProvisioningManagement,,None,"The User '1225-DomainDominance_9946_5@ctf.alpineskihouse.co' will be skipped due to the following reasons: 
1) This object is not assigned to the application. If you did not expect the object to be skipped, assign the object to the application or change your scoping filter to allow all users and groups to be in scope for provisioning.
2) This object does not have required entitlement for provisioning. If you did not expect the object to be skipped, update provisioning scope to 'Sync all users and groups' or assign the object to the application with entitlement of provisioning category
",0,"c54aa7e7-6aa0-4e88-92aa-a3579b7f741a","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD Cloud Sync",,,"[{""key"":""Details"",""value"":""User details: Skip reason = NotEffectivelyEntitled, Active = True, Assigned = False, Passed scope filter: True; ""},{""key"":""ErrorCode"",""value"":""""},{""key"":""EventName"",""value"":""EntrySynchronizationSkip""},{""key"":""JoiningProperty"",""value"":""1225-DomainDominance_9946_5@ctf.alpineskihouse.co""},{""key"":""SourceAnchor"",""value"":""fb21ecf9-ec94-44d9-bc93-6ccdd5675c16""},{""key"":""TargetAnchor"",""value"":""""},{""key"":""oid"",""value"":""""},{""key"":""tid"",""value"":""""},{""key"":""ipaddr"",""value"":""""},{""key"":""wids"",""value"":""""},{""key"":""RequestId"",""value"":""9a43f43d-71c9-4755-8826-8c85ea795a9b""}]","Sync_c54aa7e7-6aa0-4e88-92aa-a3579b7f741a_0527ecb7-06fb-4769-b324-fd4a3bb865eb_134218355733678170","{""app"":{""appId"":null,""displayName"":""Azure AD Cloud Sync"",""servicePrincipalId"":null,""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Account Provisioning",success,"The User '1225-DomainDominance_9946_5@ctf.alpineskihouse.co' will be skipped due to the following reasons: 
1) This object is not assigned to the application. If you did not expect the object to be skipped, assign the object to the application or change your scoping filter to allow all users and groups to be in scope for provisioning.
2) This object does not have required entitlement for provisioning. If you did not expect the object to be skipped, update provisioning scope to 'Sync all users and groups' or assign the object to the application with entitlement of provisioning category
","[{""id"":""cba5742b-ebad-4762-b06c-ade04d0c29c3"",""displayName"":""AWS Federated Access"",""type"":""ServicePrincipal"",""modifiedProperties"":[{""displayName"":""objectId"",""oldValue"":null,""newValue"":""\""fb21ecf9-ec94-44d9-bc93-6ccdd5675c16\""""},{""displayName"":""accountEnabled"",""oldValue"":null,""newValue"":""\""True\""""},{""displayName"":""displayName"",""oldValue"":null,""newValue"":""\""1225-DomainDominance_9946_5\""""},{""displayName"":""mailNickname"",""oldValue"":null,""newValue"":""\""1225-DomainDominance_9946_5\""""},{""displayName"":""userPrincipalName"",""oldValue"":null,""newValue"":""\""1225-DomainDominance_9946_5@ctf.alpineskihouse.co\""""},{""displayName"":""IsSoftDeleted"",""oldValue"":null,""newValue"":""\""False\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":null,""displayName"":""1225-DomainDominance_9946_5@ctf.alpineskihouse.co"",""type"":""User"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Synchronization rule action","4/28/2026, 7:39:33.367 AM",Read,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 7:39:33.379 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Synchronization rule action","1.0",ProvisioningManagement,,None,"The User '1225-DomainDominance_9946_10@ctf.alpineskihouse.co' will be skipped due to the following reasons: 
1) This object is not assigned to the application. If you did not expect the object to be skipped, assign the object to the application or change your scoping filter to allow all users and groups to be in scope for provisioning.
2) This object does not have required entitlement for provisioning. If you did not expect the object to be skipped, update provisioning scope to 'Sync all users and groups' or assign the object to the application with entitlement of provisioning category
",0,"c54aa7e7-6aa0-4e88-92aa-a3579b7f741a","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD Cloud Sync",,,"[{""key"":""Details"",""value"":""User details: Skip reason = NotEffectivelyEntitled, Active = True, Assigned = False, Passed scope filter: True; ""},{""key"":""ErrorCode"",""value"":""""},{""key"":""EventName"",""value"":""EntrySynchronizationSkip""},{""key"":""JoiningProperty"",""value"":""1225-DomainDominance_9946_10@ctf.alpineskihouse.co""},{""key"":""SourceAnchor"",""value"":""1123e46f-a4c8-4cec-8754-8bd4d863fa6a""},{""key"":""TargetAnchor"",""value"":""""},{""key"":""oid"",""value"":""""},{""key"":""tid"",""value"":""""},{""key"":""ipaddr"",""value"":""""},{""key"":""wids"",""value"":""""},{""key"":""RequestId"",""value"":""817bd20c-09f7-44e1-bd85-e7b6ae9acdd3""}]","Sync_c54aa7e7-6aa0-4e88-92aa-a3579b7f741a_0527ecb7-06fb-4769-b324-fd4a3bb865eb_134218355733798170","{""app"":{""appId"":null,""displayName"":""Azure AD Cloud Sync"",""servicePrincipalId"":null,""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Account Provisioning",success,"The User '1225-DomainDominance_9946_10@ctf.alpineskihouse.co' will be skipped due to the following reasons: 
1) This object is not assigned to the application. If you did not expect the object to be skipped, assign the object to the application or change your scoping filter to allow all users and groups to be in scope for provisioning.
2) This object does not have required entitlement for provisioning. If you did not expect the object to be skipped, update provisioning scope to 'Sync all users and groups' or assign the object to the application with entitlement of provisioning category
","[{""id"":""cba5742b-ebad-4762-b06c-ade04d0c29c3"",""displayName"":""AWS Federated Access"",""type"":""ServicePrincipal"",""modifiedProperties"":[{""displayName"":""objectId"",""oldValue"":null,""newValue"":""\""1123e46f-a4c8-4cec-8754-8bd4d863fa6a\""""},{""displayName"":""accountEnabled"",""oldValue"":null,""newValue"":""\""True\""""},{""displayName"":""displayName"",""oldValue"":null,""newValue"":""\""1225-DomainDominance_9946_10\""""},{""displayName"":""mailNickname"",""oldValue"":null,""newValue"":""\""1225-DomainDominance_9946_10\""""},{""displayName"":""userPrincipalName"",""oldValue"":null,""newValue"":""\""1225-DomainDominance_9946_10@ctf.alpineskihouse.co\""""},{""displayName"":""IsSoftDeleted"",""oldValue"":null,""newValue"":""\""False\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":null,""displayName"":""1225-DomainDominance_9946_10@ctf.alpineskihouse.co"",""type"":""User"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Synchronization rule action","4/28/2026, 7:39:33.379 AM",Read,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 7:39:33.390 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Synchronization rule action","1.0",ProvisioningManagement,,None,"The User '1225-DomainDominance_9946_9@ctf.alpineskihouse.co' will be skipped due to the following reasons: 
1) This object is not assigned to the application. If you did not expect the object to be skipped, assign the object to the application or change your scoping filter to allow all users and groups to be in scope for provisioning.
2) This object does not have required entitlement for provisioning. If you did not expect the object to be skipped, update provisioning scope to 'Sync all users and groups' or assign the object to the application with entitlement of provisioning category
",0,"c54aa7e7-6aa0-4e88-92aa-a3579b7f741a","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD Cloud Sync",,,"[{""key"":""Details"",""value"":""User details: Skip reason = NotEffectivelyEntitled, Active = True, Assigned = False, Passed scope filter: True; ""},{""key"":""ErrorCode"",""value"":""""},{""key"":""EventName"",""value"":""EntrySynchronizationSkip""},{""key"":""JoiningProperty"",""value"":""1225-DomainDominance_9946_9@ctf.alpineskihouse.co""},{""key"":""SourceAnchor"",""value"":""84d8cf3b-3854-446f-b58a-97309e6fb0b3""},{""key"":""TargetAnchor"",""value"":""""},{""key"":""oid"",""value"":""""},{""key"":""tid"",""value"":""""},{""key"":""ipaddr"",""value"":""""},{""key"":""wids"",""value"":""""},{""key"":""RequestId"",""value"":""b3d84dd3-130d-44d7-a1d4-fd3c97c16435""}]","Sync_c54aa7e7-6aa0-4e88-92aa-a3579b7f741a_0527ecb7-06fb-4769-b324-fd4a3bb865eb_134218355733908170","{""app"":{""appId"":null,""displayName"":""Azure AD Cloud Sync"",""servicePrincipalId"":null,""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Account Provisioning",success,"The User '1225-DomainDominance_9946_9@ctf.alpineskihouse.co' will be skipped due to the following reasons: 
1) This object is not assigned to the application. If you did not expect the object to be skipped, assign the object to the application or change your scoping filter to allow all users and groups to be in scope for provisioning.
2) This object does not have required entitlement for provisioning. If you did not expect the object to be skipped, update provisioning scope to 'Sync all users and groups' or assign the object to the application with entitlement of provisioning category
","[{""id"":""cba5742b-ebad-4762-b06c-ade04d0c29c3"",""displayName"":""AWS Federated Access"",""type"":""ServicePrincipal"",""modifiedProperties"":[{""displayName"":""objectId"",""oldValue"":null,""newValue"":""\""84d8cf3b-3854-446f-b58a-97309e6fb0b3\""""},{""displayName"":""accountEnabled"",""oldValue"":null,""newValue"":""\""True\""""},{""displayName"":""displayName"",""oldValue"":null,""newValue"":""\""1225-DomainDominance_9946_9\""""},{""displayName"":""mailNickname"",""oldValue"":null,""newValue"":""\""1225-DomainDominance_9946_9\""""},{""displayName"":""userPrincipalName"",""oldValue"":null,""newValue"":""\""1225-DomainDominance_9946_9@ctf.alpineskihouse.co\""""},{""displayName"":""IsSoftDeleted"",""oldValue"":null,""newValue"":""\""False\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":null,""displayName"":""1225-DomainDominance_9946_9@ctf.alpineskihouse.co"",""type"":""User"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Synchronization rule action","4/28/2026, 7:39:33.390 AM",Read,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 7:39:33.405 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Synchronization rule action","1.0",ProvisioningManagement,,None,"The User '1225-DomainDominance_9946_8@ctf.alpineskihouse.co' will be skipped due to the following reasons: 
1) This object is not assigned to the application. If you did not expect the object to be skipped, assign the object to the application or change your scoping filter to allow all users and groups to be in scope for provisioning.
2) This object does not have required entitlement for provisioning. If you did not expect the object to be skipped, update provisioning scope to 'Sync all users and groups' or assign the object to the application with entitlement of provisioning category
",0,"c54aa7e7-6aa0-4e88-92aa-a3579b7f741a","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD Cloud Sync",,,"[{""key"":""Details"",""value"":""User details: Skip reason = NotEffectivelyEntitled, Active = True, Assigned = False, Passed scope filter: True; ""},{""key"":""ErrorCode"",""value"":""""},{""key"":""EventName"",""value"":""EntrySynchronizationSkip""},{""key"":""JoiningProperty"",""value"":""1225-DomainDominance_9946_8@ctf.alpineskihouse.co""},{""key"":""SourceAnchor"",""value"":""8f1f6861-fdd2-437e-a7c9-eeb9de15f989""},{""key"":""TargetAnchor"",""value"":""""},{""key"":""oid"",""value"":""""},{""key"":""tid"",""value"":""""},{""key"":""ipaddr"",""value"":""""},{""key"":""wids"",""value"":""""},{""key"":""RequestId"",""value"":""f77e99ec-3d9a-4c24-bc5c-8d0190e6f18d""}]","Sync_c54aa7e7-6aa0-4e88-92aa-a3579b7f741a_0527ecb7-06fb-4769-b324-fd4a3bb865eb_134218355734058170","{""app"":{""appId"":null,""displayName"":""Azure AD Cloud Sync"",""servicePrincipalId"":null,""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Account Provisioning",success,"The User '1225-DomainDominance_9946_8@ctf.alpineskihouse.co' will be skipped due to the following reasons: 
1) This object is not assigned to the application. If you did not expect the object to be skipped, assign the object to the application or change your scoping filter to allow all users and groups to be in scope for provisioning.
2) This object does not have required entitlement for provisioning. If you did not expect the object to be skipped, update provisioning scope to 'Sync all users and groups' or assign the object to the application with entitlement of provisioning category
","[{""id"":""cba5742b-ebad-4762-b06c-ade04d0c29c3"",""displayName"":""AWS Federated Access"",""type"":""ServicePrincipal"",""modifiedProperties"":[{""displayName"":""objectId"",""oldValue"":null,""newValue"":""\""8f1f6861-fdd2-437e-a7c9-eeb9de15f989\""""},{""displayName"":""accountEnabled"",""oldValue"":null,""newValue"":""\""True\""""},{""displayName"":""displayName"",""oldValue"":null,""newValue"":""\""1225-DomainDominance_9946_8\""""},{""displayName"":""mailNickname"",""oldValue"":null,""newValue"":""\""1225-DomainDominance_9946_8\""""},{""displayName"":""userPrincipalName"",""oldValue"":null,""newValue"":""\""1225-DomainDominance_9946_8@ctf.alpineskihouse.co\""""},{""displayName"":""IsSoftDeleted"",""oldValue"":null,""newValue"":""\""False\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":null,""displayName"":""1225-DomainDominance_9946_8@ctf.alpineskihouse.co"",""type"":""User"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Synchronization rule action","4/28/2026, 7:39:33.405 AM",Read,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 7:41:40.000 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","User started security info registration","1.0",UserManagement,,None,"User started the registration for Authenticator App with Notification",0,"89429943-ebdf-4a50-b80f-f0be8c621c1b","Microsoft.aadiam","Microsoft.aadiam",,"1225-DomainDominance_9946_6",,,"[{""key"":""TransactionId"",""value"":""0066e657-5131-7509-82d9-dd0734c4fffc""},{""key"":""AuthenticationMethodType"",""value"":""AppNotificationOnly""},{""key"":""AuthenticationMethod"",""value"":""Authenticator App with Notification""},{""key"":""InitiatedBy"",""value"":""NotAgentic""},{""key"":""PerformedBy"",""value"":""{\""AppId\"":\""0000000c-0000-0000-c000-000000000000\"",\""AgentType\"":0,\""BlueprintId\"":null}""}]","Authentication Methods_89429943-ebdf-4a50-b80f-f0be8c621c1b_U68OD_1071200","{""user"":{""id"":""4e9be3ec-8597-4c57-9b31-864c1bbac1cb"",""displayName"":""1225-DomainDominance_9946_6"",""userPrincipalName"":""1225-DomainDominance_9946_6@ctf.alpineskihouse.co"",""ipAddress"":""195.29.197.114"",""roles"":[],""agentType"":""notAgentic""}}","Authentication Methods",success,"User started the registration for Authenticator App with Notification","[{""id"":""4e9be3ec-8597-4c57-9b31-864c1bbac1cb"",""displayName"":""1225-DomainDominance_9946_6"",""type"":""User"",""userPrincipalName"":""1225-DomainDominance_9946_6@ctf.alpineskihouse.co"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","User started security info registration","4/28/2026, 7:41:40.000 AM",Add,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 7:45:13.426 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Add member to group","1.0",GroupManagement,,None,,0,"f2caaa83-a245-4a43-8e69-aa50085133ed","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD Identity Governance - Directory Management",,,"[]","Directory_f2caaa83-a245-4a43-8e69-aa50085133ed_SUJHJ_30372053","{""app"":{""appId"":null,""displayName"":""Azure AD Identity Governance - Directory Management"",""servicePrincipalId"":""986108c8-20c2-4ba9-868a-107d5e006544"",""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Core Directory",success,,"[{""id"":""fa330916-e81c-44e9-b97d-fcc418482447"",""displayName"":null,""type"":""User"",""userPrincipalName"":""u21459@int.zava-corp.com"",""modifiedProperties"":[{""displayName"":""Group.ObjectID"",""oldValue"":null,""newValue"":""\""3157c4c3-1e62-4bb6-90ea-2e797b9ee7a4\""""},{""displayName"":""Group.DisplayName"",""oldValue"":null,""newValue"":""\""Data Security Demos\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""3157c4c3-1e62-4bb6-90ea-2e797b9ee7a4"",""displayName"":null,""type"":""Group"",""groupType"":""unknownFutureValue"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Add member to group","4/28/2026, 7:45:13.426 AM",Assign,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 7:45:17.212 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Add member to group","1.0",GroupManagement,,None,,0,"118b6c9a-e7e7-4402-ae08-9539421ed67b","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD Identity Governance - Directory Management",,,"[]","Directory_118b6c9a-e7e7-4402-ae08-9539421ed67b_SUJHJ_30383115","{""app"":{""appId"":null,""displayName"":""Azure AD Identity Governance - Directory Management"",""servicePrincipalId"":""986108c8-20c2-4ba9-868a-107d5e006544"",""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Core Directory",success,,"[{""id"":""1230b2c4-988f-4814-864d-dc274d8d7208"",""displayName"":null,""type"":""User"",""userPrincipalName"":""u21460@int.zava-corp.com"",""modifiedProperties"":[{""displayName"":""Group.ObjectID"",""oldValue"":null,""newValue"":""\""3157c4c3-1e62-4bb6-90ea-2e797b9ee7a4\""""},{""displayName"":""Group.DisplayName"",""oldValue"":null,""newValue"":""\""Data Security Demos\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""3157c4c3-1e62-4bb6-90ea-2e797b9ee7a4"",""displayName"":null,""type"":""Group"",""groupType"":""unknownFutureValue"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Add member to group","4/28/2026, 7:45:17.212 AM",Assign,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 7:45:25.421 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Add member to group","1.0",GroupManagement,,None,,0,"70f7e2bc-e21b-492e-ab67-8afbe550909c","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD Identity Governance - Directory Management",,,"[]","Directory_70f7e2bc-e21b-492e-ab67-8afbe550909c_SUJHJ_30407757","{""app"":{""appId"":null,""displayName"":""Azure AD Identity Governance - Directory Management"",""servicePrincipalId"":""986108c8-20c2-4ba9-868a-107d5e006544"",""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Core Directory",success,,"[{""id"":""1230b2c4-988f-4814-864d-dc274d8d7208"",""displayName"":null,""type"":""User"",""userPrincipalName"":""u21460@int.zava-corp.com"",""modifiedProperties"":[{""displayName"":""Group.ObjectID"",""oldValue"":null,""newValue"":""\""578dfc72-08e9-4bd7-bff9-a97fe3fce1e2\""""},{""displayName"":""Group.DisplayName"",""oldValue"":null,""newValue"":""\""Proseware Merger\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""578dfc72-08e9-4bd7-bff9-a97fe3fce1e2"",""displayName"":null,""type"":""Group"",""groupType"":""unknownFutureValue"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Add member to group","4/28/2026, 7:45:25.421 AM",Assign,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 7:45:18.178 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Add member to group","1.0",GroupManagement,,None,,0,"4928e2c3-6fde-4a50-b8de-03e91ea84994","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD Identity Governance - Directory Management",,,"[]","Directory_4928e2c3-6fde-4a50-b8de-03e91ea84994_EL7K0_67908167","{""app"":{""appId"":null,""displayName"":""Azure AD Identity Governance - Directory Management"",""servicePrincipalId"":""986108c8-20c2-4ba9-868a-107d5e006544"",""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Core Directory",success,,"[{""id"":""fa330916-e81c-44e9-b97d-fcc418482447"",""displayName"":null,""type"":""User"",""userPrincipalName"":""u21459@int.zava-corp.com"",""modifiedProperties"":[{""displayName"":""Group.ObjectID"",""oldValue"":null,""newValue"":""\""c6efbe50-0f94-4fe4-8a29-1f27c851ad30\""""},{""displayName"":""Group.DisplayName"",""oldValue"":null,""newValue"":""\""Mark 8 Project Team\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""c6efbe50-0f94-4fe4-8a29-1f27c851ad30"",""displayName"":null,""type"":""Group"",""groupType"":""unknownFutureValue"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Add member to group","4/28/2026, 7:45:18.178 AM",Assign,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 7:45:21.195 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Add member to group","1.0",GroupManagement,,None,,0,"5a50e137-3bee-4105-b492-3514e99d24c7","Microsoft.aadiam","Microsoft.aadiam",,"Azure AD Identity Governance - Directory Management",,,"[]","Directory_5a50e137-3bee-4105-b492-3514e99d24c7_EL7K0_67915498","{""app"":{""appId"":null,""displayName"":""Azure AD Identity Governance - Directory Management"",""servicePrincipalId"":""986108c8-20c2-4ba9-868a-107d5e006544"",""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Core Directory",success,,"[{""id"":""fa330916-e81c-44e9-b97d-fcc418482447"",""displayName"":null,""type"":""User"",""userPrincipalName"":""u21459@int.zava-corp.com"",""modifiedProperties"":[{""displayName"":""Group.ObjectID"",""oldValue"":null,""newValue"":""\""578dfc72-08e9-4bd7-bff9-a97fe3fce1e2\""""},{""displayName"":""Group.DisplayName"",""oldValue"":null,""newValue"":""\""Proseware Merger\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""},{""id"":""578dfc72-08e9-4bd7-bff9-a97fe3fce1e2"",""displayName"":null,""type"":""Group"",""groupType"":""unknownFutureValue"",""modifiedProperties"":[],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Add member to group","4/28/2026, 7:45:21.195 AM",Assign,AuditLogs
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","Azure AD","4/28/2026, 7:46:48.609 AM","/tenants/0527ecb7-06fb-4769-b324-fd4a3bb865eb/providers/Microsoft.aadiam","Update user","1.0",UserManagement,,None,,0,"7ccdeecb-99e5-4f31-9e2c-f8dd4b5997f8","Microsoft.aadiam","Microsoft.aadiam",,"Azure MFA StrongAuthenticationService",,,"[{""key"":""UserType"",""value"":""Member""}]","Directory_7ccdeecb-99e5-4f31-9e2c-f8dd4b5997f8_0S851_75462951","{""app"":{""appId"":null,""displayName"":""Azure MFA StrongAuthenticationService"",""servicePrincipalId"":""330185dd-00a9-49eb-b822-d45b42401a23"",""servicePrincipalName"":null,""agentType"":""notAgentic"",""blueprintId"":null}}","Core Directory",success,,"[{""id"":""3bae1129-e81d-4d76-a555-3286cfc10a88"",""displayName"":null,""type"":""User"",""userPrincipalName"":""u20966@ops.zava-corp.com"",""modifiedProperties"":[{""displayName"":""StrongAuthenticationPhoneAppDetail"",""oldValue"":""[{\""DeviceName\"":\""iPhone\"",\""DeviceToken\"":\""apns2-83fdc42f5e0e37752ddfa59d345158b728a4ae073cf8ae6fe4a2be55324c4362\"",\""DeviceTag\"":\""SoftwareTokenActivated\"",\""PhoneAppVersion\"":\""6.8.45\"",\""OathTokenTimeDrift\"":0,\""DeviceId\"":\""00000000-0000-0000-0000-000000000000\"",\""Id\"":\""34c59408-930c-4998-bcbb-c3a2f63c1d2b\"",\""TimeInterval\"":0,\""AuthenticationType\"":3,\""NotificationType\"":2,\""LastAuthenticatedTimestamp\"":\""2026-04-27T07:43:04.5042883Z\"",\""AuthenticatorFlavor\"":\""Authenticator\"",\""HashFunction\"":null,\""TenantDeviceId\"":null,\""SecuredPartitionId\"":20175,\""SecuredKeyId\"":7}]"",""newValue"":""[{\""DeviceName\"":\""iPhone\"",\""DeviceToken\"":\""apns2-83fdc42f5e0e37752ddfa59d345158b728a4ae073cf8ae6fe4a2be55324c4362\"",\""DeviceTag\"":\""SoftwareTokenActivated\"",\""PhoneAppVersion\"":\""6.8.45\"",\""OathTokenTimeDrift\"":0,\""DeviceId\"":\""00000000-0000-0000-0000-000000000000\"",\""Id\"":\""34c59408-930c-4998-bcbb-c3a2f63c1d2b\"",\""TimeInterval\"":0,\""AuthenticationType\"":3,\""NotificationType\"":2,\""LastAuthenticatedTimestamp\"":\""2026-04-28T07:46:48.4471534Z\"",\""AuthenticatorFlavor\"":\""Authenticator\"",\""HashFunction\"":null,\""TenantDeviceId\"":null,\""SecuredPartitionId\"":20175,\""SecuredKeyId\"":7}]""},{""displayName"":""Included Updated Properties"",""oldValue"":null,""newValue"":""\""StrongAuthenticationPhoneAppDetail\""""},{""displayName"":""TargetId.UserType"",""oldValue"":null,""newValue"":""\""Member\""""}],""administrativeUnits"":[],""agentType"":""notAgentic""}]","0527ecb7-06fb-4769-b324-fd4a3bb865eb","Update user","4/28/2026, 7:46:48.609 AM",Update,AuditLogs
