TenantId,SourceSystem,TimeGenerated,ReceiptTime,DeviceVendor,DeviceProduct,DeviceEventClassID,LogSeverity,OriginalLogSeverity,DeviceAction,SimplifiedDeviceAction,Computer,CommunicationDirection,DeviceFacility,DestinationPort,DestinationIP,DeviceAddress,DeviceName,Message,Protocol,SourcePort,SourceIP,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,DeviceVersion,Activity,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,DeviceDnsDomain,DeviceExternalID,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceMacAddress,ProcessID,ExternalID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourceUserID,SourceUserName,EventType,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,AdditionalExtensions,StartTime,EndTime,Type,"_ResourceId"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.475Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.156.22",,,,6,49234,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"i508.mycdn.me",,,null,,,,,,,null,null,,,,,,,,image,null,null,,,,,,,,null,,null,"http://i508.mycdn.me/image?id\=408159325686&bid\=431728287990&t\=32&plc\=WEB&tkn\=XQthlXt7aAnSIplfHl8PGjxdaWc","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180254;HTTPParentTransactionID=180254;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.475Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.156.118",,,,6,49242,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"gic2.mycdn.me",,,null,,,,,,,null,null,,,,,,,,getImage,null,null,,,,,,,,null,,null,"http://gic2.mycdn.me/getImage?photoId\=585209630020&photoType\=17","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180286;HTTPParentTransactionID=180286;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.475Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.156.118",,,,6,49240,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"gic2.mycdn.me",,,null,,,,,,,null,null,,,,,,,,image,null,null,,,,,,,,null,,null,"http://gic2.mycdn.me/image?id\=584561140041&bid\=584561140041&t\=10&plc\=WEB&tkn\=_xyn6EPReVdQ2-KV4lpL9qz-LfU","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180277;HTTPParentTransactionID=180277;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.475Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.156.120",,,,6,49223,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"gic6.mycdn.me",,,null,,,,,,,null,null,,,,,,,,getImage,null,null,,,,,,,,null,,null,"http://gic6.mycdn.me/getImage?photoId\=587319708373&photoType\=17","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180251;HTTPParentTransactionID=180251;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.475Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.156.118",,,,6,49238,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"gic2.mycdn.me",,,null,,,,,,,null,null,,,,,,,,getImage,null,null,,,,,,,,null,,null,"http://gic2.mycdn.me/getImage?photoId\=590975148631&photoType\=17","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180271;HTTPParentTransactionID=180271;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.475Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.152.224",,,,6,49231,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"gic4.mycdn.me",,,null,,,,,,,null,null,,,,,,,,image,null,null,,,,,,,,null,,null,"http://gic4.mycdn.me/image?id\=559197874819&bid\=559197874819&t\=7&plc\=WEB&tkn\=mhpp_DXONmhS-1t7PbbFvlluFk8","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180248;HTTPParentTransactionID=180248;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.475Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.156.22",,,,6,49237,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"i508.mycdn.me",,,null,,,,,,,null,null,,,,,,,,image,null,null,,,,,,,,null,,null,"http://i508.mycdn.me/image?id\=369936503454&bid\=369936503454&t\=32&plc\=WEB&tkn\=ud6I_wOoOuQULqYIQu8Cg6pHgbo","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180263;HTTPParentTransactionID=180263;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.475Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.156.142",,,,6,49225,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"dg54.mycdn.me",,,null,,,,,,,null,null,,,,,,,,getImage,null,null,,,,,,,,null,,null,"http://dg54.mycdn.me/getImage?photoId\=519961925188&photoType\=6","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180245;HTTPParentTransactionID=180245;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.475Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.156.118",,,,6,49241,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"gic2.mycdn.me",,,null,,,,,,,null,null,,,,,,,,image,null,null,,,,,,,,null,,null,"http://gic2.mycdn.me/image?id\=584486661961&bid\=584486661961&t\=7&plc\=WEB&tkn\=trbU5JwFjZ9bxYpmis72OxbCEFM","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180280;HTTPParentTransactionID=180280;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.475Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.152.224",,,,6,49230,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"gic4.mycdn.me",,,null,,,,,,,null,null,,,,,,,,image,null,null,,,,,,,,null,,null,"http://gic4.mycdn.me/image?id\=572917577859&bid\=572917577859&t\=8&plc\=WEB&tkn\=oFOmCpjJXx9ZqUvSUYiX4qcPgNc","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180257;HTTPParentTransactionID=180257;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.475Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.156.118",,,,6,49239,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"gic2.mycdn.me",,,null,,,,,,,null,null,,,,,,,,image,null,null,,,,,,,,null,,null,"http://gic2.mycdn.me/image?id\=584561159241&bid\=584561159241&t\=9&plc\=WEB&tkn\=0kfuOJBYSL4VnfK7Xedk5Cai3hM","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180274;HTTPParentTransactionID=180274;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.475Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.152.224",,,,6,49233,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"gic4.mycdn.me",,,null,,,,,,,null,null,,,,,,,,image,null,null,,,,,,,,null,,null,"http://gic4.mycdn.me/image?id\=411941882755&bid\=411941882755&t\=9&plc\=WEB&tkn\=rVrYDioS7wIn8mewCUe58JT7JJU","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180266;HTTPParentTransactionID=180266;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.475Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.156.22",,,,6,49236,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"i508.mycdn.me",,,null,,,,,,,null,null,,,,,,,,image,null,null,,,,,,,,null,,null,"http://i508.mycdn.me/image?id\=225105544606&bid\=225105544606&t\=32&plc\=WEB&tkn\=yqrOlHDWoRWXGbNua0Z76LWQkl4","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180260;HTTPParentTransactionID=180260;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.475Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.152.218",,,,6,49244,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"gic0.mycdn.me",,,null,,,,,,,null,null,,,,,,,,image,null,null,,,,,,,,null,,null,"http://gic0.mycdn.me/image?id\=615738574088&bid\=615738574088&t\=11&plc\=WEB&tkn\=skVJEag8Y4H3qMkn3j6tfRIy6og","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180283;HTTPParentTransactionID=180283;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.474Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.152.224",,,,6,49232,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"gic4.mycdn.me",,,null,,,,,,,null,null,,,,,,,,image,null,null,,,,,,,,null,,null,"http://gic4.mycdn.me/image?id\=571579747971&bid\=571579747971&t\=7&plc\=WEB&tkn\=0v7LgEz66rIB1MVk8tjSReUbyXA","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180230;HTTPParentTransactionID=180230;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.474Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.156.21",,,,6,49213,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"i500.mycdn.me",,,null,,,,,,,null,null,,,,,,,,image,null,null,,,,,,,,null,,null,"http://i500.mycdn.me/image?id\=568217513563&bid\=568217513563&t\=32&plc\=WEB&tkn\=pHoA8yV-2JX51WQhsqgtysheq9w","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180224;HTTPParentTransactionID=180224;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.474Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.156.125",,,,6,49218,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"gic1.mycdn.me",,,null,,,,,,,null,null,,,,,,,,image,null,null,,,,,,,,null,,null,"http://gic1.mycdn.me/image?id\=603054398768&bid\=603054398768&t\=24&plc\=WEB&tkn\=McHFCkPgwU5FMH8PpdN5XmdbDgM","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180211;HTTPParentTransactionID=180211;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.474Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.152.202",,,,6,49224,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"umd3.mycdn.me",,,null,,,,,,,null,null,,,,,,,,image,null,null,,,,,,,,null,,null,"http://umd3.mycdn.me/image?id\=562923291080&bid\=562923291080&t\=34&plc\=WEB&tkn\=nCqvUfl6JZn6HAQaIZbWAVT_no0","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180236;HTTPParentTransactionID=180236;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.474Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.156.21",,,,6,49226,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"i500.mycdn.me",,,null,,,,,,,null,null,,,,,,,,image,null,null,,,,,,,,null,,null,"http://i500.mycdn.me/image?id\=96791706710&bid\=96791706710&t\=32&plc\=WEB&tkn\=12hWW-510sZJ5OgAFDvxwPvY4hQ","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180233;HTTPParentTransactionID=180233;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.474Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.156.11",,,,6,49219,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"groupava1.mycdn.me",,,null,,,,,,,null,null,,,,,,,,getImage,null,null,,,,,,,,null,,null,"http://groupava1.mycdn.me/getImage?photoId\=167168534507&photoType\=4","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180214;HTTPParentTransactionID=180214;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.474Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.152.224",,,,6,49229,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"gic4.mycdn.me",,,null,,,,,,,null,null,,,,,,,,image,null,null,,,,,,,,null,,null,"http://gic4.mycdn.me/image?id\=571401044099&bid\=571401044099&t\=11&plc\=WEB&tkn\=dZGFnlr4sGDMAp9Ia_wGXGAdQlQ","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180242;HTTPParentTransactionID=180242;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:32:31.474Z",,WireX,NFP,30318,5,,,,,,,80,"217.20.152.211",,,,6,49215,"192.168.2.99",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"dg55.mycdn.me",,,null,,,,,,,null,null,,,,,,,,getImage,null,null,,,,,,,,null,,null,"http://dg55.mycdn.me/getImage?photoId\=474587336535&photoType\=6","Mozilla/5.0 (Windows NT 6.1  WOW64  rv:29.0) Gecko/20100101 Firefox/29.0",,,GET,,"0008:0000:0027:0088:00d9:001c",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=180219;HTTPParentTransactionID=180219;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
