TenantId,SourceSystem,TimeGenerated,ReceiptTime,DeviceVendor,DeviceProduct,DeviceEventClassID,LogSeverity,OriginalLogSeverity,DeviceAction,SimplifiedDeviceAction,Computer,CommunicationDirection,DeviceFacility,DestinationPort,DestinationIP,DeviceAddress,DeviceName,Message,Protocol,SourcePort,SourceIP,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,DeviceVersion,Activity,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,DeviceDnsDomain,DeviceExternalID,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceMacAddress,ProcessID,ExternalID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourceUserID,SourceUserName,EventType,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,AdditionalExtensions,StartTime,EndTime,Type,"_ResourceId"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.092Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,10033,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"194.90.196.102",null,,,,,,,,,,,"www.gstatic.com",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-6670863316930817247;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=www.gstatic.com;ansrecordtype=A (Host address) (1) ansreco;ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.092Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,24857,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"94.31.29.64",null,,,,,,,,,,,"static.hotjar.netdna-cdn.com",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-6696189055847037626;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=static.hotjar.com;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.092Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,17924,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"95.101.161.59",null,,,,,,,,,,,"e8037.g.akamaiedge.net",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-6660647617711143481;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=dsum-sec.casalemedia.com;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.092Z",,WireX,NFP,19973,10,,,,,,,137,"192.168.2.13",,,,17,46444,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,,null,,,,,,,,,,,WIREX,null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-6676285007768246557;ansrecordtype=NetBIOS NODE STATUS (33);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.092Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,25198,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"45.56.72.103",null,,,,,,,,,,,"janrain.com",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-6691557911444689853;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=janrain.com;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.092Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,20330,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"82.166.201.210",null,,,,,,,,,,,"a1402.f1.akamai.net",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-6670863315971910373;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=www.livescience.com;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.092Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,10864,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"23.44.247.204",null,,,,,,,,,,,"e10883.g.akamaiedge.net",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-6695046455651297197;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=images.outbrain.com;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.092Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,8062,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"95.101.177.127",null,,,,,,,,,,,"e8385.g.akamaiedge.net",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-6685148651743935533;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=use.typekit.net;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.091Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,49461,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"52.201.220.207",null,,,,,,,,,,,"pool3.moatads.com",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-6637363396578530443;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=pixel.moatads.com;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.091Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,53348,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"82.166.201.163",null,,,,,,,,,,,"a1111.w7.akamai.net",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-6645994493347594153;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=quote.foxbusiness.com;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.091Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,12636,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"151.101.60.233",null,,,,,,,,,,,"prod.m.ssl.global.fastlylb.net",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-6638451775006238305;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=data.livefyre.com;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.091Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,37466,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"52.85.69.52",null,,,,,,,,,,,"tmz.com",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-6643339997572054817;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=www.tmz.com;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.091Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,35033,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"194.90.196.121",null,,,,,,,,,,,"sb.l.google.com",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-645376335;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=safebrowsing.google.com;ansrecordtype=A (Host address) (1);ansrecordclass=IN des",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.091Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,47112,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"174.35.81.144",null,,,,,,,,,,,"www.pokemon.com.cdngc.net",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-6644614607799780921;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=www.pokemon.com;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.091Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,37154,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"82.166.201.210",null,,,,,,,,,,,"a39.gc.akamai.net",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-6637363396900466037;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=www.ap.org;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.091Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,60984,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"52.73.148.78",null,,,,,,,,,,,"radaronline.com",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-6638932674496001796;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=radaronline.com;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.091Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,8018,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"93.184.221.131",null,,,,,,,,,,,"gs1.wpc.v1cdn.net",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-6642816561459525123;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=www.pokemongo.com;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.09Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,63231,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"82.166.201.211",null,,,,,,,,,,,"a948.g.akamai.net",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-637224;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=foxnewsplayer-a.akamaihd.net;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.09Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,60122,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"151.101.129.34",null,,,,,,,,,,,"kinja.com",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-622186367;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=hackerspace.kinja.com;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.09Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,47069,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"74.201.198.71",null,,,,,,,,,,,"alldcs.outbrain.com",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-575165434;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=log.outbrain.com;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.09Z",,WireX,NFP,19973,10,,,,,,,137,"192.168.2.13",,,,17,46564,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,,null,,,,,,,,,,,WIREX,null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-457896168;ansrecordtype=NetBIOS NODE STATUS (33);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.09Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,7396,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"104.16.21.18",null,,,,,,,,,,,"plarium.com",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-467918115;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=plarium.com;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.09Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,50907,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"54.84.225.203",null,,,,,,,,,,,"elb-production-stream-215686118.us-east-1.elb.amazonaws.com",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-607747244;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=foxnewsprod.stream1.fyre.co;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.09Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,30427,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"104.16.24.35",null,,,,,,,,,,,"www.addthis.com.cdn.cloudflare.net",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-613008268;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=www.addthis.com;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-08-31T20:34:33.09Z",,WireX,NFP,19973,10,,,,,,,53,"192.168.2.100",,,,17,11994,"192.168.2.27",,,,null,,,,,null,null,,"5.3.13.122",DNSDR,DNS,null,,,"104.16.18.35",null,,,,,,,,,,,"s7.addthis.com.cdn.cloudflare.net",null,,,,,,,null,null,,,,,,,,,null,null,,,,,,,,null,,null,,,,,,,"00bc:005f:00f4:00d6:0098:0039",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"DNSParentTransactionID=-634517875;reqrecordtype=A (Host address) (1);reqrecordclass=IN;reqHost=s7.addthis.com;ansrecordtype=A (Host address) (1);ansrecordclass=IN",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
