DateAdded,IoC,Type,ExpirationDateTime,Reference,ActivityGroupNames,TargetedService,Tags
,147.135.1.175,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,152.250.191.213,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,157.245.199.17,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,159.203.161.189,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,159.203.187.181,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,162.255.45.28,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,164.52.93.85,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,164.52.93.86,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,164.52.93.87,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,165.22.151.166,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,167.250.11.202,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,167.58.211.31,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,167.60.126.181,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,167.60.46.249,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,167.86.70.160,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,167.99.165.40,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,169.150.196.130,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,169.150.196.138,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,169.150.196.91,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,170.210.45.163,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,171.234.12.121,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,171.250.134.55,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,173.212.229.216,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,173.53.68.115,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,173.54.231.132,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,173.77.246.136,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,175.140.95.243,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,175.145.110.100,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,175.145.138.85,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,175.197.136.62,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,175.197.8.74,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,175.199.13.220,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,175.209.137.174,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,175.211.251.33,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,176.103.88.57,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,176.177.120.198,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,176.205.156.72,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,176.233.96.226,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,176.43.27.96,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,177.104.89.107,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,177.106.118.70,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,177.106.91.115,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,177.125.72.96,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,177.141.68.165,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,177.184.220.204,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,177.191.129.86,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,177.235.105.67,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,177.36.223.2,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,177.36.223.249,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,177.81.108.182,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,178.237.216.185,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,178.237.219.20,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,178.237.219.203,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,179.104.191.121,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,179.24.40.233,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,179.24.99.219,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,179.60.149.12,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,180.75.93.180,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,182.253.194.23,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,182.253.194.28,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,183.108.148.168,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,183.109.209.39,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,184.71.199.226,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,185.177.124.97,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,185.180.222.95,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,185.183.34.151,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,185.183.34.168,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,185.184.192.178,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,185.220.100.241,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,185.220.100.249,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,185.220.101.25,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,185.220.101.4,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,185.220.101.53,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,185.220.101.59,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,185.220.101.64,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,185.220.101.77,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,185.220.102.245,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,185.243.92.71,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,186.210.175.156,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,186.210.220.71,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,186.50.66.31,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,187.104.138.144,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,187.193.133.169,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,187.194.162.50,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,187.200.167.97,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,187.223.119.250,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,187.230.163.67,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,188.214.116.61,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,188.26.106.84,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,188.6.14.13,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,189.128.89.102,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,189.140.11.247,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,189.15.74.99,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,189.150.184.73,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,189.236.44.233,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,189.236.73.136,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,189.68.178.183,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,190.133.138.127,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,190.2.131.204,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,190.215.93.194,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,190.88.92.118,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,191.55.16.204,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,191.55.183.20,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,191.55.184.110,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,193.231.34.204,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,193.77.113.5,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,194.135.92.31,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,195.225.55.6,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,197.246.175.223,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,197.98.180.13,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,2.85.92.224,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,200.201.132.166,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,200.202.229.218,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,201.110.66.183,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,201.170.231.234,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,204.14.73.58,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,204.195.153.53,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,206.189.76.34,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,206.43.244.157,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,206.62.172.136,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,210.187.250.169,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,211.149.246.144,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,211.194.94.177,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,211.198.176.132,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,211.218.197.41,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,211.250.25.55,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,211.253.197.134,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,211.51.62.226,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,211.59.70.159,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,212.102.35.232,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,213.192.3.90,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,213.231.144.222,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,217.116.154.231,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,217.138.194.198,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,218.10.17.144,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,218.149.67.172,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,218.150.29.226,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,218.154.96.127,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,218.157.155.138,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,218.159.61.174,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,218.48.208.173,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,218.51.52.193,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
