TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,"computerId_d","computerName_s","computerUuid_g","creationTime_t [UTC]","handled_d","id_d","moduleFirstSeenLocally_t [UTC]","moduleId_d","moduleLastExecutedLocally_t [UTC]","moduleLgAge_d","moduleLgPopularity_d","moduleLgReputation_d","moduleName_s","moduleSha1_s","moduleSignatureType_s","moduleSigner_s","priority_d","processCommandLine_s","processId_d","processPath_s","processUser_s","resolved_b","ruleName_s",Severity,"severityScore_d","threatName_s","threatUri_s","type_s","uuid_g","deepLink_s",Type,"_ResourceId"
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 11:25:05.077 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/6/2020, 11:20:27.000 AM",0,2267,"12/6/2020, 11:09:02.000 AM",10000013276,"12/6/2020, 11:20:33.000 AM",15,7,8,"officeclicktorun.exe",A86C8DE1E0AF6661D755769E8A8CC002C61A5F44,Trusted,"Microsoft Corporation",0,"/update",10000136161,"%PROGRAMFILES%\common files\microsoft shared\clicktorun\updates\16.0.13426.20308\","nt authority\system",false,"Microsoft Office Trusted Locations registry modified [D0219]",2,79,,,RuleActivated,"e61d20bc-da68-4992-b43b-45ae6bbe6c1b","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2267","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 11:20:05.285 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/6/2020, 11:12:23.000 AM",0,2266,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 11:14:55.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000136170,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"8ec6b548-d22f-435d-992d-bcc1c5018b6a","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2266","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 11:20:08.531 AM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/6/2020, 11:14:55.000 AM",0,2265,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 11:14:55.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000136166,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"6af5fa3f-e7ff-4fb8-bbd9-cfb0ef003d6a","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2265","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 11:15:23.259 AM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/6/2020, 11:08:51.000 AM",0,2264,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 11:14:55.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000136162,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"1ab2bfff-ed3a-45a4-9b55-f606e90ce617","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2264","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 10:25:13.849 AM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/6/2020, 10:20:34.000 AM",7,2263,"12/4/2020, 11:03:40.000 AM",10000013106,"12/6/2020, 10:20:34.000 AM",8,2,9,"eiserver.exe",60F44FA98987708C7346CE97D59FD74F13FCCE55,Trusted,"""ESET, spol. s r.o.""",0,,10000132027,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",true,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"e29880ee-03bb-ae45-1682-767a81e60868","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2263","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 10:20:13.946 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/6/2020, 10:11:37.000 AM",0,2262,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 10:15:04.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000136063,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"328e2cdd-be71-4888-a08e-bb5b650a87f5","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2262","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 10:20:12.275 AM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/6/2020, 10:14:17.000 AM",0,2261,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 10:15:04.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000136059,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"858624f3-f771-421e-8280-8c1d66647b1a","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2261","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 10:15:11.446 AM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/6/2020, 10:08:55.000 AM",0,2260,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 10:08:55.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000136055,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"dc318962-88ea-408a-9e8a-8ef740b4608a","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2260","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 9:55:10.355 AM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/6/2020, 9:53:36.000 AM",7,2259,"12/4/2020, 11:03:40.000 AM",10000013106,"12/6/2020, 9:53:36.000 AM",8,2,9,"eiserver.exe",60F44FA98987708C7346CE97D59FD74F13FCCE55,Trusted,"""ESET, spol. s r.o.""",0,,10000132027,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",false,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"47653736-5415-0445-9193-d6cad9d37c6d","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2259","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 9:30:05.367 AM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/6/2020, 9:29:10.000 AM",7,2258,"12/4/2020, 11:03:40.000 AM",10000013106,"12/6/2020, 9:29:10.000 AM",8,2,9,"eiserver.exe",60F44FA98987708C7346CE97D59FD74F13FCCE55,Trusted,"""ESET, spol. s r.o.""",0,,10000132027,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",false,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"bdd6454d-5c17-ce42-58b5-5063a8c819de","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2258","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 9:20:08.127 AM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/6/2020, 9:17:33.000 AM",7,2257,"12/4/2020, 11:03:40.000 AM",10000013106,"12/6/2020, 9:17:33.000 AM",8,2,9,"eiserver.exe",60F44FA98987708C7346CE97D59FD74F13FCCE55,Trusted,"""ESET, spol. s r.o.""",0,,10000132027,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",true,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"138c4cc2-a4df-8640-5581-3a44404f67fe","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2257","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 9:20:04.924 AM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/6/2020, 9:14:15.000 AM",0,2256,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 9:14:15.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000135979,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"24a7555d-f046-4484-bb78-d6de90b0bb3b","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2256","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 9:15:05.128 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/6/2020, 9:10:01.000 AM",0,2255,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 9:10:01.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000135975,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"3524bd44-b109-4a96-94c7-ad7631d8d808","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2255","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 9:10:27.125 AM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/6/2020, 9:07:10.000 AM",0,2254,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 9:07:14.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000135970,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"ac293560-199b-40d2-9489-10cb2b50fd39","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2254","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 8:20:05.867 AM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/6/2020, 8:12:44.000 AM",0,2253,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 8:13:58.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000135909,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"82492b6d-ec36-48f3-882c-35b73c2484eb","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2253","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 8:15:12.730 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/6/2020, 8:10:00.000 AM",0,2252,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 8:13:58.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000135905,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"5af54130-b3ec-4db3-ae06-bf677259aabe","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2252","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 8:10:13.328 AM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/6/2020, 8:06:44.000 AM",0,2251,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 8:07:00.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000135901,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"2feb3c7a-6286-47b6-9284-20cc07dd3bec","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2251","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 7:20:13.744 AM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/6/2020, 7:12:43.000 AM",0,2250,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 7:12:43.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000135843,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"a24823cd-a62f-434f-a086-446dbe54d947","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2250","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 7:15:12.124 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/6/2020, 7:08:48.000 AM",0,2249,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 7:09:52.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000135836,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"f54a1ad6-2581-49b7-824f-c9c15349cbdd","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2249","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 7:10:10.517 AM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/6/2020, 7:05:41.000 AM",0,2248,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 7:06:43.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000135832,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"7b735d84-1814-46a0-af55-5e158d61c1c6","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2248","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 6:35:23.867 AM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/6/2020, 6:33:59.000 AM",7,2247,"12/4/2020, 11:03:40.000 AM",10000013106,"12/6/2020, 6:33:59.000 AM",8,2,9,"eiserver.exe",60F44FA98987708C7346CE97D59FD74F13FCCE55,Trusted,"""ESET, spol. s r.o.""",0,,10000132027,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",false,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"6aefe820-512a-e44c-3f8d-89c8c9382402","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2247","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 6:20:05.058 AM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/6/2020, 6:11:32.000 AM",0,2246,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 6:12:43.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000135770,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"31b62b2b-d5bd-462f-a8df-5e87c90ff3e4","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2246","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 6:15:05.507 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/6/2020, 6:08:28.000 AM",0,2245,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 6:08:48.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000135766,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"1172d3b7-8559-41f1-826c-0e98d84999b3","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2245","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 6:10:24.019 AM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/6/2020, 6:05:25.000 AM",0,2244,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 6:05:31.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000135762,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"0a49b1cc-71fd-4cca-9de8-39e93a821685","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2244","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 5:20:12.057 AM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/6/2020, 5:11:33.000 AM",0,2243,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 5:11:59.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000135679,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"dcdb307d-eff7-4529-90cf-6907e33dfa60","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2243","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 5:15:11.463 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/6/2020, 5:06:59.000 AM",0,2242,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 5:08:00.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000135675,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"f00790b0-8387-4518-b562-ba93e67ad8d4","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2242","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 5:10:42.864 AM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/6/2020, 5:05:14.000 AM",0,2241,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 5:05:28.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000135656,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"3d9e1faf-a335-4450-b32f-049ee53757c7","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2241","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 4:20:05.194 AM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/6/2020, 4:11:02.000 AM",0,2240,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 4:11:34.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000135598,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"18e1b926-ea25-4e09-ad34-10cf036df69e","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2240","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 4:15:05.906 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/6/2020, 4:06:46.000 AM",0,2239,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 4:06:57.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000135592,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"6468bf3f-26e5-46c1-abd4-75f76721442a","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2239","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/6/2020, 4:10:05.421 AM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/6/2020, 4:04:12.000 AM",0,2238,"11/3/2020, 10:34:25.000 AM",10000000053,"12/6/2020, 4:04:51.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000135571,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"141ca99e-ab30-47a7-9cd6-bebf4dbec8c9","https://eei663777.westeurope.cloudapp.azure.com/console/detection/2238","ESETEnterpriseInspector_CL",
