TenantId,SourceSystem,MG,ManagementGroupName,TimeGenerated [UTC],Computer,RawData,responseCountry_s,responseRegion_s,deviceName_g,osVersion_s,confidenceLevel_s,deviceCountry_s,deviceName_s,deviceRegion_s,dhcpFingerprint_s,dnsView_s,feed_s,macAddress_s,source_s,action_s,policy_s,deviceIp_s,query_s,queryType_s,response_s,class_s,threatFamily_s,threatIndicator_s,detected_s,property_s,user_s,threatLevel_s,properties_objectGuid_g,properties_friendlyName_g,id_s,name_g,type_s,kind_s,properties_malwareName_s,properties_category_s,properties_friendlyName_s,InfobloxInsightID_g,InfobloxInsightfulID_s,InfobloxInsightLogType_s,InsightID_g,Type,_ResourceId
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:22:49.709 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,bavrnimn.site.,A,NXDOMAIN,MalwareDownload,Generic,bavrnimn.site,2024-02-26 19:31:39 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:04:18.002 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,678ap.com.,A,NXDOMAIN,MalwareDownload,Generic,678ap.com,2024-03-04 16:16:27 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:13:02.377 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,cyberlegion.group.,A,NXDOMAIN,MalwareDownload,Generic,cyberlegion.group,2024-03-01 08:46:50 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:10:43.351 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,cyberlegion.group.,A,NXDOMAIN,MalwareDownload,Generic,cyberlegion.group,2024-03-02 07:16:51 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:22:43.194 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,678ap.com.,A,NXDOMAIN,MalwareDownload,Generic,678ap.com,2024-02-26 20:31:26 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:22:54.296 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,bavrnimn.site.,A,NXDOMAIN,MalwareDownload,Generic,bavrnimn.site,2024-02-26 18:46:39 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:10:44.856 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,bavrnimn.site.,A,NXDOMAIN,MalwareDownload,Generic,bavrnimn.site,2024-03-02 07:01:38 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:13:04.789 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,bavrnimn.site.,A,NXDOMAIN,MalwareDownload,Generic,bavrnimn.site,2024-03-01 08:31:38 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:04:17.734 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,cyberlegion.group.,A,NXDOMAIN,MalwareDownload,Generic,cyberlegion.group,2024-03-04 16:16:51 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:22:39.499 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,678ap.com.,A,NXDOMAIN,MalwareDownload,Generic,678ap.com,2024-02-26 20:46:27 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:22:39.774 AM",,,,,,,High,United States,WSCLIENT02,California,Microsoft Windows Kernel 10.0,Default,AntiMalware,00:50:56:0b:15:11,PSS_Grid_DNS (DFP),Block,PSS_Env_Default_Sec_Pol,127.0.0.1,pbxphonenetwork.com.,A,NXDOMAIN,MalwareDownload,Generic,pbxphonenetwork.com,2024-02-26 20:39:38 +0000 UTC,Generic,bob,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:13:04.113 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,678ap.com.,A,NXDOMAIN,MalwareDownload,Generic,678ap.com,2024-03-01 08:46:26 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:10:49.138 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,cyberlegion.group.,A,NXDOMAIN,MalwareDownload,Generic,cyberlegion.group,2024-03-02 06:16:51 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:04:17.680 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,bavrnimn.site.,A,NXDOMAIN,MalwareDownload,Generic,bavrnimn.site,2024-03-04 16:16:39 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:04:20.769 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,678ap.com.,A,NXDOMAIN,MalwareDownload,Generic,678ap.com,2024-03-04 16:01:26 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:10:54.208 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,bavrnimn.site.,A,NXDOMAIN,MalwareDownload,Generic,bavrnimn.site,2024-03-02 05:31:38 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:22:55.272 AM",,,,,,,High,United States,WSCLIENT02,California,Microsoft Windows Kernel 10.0,Default,AntiMalware,00:50:56:0b:15:11,PSS_Grid_DNS (DFP),Block,PSS_Env_Default_Sec_Pol,127.0.0.1,pbxphonenetwork.com.,A,NXDOMAIN,MalwareDownload,Generic,pbxphonenetwork.com,2024-02-26 18:39:38 +0000 UTC,Generic,bob,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:22:56.252 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,678ap.com.,A,NXDOMAIN,MalwareDownload,Generic,678ap.com,2024-02-26 18:31:26 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:13:06.044 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,cyberlegion.group.,A,NXDOMAIN,MalwareDownload,Generic,cyberlegion.group,2024-03-01 08:16:51 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:04:20.878 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,bavrnimn.site.,A,NXDOMAIN,MalwareDownload,Generic,bavrnimn.site,2024-03-04 16:01:38 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:10:58.069 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,cyberlegion.group.,A,NXDOMAIN,MalwareDownload,Generic,cyberlegion.group,2024-03-02 04:31:50 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:22:55.481 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,cyberlegion.group.,A,NXDOMAIN,MalwareDownload,Generic,cyberlegion.group,2024-02-26 18:31:51 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:22:55.756 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,bavrnimn.site.,A,NXDOMAIN,MalwareDownload,Generic,bavrnimn.site,2024-02-26 18:31:39 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:13:07.370 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,bavrnimn.site.,A,NXDOMAIN,MalwareDownload,Generic,bavrnimn.site,2024-03-01 08:01:38 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:22:57.613 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,cyberlegion.group.,A,NXDOMAIN,MalwareDownload,Generic,cyberlegion.group,2024-02-26 18:01:51 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:11:03.688 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,cyberlegion.group.,A,NXDOMAIN,MalwareDownload,Generic,cyberlegion.group,2024-03-02 03:01:50 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:13:07.808 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,678ap.com.,A,NXDOMAIN,MalwareDownload,Generic,678ap.com,2024-03-01 08:01:26 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:04:23.087 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,bavrnimn.site.,A,NXDOMAIN,MalwareDownload,Generic,bavrnimn.site,2024-03-04 15:46:39 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:22:57.248 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,bavrnimn.site.,A,NXDOMAIN,MalwareDownload,Generic,bavrnimn.site,2024-02-26 18:16:39 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:22:59.643 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,678ap.com.,A,NXDOMAIN,MalwareDownload,Generic,678ap.com,2024-02-26 17:46:26 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:11:09.295 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,678ap.com.,A,NXDOMAIN,MalwareDownload,Generic,678ap.com,2024-03-02 02:31:26 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:04:23.899 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,678ap.com.,A,NXDOMAIN,MalwareDownload,Generic,678ap.com,2024-03-04 15:46:26 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:13:09.266 AM",,,,,,,High,United States,WSCLIENT02,California,Microsoft Windows Kernel 10.0,Default,AntiMalware,00:50:56:0b:15:11,PSS_Grid_DNS (DFP),Block,PSS_Env_Default_Sec_Pol,127.0.0.1,pbxphonenetwork.com.,A,NXDOMAIN,MalwareDownload,Generic,pbxphonenetwork.com,2024-03-01 07:39:38 +0000 UTC,Generic,bob,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:04:21.864 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,cyberlegion.group.,A,NXDOMAIN,MalwareDownload,Generic,cyberlegion.group,2024-03-04 15:46:51 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:13:04.804 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,cyberlegion.group.,A,NXDOMAIN,MalwareDownload,Generic,cyberlegion.group,2024-03-01 08:31:50 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:11:09.682 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,cyberlegion.group.,A,NXDOMAIN,MalwareDownload,Generic,cyberlegion.group,2024-03-02 02:16:50 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:23:03.767 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,cyberlegion.group.,A,NXDOMAIN,MalwareDownload,Generic,cyberlegion.group,2024-02-26 17:16:51 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:13:08.831 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,bavrnimn.site.,A,NXDOMAIN,MalwareDownload,Generic,bavrnimn.site,2024-03-01 07:46:38 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:04:25.857 AM",,,,,,,High,United States,WSCLIENT02,California,Microsoft Windows Kernel 10.0,Default,AntiMalware,00:50:56:0b:15:11,PSS_Grid_DNS (DFP),Block,PSS_Env_Default_Sec_Pol,127.0.0.1,pbxphonenetwork.com.,A,NXDOMAIN,MalwareDownload,Generic,pbxphonenetwork.com,2024-03-04 15:39:36 +0000 UTC,Generic,bob,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:11:12.547 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,678ap.com.,A,NXDOMAIN,MalwareDownload,Generic,678ap.com,2024-03-02 02:01:26 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:23:06.718 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,cyberlegion.group.,A,NXDOMAIN,MalwareDownload,Generic,cyberlegion.group,2024-02-26 17:01:50 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:22:59.951 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,bavrnimn.site.,A,NXDOMAIN,MalwareDownload,Generic,bavrnimn.site,2024-02-26 17:46:38 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:04:26.707 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,bavrnimn.site.,A,NXDOMAIN,MalwareDownload,Generic,bavrnimn.site,2024-03-04 15:31:38 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:11:32.830 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,bavrnimn.site.,A,NXDOMAIN,MalwareDownload,Generic,bavrnimn.site,2024-03-01 23:31:39 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:13:03.281 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,bavrnimn.site.,A,NXDOMAIN,MalwareDownload,Generic,bavrnimn.site,2024-03-01 08:46:38 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
1e1956bc-a7d2-455e-9ab1-4a9153ebf07a,RestAPI,,,"3/6/2024, 6:04:28.987 AM",,,,,,,High,United States,Client04,District of Columbia,Generic Linux OS,Default,AntiMalware,00:0c:29:75:da:eb,dbraun-HerndonVA-grid (DFP),Block,dbraun-HerndonVA,127.0.0.1,678ap.com.,A,NXDOMAIN,MalwareDownload,Generic,678ap.com,2024-03-04 15:16:26 +0000 UTC,Generic,dmcpoyle,High,,,,,,,,,,ea13f9a0-89d5-4308-9abf-bd57fcab4a43,,Event,,InfobloxInsightEvents_CL,
