TenantId,SourceSystem,TimeGenerated,Computer,"CompanyId_d","DeviceUDID_g","Platform_s","AppName_s","BundleId_s","Version_s","DateAdded_t","AppStatus_s","IsMdm_d",Type
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Nextdoor,"com.nextdoor","3.12.6","2020-09-30T11:41:04.447Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Ticketmaster,"com.ticketmaster.mobile.android.na","218.0","2020-09-30T10:10:53.05Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Tadpoles Parent","com.tadpoles.parent","10.8.24","2020-09-30T11:41:06.548Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Xfinity My Account","com.comcast.cvs.android","1.54.0.20200723213717","2020-09-30T11:41:07.173Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Ring,"com.ringapp","3.30.0","2020-09-30T11:41:07.86Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Roku Remote","roid.spikesroid.roku_tv_remote","1.17","2020-09-30T11:41:08.458Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"104-5 The Zone","com.airkast.WGFXFM","6.15.0.36","2020-09-30T11:41:09.118Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Stream,"com.xfinity.cloudtvr","6.2.2.002","2020-09-30T11:41:09.665Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"The Weather Channel","com.weather.Weather","10.17.0","2020-09-30T11:41:10.227Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,WhatsApp,"com.whatsapp","2.20.199.14","2020-09-30T11:41:10.682Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,WHOOP,"com.whoop.android","3.5.19","2020-09-30T11:41:11.19Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,MyFitnessPal,"com.myfitnesspal.android","20.18.0","2020-09-30T11:41:11.612Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Nest,"com.nest.android","5.56.0.2","2020-09-30T11:41:12.143Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Synovus,"com.synovus.mobilebanking","3.1.6","2020-09-30T10:10:55.117Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Moments,"com.facebook.moments","36.4.0.8.26","2020-09-30T11:41:13.44Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"QR & Barcode Scanner","com.gamma.scan","2.1.33","2020-09-30T11:41:13.942Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,SASystemProviders,"com.samsung.accessory.safiletransfer","2.3.99","2020-09-30T10:10:55.367Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Target,"com.target.ui","2020.17.1","2020-09-30T11:41:15.386Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"AirWatch Samsung Service","com.airwatch.admin.samsung","2.2.0.157","2020-09-30T11:41:15.855Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"com.ebay.carrier","com.ebay.carrier","android-23","2020-09-30T11:41:16.402Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Chipotle,"com.chipotle.ordering","8.7.5","2020-09-30T11:41:16.925Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Titans,"com.yinzcam.nfl.titans","3.2.5","2020-09-30T11:41:17.46Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Words,"com.zynga.wwf2.free","3.402","2020-09-30T11:41:18.038Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,FSGO,"com.foxsports.videogo","4.8.0","2020-09-30T11:41:18.634Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Galaxy Wearable","com.samsung.android.app.watchmanager","2.2.33.20082161","2020-09-30T11:41:19.118Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Hub,"com.airwatch.androidagent","20.07.0.12","2020-09-30T11:41:19.462Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Amazon Music","com.amazon.mp3","16.17.4","2020-09-30T11:41:19.774Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Active Shield","com.better.active.shield","9.44.1p","2020-09-30T11:41:20.149Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Angry Birds","com.rovio.angrybirds","8.0.3","2020-09-30T11:41:20.524Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Lyft,"me.lyft.android","6.49.3.1599791944","2020-09-30T11:41:20.852Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Instagram,"com.instagram.android","159.0.0.40.122","2020-09-30T11:41:21.102Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Waze,"com.waze","4.66.0.1","2020-09-30T10:08:38.593Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Flipboard,"flipboard.app","4.2.53","2020-09-30T11:41:21.759Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,ESPN,"com.espn.score_center","6.30.0","2020-09-30T11:41:22.071Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Duo,"com.google.android.apps.tachyon","104.0.331160626.DR104_RC01","2020-09-30T11:41:22.352Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Viewdini,"com.verizon.viewdini","3.2","2020-09-30T11:41:22.602Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Boxer,"com.boxer.email","5.21.0.3","2020-09-30T10:10:59.763Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Google Play Music","com.google.android.music","8.26.8770-1.T","2020-09-30T11:41:23.228Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Bixby Global Action","com.samsung.android.bixby.es.globalaction","1.0.12.0","2020-09-30T11:41:23.478Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Samsung Music","com.sec.android.app.music","16.2.22.20","2020-09-30T11:41:23.728Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Bandsintown,"com.bandsintown","8.1.0","2020-09-30T11:41:23.946Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Egencia,"com.egencia.app","7.3","2020-09-30T11:41:24.306Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,LiveXLive,"com.slacker.radio","8.19.0","2020-09-30T11:41:24.665Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Speedcheck Pro","org.speedspot.speedanalytics","5.1.9.7","2020-09-30T11:41:25.056Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,myMTEMC,"coop.nisc.android.mymtemc","3.5.4.7904","2020-09-30T11:41:25.524Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Out Of Bounds","com.chermobyl.oob","3.0.1","2020-09-30T11:41:26.215Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Yelp,"com.yelp.android","9.27.2","2020-09-30T11:41:26.682Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Dropbox,"com.dropbox.android","206.2.2","2020-09-30T11:41:26.982Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Move to iOS","com.apple.movetoios","3.0.2","2020-09-30T11:41:27.232Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Loveless,"com.togoorder.lovelesscafe","3.6","2020-09-30T11:41:27.501Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Twitter,"com.twitter.android","8.62.0-release.00","2020-09-30T11:41:27.752Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,MTailor,"com.mtailor.android","5.2.0","2020-09-30T11:41:28.135Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Time Zone Updater","com.samsung.android.timezone.autoupdate_N","1.0.00.3","2020-09-30T11:41:28.431Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Time Zone Updater","com.samsung.android.timezone.autoupdate_O","1.0.04.0","2020-09-30T10:11:01.433Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Drive,"com.google.android.apps.docs","2.20.341.02.40","2020-09-30T11:41:29.275Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,SeatGeek,"com.seatgeek.android","2020.08.20313","2020-09-30T11:41:29.635Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Contacts,"com.google.android.contacts","3.31.1.329286323","2020-09-30T11:41:29.931Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"One Synovus","com.socialchorus.ccae.android.googleplay","4.0.1","2020-09-30T10:11:02.403Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android," Flashlight","com.surpax.ledflashlight.panel","1.3.4","2020-09-30T11:41:30.734Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Home Depot","com.thehomedepot","6.9","2020-09-30T11:41:31.094Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Google Pay","com.google.android.apps.walletnfcrel","2.116.328438545","2020-09-30T11:41:31.485Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Nexia,"com.schlagelink.android","5.11.0","2020-09-30T11:41:31.828Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,hum,"com.verizontelematics.verizonhum","6.011.1902.8","2020-09-30T11:41:32.286Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Google Play Movies & TV","com.google.android.videos","4.21.36.22","2020-09-30T10:11:02.803Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"NFL Mobile","com.mobitv.client.nfl2010","7.0.0.30","2020-09-30T11:41:33.381Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Samsung Milk Music","com.samsung.mdl.radio","1.5.1700015376","2020-09-30T11:41:33.741Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"AirWatch Samsung ELM Service","com.airwatch.admin.samsungelm","3.0.0.81","2020-09-30T11:41:34.164Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Netflix,"com.netflix.mediaclient","7.73.1 build 15 35102","2020-09-30T11:41:34.533Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Tripadvisor,"com.tripadvisor.tripadvisor","38.0","2020-09-30T11:41:34.901Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Network Cell Info Lite","com.wilysis.cellinfolite","5.0.23","2020-09-30T11:41:35.276Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,NHL,"com.nhl.gc1112.free","11.4.8","2020-09-30T11:41:35.654Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,DoorDash,"com.dd.doordash","15.1.3","2020-09-30T10:08:39.377Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Photos,"com.google.android.apps.photos","5.10.0.331060156","2020-09-30T11:41:36.646Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Calendar,"com.google.android.calendar","2020.34.2-329487134-release","2020-09-30T11:41:37.084Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Final Fantasy XV: A New Empire","com.epicactiononline.ffxv.ane","3.28.70","2020-09-30T11:41:37.434Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Uber,"com.ubercab","4.334.10002","2020-09-30T11:41:37.804Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Facebook,"com.facebook.katana","288.1.0.47.123","2020-09-30T11:41:38.132Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Prime Video","com.amazon.avod.thirdpartyclient","3.0.279.35947","2020-09-30T11:41:38.406Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Cozi,"com.cozi.androidfree","9.3.6079","2020-09-30T11:41:38.719Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Messenger,"com.facebook.orca","282.0.0.10.119","2020-09-30T11:41:39.078Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,SmartThings,"com.samsung.android.oneconnect","1.7.51.42","2020-09-30T11:41:39.406Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Calculator,"com.sec.android.app.popupcalculator","11.0.00.23","2020-09-30T11:41:39.766Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Samsung Health","com.sec.android.app.shealth","6.11.0.061","2020-09-30T10:11:05.527Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Venmo,"com.venmo","8.6.0","2020-09-30T11:41:40.661Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,PENUP,"com.sec.penup","3.5.03.4","2020-09-30T11:41:41.006Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Verizon Tones","com.vzw.hs.android.modlite","5.2.13","2020-09-30T11:41:41.35Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"VZ Navigator","com.vznavigator.SCHI545","10.7.8.111","2020-09-30T11:41:41.662Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Samsung Accessory Service","com.samsung.accessory","3.1.94.10528","2020-09-30T10:11:06.033Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Translate,"com.google.android.apps.translate","6.12.0.03.331198618","2020-09-30T11:41:42.499Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Bixby Service","com.samsung.android.bixby.plmsync","1.0.10.2","2020-09-30T10:11:06.333Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T11:54:52.407Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Financial Calculators","com.financial.calculator","3.1.3","2020-09-30T11:41:43.393Z",installed,0,"BetterMTDAppLog_CL"
