TenantId,SourceSystem,TimeGenerated,ReceiptTime,DeviceVendor,DeviceProduct,DeviceEventClassID,LogSeverity,OriginalLogSeverity,DeviceAction,SimplifiedDeviceAction,Computer,CommunicationDirection,DeviceFacility,DestinationPort,DestinationIP,DeviceAddress,DeviceName,Message,Protocol,SourcePort,SourceIP,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,DeviceVersion,Activity,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,DeviceDnsDomain,DeviceExternalID,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceMacAddress,ProcessID,ExternalID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourceUserID,SourceUserName,EventType,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,AdditionalExtensions,StartTime,EndTime,Type,"_ResourceId"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-07-01T20:48:34.623Z",,WireX,NFP,245690,8,,,,,,,80,"107.154.159.198",,,,6,1960,"192.168.16.226",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"www.furnexegypt.com",,,null,,,,,,,null,null,,,,,,,,"Cappellini_Furnex.mp4",null,null,,,,,,,,null,,null,"http://www.furnexegypt.com/wp-content/themes/furnex/videos/Cappellini_Furnex.mp4","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,"visid_incap_1145553\=Ya6GX9XtT4mMKhGLidESZLEbHlkAAAAAQUIPAAAAAADO7EGLAr8uuRnx2mP/GjZx  incap_ses_529_1145553\=la67P5GIFG0hM5oC/WJXB7MbHlkAAAAAoApgSOcY8B1WaOnEXuoo2w\=\=  _ga\=GA1.2.1198512859.1495145397  _gid\=GA1.2.379513118.1495145397  _gat\=1",GET,,"0000:000c:0029:0026:005e:0094",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=1586;HTTPParentTransactionID=1586;reason=206",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-07-01T20:48:34.622Z",,WireX,NFP,245690,8,,,,,,,80,"107.154.159.198",,,,6,1960,"192.168.16.226",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"www.furnexegypt.com",,,null,,,,,,,null,null,,,,,,,,"cwwf.png",null,null,,,,,,,,null,,null,"http://www.furnexegypt.com/wp-content/themes/furnex/img/cwwf.png","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,"visid_incap_1145553\=Ya6GX9XtT4mMKhGLidESZLEbHlkAAAAAQUIPAAAAAADO7EGLAr8uuRnx2mP/GjZx  incap_ses_529_1145553\=la67P5GIFG0hM5oC/WJXB7MbHlkAAAAAoApgSOcY8B1WaOnEXuoo2w\=\=",GET,,"0000:000c:0029:0026:005e:0094",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=1560;HTTPParentTransactionID=1560;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-07-01T20:48:34.622Z",,WireX,NFP,245690,8,,,,,,,80,"107.154.159.198",,,,6,1960,"192.168.16.226",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"www.furnexegypt.com",,,null,,,,,,,null,null,,,,,,,,"previous-editions.jpg",null,null,,,,,,,,null,,null,"http://www.furnexegypt.com/wp-content/uploads/2017/01/previous-editions.jpg","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,"visid_incap_1145553\=Ya6GX9XtT4mMKhGLidESZLEbHlkAAAAAQUIPAAAAAADO7EGLAr8uuRnx2mP/GjZx  incap_ses_529_1145553\=la67P5GIFG0hM5oC/WJXB7MbHlkAAAAAoApgSOcY8B1WaOnEXuoo2w\=\=",GET,,"0000:000c:0029:0026:005e:0094",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=1576;HTTPParentTransactionID=1576;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-07-01T20:48:34.622Z",,WireX,NFP,245690,8,,,,,,,80,"107.154.159.198",,,,6,1961,"192.168.16.226",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"www.furnexegypt.com",,,null,,,,,,,null,null,,,,,,,,"loading.gif",null,null,,,,,,,,null,,null,"http://www.furnexegypt.com/wp-content/themes/furnex/img/loading.gif","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,"visid_incap_1145553\=Ya6GX9XtT4mMKhGLidESZLEbHlkAAAAAQUIPAAAAAADO7EGLAr8uuRnx2mP/GjZx  incap_ses_529_1145553\=la67P5GIFG0hM5oC/WJXB7MbHlkAAAAAoApgSOcY8B1WaOnEXuoo2w\=\=",GET,,"0000:000c:0029:0026:005e:0094",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=1566;HTTPParentTransactionID=1566;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-07-01T20:48:34.622Z",,WireX,NFP,245690,8,,,,,,,80,"107.154.159.198",,,,6,1962,"192.168.16.226",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"www.furnexegypt.com",,,null,,,,,,,null,null,,,,,,,,"Cappellini_Furnex.mp4",null,null,,,,,,,,null,,null,"http://www.furnexegypt.com/wp-content/themes/furnex/videos/Cappellini_Furnex.mp4","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,"visid_incap_1145553\=Ya6GX9XtT4mMKhGLidESZLEbHlkAAAAAQUIPAAAAAADO7EGLAr8uuRnx2mP/GjZx  incap_ses_529_1145553\=la67P5GIFG0hM5oC/WJXB7MbHlkAAAAAoApgSOcY8B1WaOnEXuoo2w\=\=  _ga\=GA1.2.1198512859.1495145397  _gid\=GA1.2.379513118.1495145397  _gat\=1",GET,,"0000:000c:0029:0026:005e:0094",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=1582;HTTPParentTransactionID=1582;reason=206",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-07-01T20:48:34.622Z",,WireX,NFP,245690,8,,,,,,,80,"107.154.159.198",,,,6,1962,"192.168.16.226",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"www.furnexegypt.com",,,null,,,,,,,null,null,,,,,,,,"favicon.ico",null,null,,,,,,,,null,,null,"http://www.furnexegypt.com/wp-content/themes/furnex/favicon.ico","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,"visid_incap_1145553\=Ya6GX9XtT4mMKhGLidESZLEbHlkAAAAAQUIPAAAAAADO7EGLAr8uuRnx2mP/GjZx  incap_ses_529_1145553\=la67P5GIFG0hM5oC/WJXB7MbHlkAAAAAoApgSOcY8B1WaOnEXuoo2w\=\=  _ga\=GA1.2.1198512859.1495145397  _gid\=GA1.2.379513118.1495145397  _gat\=1",GET,,"0000:000c:0029:0026:005e:0094",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=1584;HTTPParentTransactionID=1584;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-07-01T20:48:34.622Z",,WireX,NFP,245690,8,,,,,,,80,"107.154.159.198",,,,6,1963,"192.168.16.226",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"www.furnexegypt.com",,,null,,,,,,,null,null,,,,,,,,"expo.png",null,null,,,,,,,,null,,null,"http://www.furnexegypt.com/wp-content/themes/furnex/img/expo.png","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,"visid_incap_1145553\=Ya6GX9XtT4mMKhGLidESZLEbHlkAAAAAQUIPAAAAAADO7EGLAr8uuRnx2mP/GjZx  incap_ses_529_1145553\=la67P5GIFG0hM5oC/WJXB7MbHlkAAAAAoApgSOcY8B1WaOnEXuoo2w\=\=",GET,,"0000:000c:0029:0026:005e:0094",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=1556;HTTPParentTransactionID=1556;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-07-01T20:48:34.622Z",,WireX,NFP,245690,8,,,,,,,80,"107.154.159.198",,,,6,1963,"192.168.16.226",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"www.furnexegypt.com",,,null,,,,,,,null,null,,,,,,,,"bee-interactive.png",null,null,,,,,,,,null,,null,"http://www.furnexegypt.com/wp-content/themes/furnex/img/bee-interactive.png","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,"visid_incap_1145553\=Ya6GX9XtT4mMKhGLidESZLEbHlkAAAAAQUIPAAAAAADO7EGLAr8uuRnx2mP/GjZx  incap_ses_529_1145553\=la67P5GIFG0hM5oC/WJXB7MbHlkAAAAAoApgSOcY8B1WaOnEXuoo2w\=\=",GET,,"0000:000c:0029:0026:005e:0094",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=1564;HTTPParentTransactionID=1564;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-07-01T20:48:34.622Z",,WireX,NFP,245690,8,,,,,,,80,"107.154.159.198",,,,6,1962,"192.168.16.226",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"www.furnexegypt.com",,,null,,,,,,,null,null,,,,,,,,"gcm_logo.png",null,null,,,,,,,,null,,null,"http://www.furnexegypt.com/wp-content/themes/furnex/img/gcm_logo.png","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,"visid_incap_1145553\=Ya6GX9XtT4mMKhGLidESZLEbHlkAAAAAQUIPAAAAAADO7EGLAr8uuRnx2mP/GjZx  incap_ses_529_1145553\=la67P5GIFG0hM5oC/WJXB7MbHlkAAAAAoApgSOcY8B1WaOnEXuoo2w\=\=",GET,,"0000:000c:0029:0026:005e:0094",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=1562;HTTPParentTransactionID=1562;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-07-01T20:48:34.622Z",,WireX,NFP,245690,8,,,,,,,80,"107.154.159.198",,,,6,1961,"192.168.16.226",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"www.furnexegypt.com",,,null,,,,,,,null,null,,,,,,,,"Cappellini_Furnex.mp4",null,null,,,,,,,,null,,null,"http://www.furnexegypt.com/wp-content/themes/furnex/videos/Cappellini_Furnex.mp4","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,"visid_incap_1145553\=Ya6GX9XtT4mMKhGLidESZLEbHlkAAAAAQUIPAAAAAADO7EGLAr8uuRnx2mP/GjZx  incap_ses_529_1145553\=la67P5GIFG0hM5oC/WJXB7MbHlkAAAAAoApgSOcY8B1WaOnEXuoo2w\=\=",GET,,"0000:000c:0029:0026:005e:0094",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=1578;HTTPParentTransactionID=1578;reason=206",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-07-01T20:48:34.622Z",,WireX,NFP,245690,8,,,,,,,80,"107.154.159.198",,,,6,1959,"192.168.16.226",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"www.furnexegypt.com",,,null,,,,,,,null,null,,,,,,,,"efec.png",null,null,,,,,,,,null,,null,"http://www.furnexegypt.com/wp-content/themes/furnex/img/efec.png","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,"visid_incap_1145553\=Ya6GX9XtT4mMKhGLidESZLEbHlkAAAAAQUIPAAAAAADO7EGLAr8uuRnx2mP/GjZx  incap_ses_529_1145553\=la67P5GIFG0hM5oC/WJXB7MbHlkAAAAAoApgSOcY8B1WaOnEXuoo2w\=\=",GET,,"0000:000c:0029:0026:005e:0094",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=1558;HTTPParentTransactionID=1558;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-07-01T20:48:34.621Z",,WireX,NFP,245690,8,,,,,,,80,"107.154.159.198",,,,6,1961,"192.168.16.226",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"www.furnexegypt.com",,,null,,,,,,,null,null,,,,,,,,"ticas-new-logo-300x163.jpg",null,null,,,,,,,,null,,null,"http://www.furnexegypt.com/wp-content/uploads/2017/01/ticas-new-logo-300x163.jpg","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,"visid_incap_1145553\=Ya6GX9XtT4mMKhGLidESZLEbHlkAAAAAQUIPAAAAAADO7EGLAr8uuRnx2mP/GjZx  incap_ses_529_1145553\=la67P5GIFG0hM5oC/WJXB7MbHlkAAAAAoApgSOcY8B1WaOnEXuoo2w\=\=",GET,,"0000:000c:0029:0026:005e:0094",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=1532;HTTPParentTransactionID=1532;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-07-01T20:48:34.621Z",,WireX,NFP,245690,8,,,,,,,80,"107.154.159.198",,,,6,1961,"192.168.16.226",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"www.furnexegypt.com",,,null,,,,,,,null,null,,,,,,,,"Amr-Helmy-1.png",null,null,,,,,,,,null,,null,"http://www.furnexegypt.com/wp-content/uploads/2017/01/Amr-Helmy-1.png","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,"visid_incap_1145553\=Ya6GX9XtT4mMKhGLidESZLEbHlkAAAAAQUIPAAAAAADO7EGLAr8uuRnx2mP/GjZx  incap_ses_529_1145553\=la67P5GIFG0hM5oC/WJXB7MbHlkAAAAAoApgSOcY8B1WaOnEXuoo2w\=\=",GET,,"0000:000c:0029:0026:005e:0094",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=1544;HTTPParentTransactionID=1544;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-07-01T20:48:34.621Z",,WireX,NFP,245690,8,,,,,,,80,"107.154.159.198",,,,6,1962,"192.168.16.226",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"www.furnexegypt.com",,,null,,,,,,,null,null,,,,,,,,"miac-logo-1-300x145.jpg",null,null,,,,,,,,null,,null,"http://www.furnexegypt.com/wp-content/uploads/2017/01/miac-logo-1-300x145.jpg","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,"visid_incap_1145553\=Ya6GX9XtT4mMKhGLidESZLEbHlkAAAAAQUIPAAAAAADO7EGLAr8uuRnx2mP/GjZx  incap_ses_529_1145553\=la67P5GIFG0hM5oC/WJXB7MbHlkAAAAAoApgSOcY8B1WaOnEXuoo2w\=\=",GET,,"0000:000c:0029:0026:005e:0094",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=1548;HTTPParentTransactionID=1548;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-07-01T20:48:34.621Z",,WireX,NFP,245690,8,,,,,,,80,"107.154.159.198",,,,6,1960,"192.168.16.226",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"www.furnexegypt.com",,,null,,,,,,,null,null,,,,,,,,"riadco-Logo-300x84.jpg",null,null,,,,,,,,null,,null,"http://www.furnexegypt.com/wp-content/uploads/2017/01/riadco-Logo-300x84.jpg","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,"visid_incap_1145553\=Ya6GX9XtT4mMKhGLidESZLEbHlkAAAAAQUIPAAAAAADO7EGLAr8uuRnx2mP/GjZx  incap_ses_529_1145553\=la67P5GIFG0hM5oC/WJXB7MbHlkAAAAAoApgSOcY8B1WaOnEXuoo2w\=\=",GET,,"0000:000c:0029:0026:005e:0094",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=1552;HTTPParentTransactionID=1552;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-07-01T20:48:34.621Z",,WireX,NFP,245690,8,,,,,,,80,"107.154.159.198",,,,6,1963,"192.168.16.226",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"www.furnexegypt.com",,,null,,,,,,,null,null,,,,,,,,"2-1-300x300-2-300x240.png",null,null,,,,,,,,null,,null,"http://www.furnexegypt.com/wp-content/uploads/2017/01/2-1-300x300-2-300x240.png","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,"visid_incap_1145553\=Ya6GX9XtT4mMKhGLidESZLEbHlkAAAAAQUIPAAAAAADO7EGLAr8uuRnx2mP/GjZx  incap_ses_529_1145553\=la67P5GIFG0hM5oC/WJXB7MbHlkAAAAAoApgSOcY8B1WaOnEXuoo2w\=\=",GET,,"0000:000c:0029:0026:005e:0094",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=1554;HTTPParentTransactionID=1554;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
"34d37b5a-57cc-4ffe-9e74-fbb94ea2a995",OpsManager,"2020-07-01T20:48:34.621Z",,WireX,NFP,245690,8,,,,,,,80,"107.154.159.198",,,,6,1961,"192.168.16.226",,,,null,,,,,null,null,,"5.3.13.122",WebDR,HTTP,null,,,,null,,,,,,,,,"www.furnexegypt.com",,,null,,,,,,,null,null,,,,,,,,"meuble-3-300x253.png",null,null,,,,,,,,null,,null,"http://www.furnexegypt.com/wp-content/uploads/2017/01/meuble-3-300x253.png","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,"visid_incap_1145553\=Ya6GX9XtT4mMKhGLidESZLEbHlkAAAAAQUIPAAAAAADO7EGLAr8uuRnx2mP/GjZx  incap_ses_529_1145553\=la67P5GIFG0hM5oC/WJXB7MbHlkAAAAAoApgSOcY8B1WaOnEXuoo2w\=\=",GET,,"0000:000c:0029:0026:005e:0094",,,,,null,null,,,,,null,,,,,,,,,null,,null,,null,,null,,null,,null,,null,,,,,,,,,,,,,,,,,,,,null,,null,,,,,,"SubServiceName=HTTP;HTTPTransactionID=1550;HTTPParentTransactionID=1550;reason=200",null,null,CommonSecurityLog,"/subscriptions/48205dc3-a17f-49a4-9a10-793a3c0275b4/resourcegroups/demo_machines/providers/microsoft.compute/virtualmachines/wirex-azureprobe-srv"
